Year,Team,PlayerID,Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB
1953,Tokyu Flyers,asahar000nao,Naoto Asahara,37,104,362,325,40,71,15,3,12,49,12,2,35,50,0.219,0.298,0.394,0.692,128,9,2,0,NA,NA
1953,Tokyu Flyers,ban---000yuj,Yuji Ban,30,50,60,52,4,13,2,0,0,4,0,1,7,9,0.25,0.339,0.289,0.628,15,5,0,1,NA,NA
1953,Tokyu Flyers,chikam000kum,Kumeo Chikami,30,66,90,81,9,14,5,0,0,3,5,4,8,16,0.173,0.247,0.235,0.482,19,1,0,1,NA,NA
1953,Tokyu Flyers,fukami000yas,Yasuhiro Fukami,33,102,356,315,39,63,12,0,19,57,2,5,40,55,0.2,0.292,0.419,0.711,132,10,1,0,NA,NA
1953,Tokyu Flyers,hamada001yos,Yoshio Hamada,26,116,495,422,49,105,17,1,1,19,26,8,55,26,0.249,0.338,0.301,0.639,127,10,2,16,NA,NA
1953,Tokyu Flyers,harada000kiy,Kiyoshi Harada,26,110,418,380,35,102,17,1,6,47,5,8,35,38,0.268,0.333,0.366,0.699,139,7,2,1,NA,NA
1953,Tokyu Flyers,hozan-000sho,Shoji Hozan,27,53,154,141,9,34,4,1,1,13,3,0,7,14,0.241,0.277,0.305,0.582,43,3,0,6,NA,NA
1953,Tokyu Flyers,itoh--000sho,Shoshichi Ito,35,69,242,215,21,43,6,1,3,12,7,3,25,25,0.2,0.283,0.279,0.562,60,10,0,2,NA,NA
1953,Tokyu Flyers,kamiya000sad,Sadao Kamiya,21,16,22,21,1,5,0,0,0,3,1,0,1,4,0.238,0.273,0.238,0.511,5,1,0,0,NA,NA
1953,Tokyu Flyers,kanaya000kat,Katsumi Kanayama,20,35,52,50,3,8,0,0,0,1,0,0,2,13,0.16,0.192,0.16,0.352,8,1,0,0,NA,NA
1953,Tokyu Flyers,kuwana000shi,Shigeharu Kuwana,31,37,59,55,3,9,1,0,1,3,0,1,3,12,0.164,0.207,0.236,0.443,13,0,0,1,NA,NA
1953,Tokyu Flyers,masumo000ich,Ichiro Masumoto,19,42,64,61,2,12,5,0,0,5,0,1,2,21,0.197,0.222,0.279,0.501,17,3,0,1,NA,NA
1953,Tokyu Flyers,matsum001tad,Tadashige Matsumoto,29,9,1,0,0,0,0,0,0,0,0,0,0,0,NA,1,NA,NA,0,0,1,0,NA,NA
1953,Tokyu Flyers,miyaza000sum,Sumiya Miyazawa*,27,26,17,13,1,1,0,0,0,0,0,0,2,7,0.077,0.2,0.077,0.277,1,0,0,2,NA,NA
1953,Tokyu Flyers,nagasa000sho,Shoji Nagasawa,35,90,316,294,22,60,6,1,0,20,5,5,17,21,0.204,0.25,0.231,0.481,68,4,1,4,NA,NA
1953,Tokyu Flyers,nomura003hir,Hiroshi Nomura*,24,84,235,212,27,57,9,2,2,15,15,4,18,28,0.269,0.326,0.359,0.685,76,5,0,5,NA,NA
1953,Tokyu Flyers,ogata-001tos,Toshiaki Ogata,31,25,37,34,3,6,1,0,0,1,0,0,2,9,0.177,0.222,0.206,0.428,7,1,0,1,NA,NA
1953,Tokyu Flyers,ohata-000sho,Shosaku Ohata,21,13,12,12,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,NA,NA
1953,Tokyu Flyers,saito-001hir,Hiroshi Saito,24,109,390,366,23,77,11,1,1,19,13,5,14,37,0.21,0.245,0.254,0.5,93,7,3,7,NA,NA
1953,Tokyu Flyers,suzuki001kei,Keiichiro Suzuki,30,120,419,377,20,73,12,2,1,20,5,5,33,50,0.194,0.259,0.244,0.503,92,3,0,9,NA,NA
1953,Tokyu Flyers,tarui-000nob,Nobuaki Tarui,20,12,10,9,1,1,0,0,0,0,0,0,1,2,0.111,0.2,0.111,0.311,1,1,0,0,NA,NA
1953,Tokyu Flyers,tarui-000kat,Seiichi Tarui,24,37,41,39,3,4,1,0,0,2,0,0,2,3,0.103,0.146,0.128,0.275,5,1,0,0,NA,NA
1953,Tokyu Flyers,teraka000sho,Shoji Terakawa,23,21,16,13,0,1,0,0,0,0,0,0,3,3,0.077,0.25,0.077,0.327,1,0,0,0,NA,NA
1953,Tokyu Flyers,tsunem000nob,Noboru Tsunemi,25,111,419,370,38,98,24,1,1,26,12,3,39,56,0.265,0.335,0.343,0.678,127,6,0,10,NA,NA
1953,Tokyu Flyers,ueno--000shi,Shigeo Ueno,30,30,45,38,4,4,0,0,0,2,0,0,2,9,0.105,0.15,0.105,0.255,4,0,0,5,NA,NA
1953,Tokyu Flyers,yoneka000yas,Yasuo Yonekawa,25,46,99,95,3,17,0,1,2,4,1,0,2,29,0.179,0.196,0.263,0.459,25,1,0,2,NA,NA
