Year,Team,PlayerID,Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB
1974,Nippon Ham Flyers,aimoto000kaz,Kazunori Aimoto,25,11,26,25,2,7,0,0,0,1,0,0,0,2,0.28,0.28,0.28,0.56,7,0,0,1,0,0
1974,Nippon Ham Flyers,eda---000koi,Koichi Eda?,26,16,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1974,Nippon Ham Flyers,fujiwa000mak,Makoto Fujiwara,29,32,6,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
1974,Nippon Ham Flyers,funada000mas,Masao Funada,22,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1974,Nippon Ham Flyers,harimo000isa,Isao Harimoto*,34,120,491,406,64,138,20,3,14,62,14,6,82,28,0.34,0.45,0.507,0.958,206,3,1,0,2,13
1974,Nippon Ham Flyers,kato--000tos,Toshio Kato,26,60,169,137,11,26,2,0,1,13,3,1,23,22,0.19,0.313,0.226,0.54,31,1,3,3,3,3
1974,Nippon Ham Flyers,kekich001mic,Mike Kekich,29,24,56,54,1,19,5,0,1,8,0,0,0,12,0.352,0.352,0.5,0.852,27,2,0,2,0,0
1974,Nippon Ham Flyers,ley---001ter,Terry Ley*,27,14,15,14,2,5,2,0,0,1,0,0,1,5,0.357,0.4,0.5,0.9,7,0,0,0,0,0
1974,Nippon Ham Flyers,minaga000yas,Yasuo Minagawa,26,31,10,9,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0
1974,Nippon Ham Flyers,misawa000kes,Kesaharu Misawa*,33,36,36,29,2,4,0,0,0,2,0,0,7,4,0.138,0.306,0.138,0.444,4,4,0,0,0,0
