Year,Team,PlayerID,Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB
1954,Takahashi Unions,aizawa000sus,Susumu Aizawa,24,76,27,27,17,5,3,0,0,3,6,2,0,3,0.185,0.185,0.296,0.482,8,0,0,0,0,NA
1954,Takahashi Unions,doole-000jim,Jim Doole?,28,10,20,17,2,2,0,0,0,0,0,0,2,5,0.118,0.211,0.118,0.328,2,0,0,1,0,NA
1954,Takahashi Unions,etoh--000har,Haruyasu Eto,32,23,29,26,0,6,0,0,0,1,0,0,1,4,0.231,0.259,0.231,0.49,6,2,0,2,0,NA
1954,Takahashi Unions,fujii-000sei,Seiichiro Fujii*,22,5,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NA
1954,Takahashi Unions,fukami000yas,Yasuhiro Fukami,34,90,236,207,25,55,9,2,6,27,1,2,26,46,0.266,0.343,0.416,0.759,86,9,0,0,3,NA
1954,Takahashi Unions,hagiwa000aki,Akira Hagiwara,27,87,258,241,14,52,6,0,0,21,2,2,14,31,0.216,0.258,0.241,0.499,58,7,0,2,1,NA
1954,Takahashi Unions,hamasa000mas,Masaru Hamasaki,22,68,76,71,3,8,1,0,0,5,3,1,2,14,0.113,0.137,0.127,0.264,9,0,0,3,0,NA
1954,Takahashi Unions,hasega000zen,Zenzo Hasegawa,31,2,6,6,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,NA
1954,Takahashi Unions,hattor000tak,Takeo Hattori,21,11,8,7,1,2,0,0,0,0,1,0,0,3,0.286,0.375,0.286,0.661,2,0,1,0,0,NA
1954,Takahashi Unions,ishika000sus,Susumu Ishikawa*,22,2,2,1,0,0,0,0,0,0,0,0,1,1,0,0.5,0,0.5,0,0,0,0,0,NA
1954,Takahashi Unions,itakur000mas,Masao Itakura,27,43,65,59,1,9,1,0,0,1,0,0,3,16,0.153,0.219,0.17,0.388,10,0,2,1,0,NA
1954,Takahashi Unions,kasaha000kaz,Kazuo Kasahara*,34,131,486,404,51,117,20,4,1,36,9,4,61,18,0.29,0.382,0.366,0.748,148,7,1,17,3,NA
1954,Takahashi Unions,kawagu000hid,Hideyuki Kawaguchi,22,60,95,87,15,17,2,0,1,3,6,2,4,21,0.195,0.237,0.253,0.49,22,1,1,2,1,NA
1954,Takahashi Unions,kochi-000tak,Takuji Kouchi,34,111,449,400,33,110,5,2,0,24,22,16,27,32,0.275,0.324,0.298,0.622,119,10,3,17,2,NA
1954,Takahashi Unions,kuroda000kaz,Kazuhiro Kuroda,29,132,516,479,37,118,18,3,6,41,5,6,28,38,0.246,0.29,0.334,0.624,160,15,2,6,1,NA
1954,Takahashi Unions,kyuki-000isa,Isao Kyuki*,28,53,35,33,0,4,0,0,0,2,0,0,2,2,0.121,0.171,0.121,0.293,4,1,0,0,0,NA
1954,Takahashi Unions,matsud000yuk,Yukichi Matsuda,19,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
1954,Takahashi Unions,mccabe000jim,Jimmy McCabe?,26,99,370,333,36,69,15,6,3,34,20,7,30,67,0.207,0.273,0.315,0.588,105,7,1,3,3,NA
1954,Takahashi Unions,mise--000mas,Masayasu Mise,25,50,95,80,10,16,0,0,0,2,6,5,10,18,0.2,0.289,0.2,0.489,16,0,0,5,0,NA
1954,Takahashi Unions,nakano002tak,Takao Nakano,22,8,6,4,0,0,0,0,0,0,0,0,2,1,0,0.333,0,0.333,0,0,0,0,0,NA
1954,Takahashi Unions,nishik000min,Minoru Nishikura,25,18,26,24,1,5,2,0,0,2,0,0,1,1,0.208,0.24,0.292,0.532,7,0,0,1,0,NA
1954,Takahashi Unions,nomura002tak,Takeshi Nomura,35,49,119,106,6,26,0,1,0,9,0,0,9,10,0.245,0.304,0.264,0.569,28,4,0,4,0,NA
1954,Takahashi Unions,odano-000kas,Kashiwa Odano,37,134,500,455,38,106,13,4,5,40,23,8,28,36,0.233,0.28,0.312,0.592,142,11,2,14,1,NA
1954,Takahashi Unions,okazak000tsu,Tsuneto Okazaki,18,2,3,3,0,1,0,0,0,0,0,0,0,0,0.333,0.333,0.333,0.667,1,0,0,0,0,NA
1954,Takahashi Unions,oki---000mam,Mamoru Oki,19,40,47,47,4,7,1,0,0,2,1,0,0,20,0.149,0.149,0.17,0.319,8,0,0,0,0,NA
1954,Takahashi Unions,recca-001sal,Sal Recca,32,120,478,429,52,86,17,3,23,67,4,2,44,117,0.201,0.273,0.415,0.688,178,11,0,2,3,NA
1954,Takahashi Unions,starfi000vic,Victor Starffin?,38,59,113,106,5,29,3,0,2,13,0,0,6,14,0.274,0.313,0.359,0.671,38,4,0,1,0,NA
1954,Takahashi Unions,takaha005kaz,Kazuo Takahashi,18,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NA
1954,Takahashi Unions,takesu000shi,Shisho Takesue,31,28,40,36,2,6,2,1,0,4,0,0,0,5,0.167,0.162,0.278,0.44,10,0,0,3,1,NA
1954,Takahashi Unions,taki--000yos,Yoshihiko Taki,25,55,101,95,6,20,4,0,0,0,0,3,2,13,0.211,0.227,0.253,0.479,24,0,0,4,0,NA
1954,Takahashi Unions,tanaka000jun,Junji Tanaka,19,4,7,7,1,1,0,0,0,0,0,0,0,1,0.143,0.143,0.143,0.286,1,0,0,0,0,NA
1954,Takahashi Unions,ueda--002tak,Takehiko Ueda,27,77,121,108,7,19,5,0,0,5,0,0,12,24,0.176,0.265,0.222,0.487,24,3,1,0,0,NA
1954,Takahashi Unions,yabe--000shi,Shigeru Yabe,26,36,46,42,1,9,3,1,0,4,0,0,3,18,0.214,0.283,0.333,0.616,14,1,1,0,0,NA
1954,Takahashi Unions,yamada001tos,Toshiaki Yamada*,21,131,424,375,41,94,12,1,2,20,17,7,32,46,0.251,0.312,0.304,0.616,114,3,2,14,1,NA
1954,Takahashi Unions,yamagi000shi,Shizuma Yamagishi,20,21,29,27,2,8,0,0,0,3,0,0,2,3,0.296,0.345,0.296,0.641,8,2,0,0,0,NA
1954,Takahashi Unions,yasui-000nao,Naofumi Yasui,34,104,309,251,29,48,5,4,2,19,17,7,46,40,0.191,0.318,0.267,0.585,67,2,1,10,1,NA
1954,Takahashi Unions,yoshio000shi,Shiro Yoshioka*,18,25,14,14,0,2,0,0,0,0,0,0,0,4,0.143,0.143,0.143,0.286,2,0,0,0,0,NA
