Year,Team,PlayerID,Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB
1993,Orix Blue Wave,fujii-001yas,Yasuo Fujii*,30,129,548,463,62,116,23,1,28,86,2,3,77,118,0.251,0.354,0.486,0.84,225,13,1,0,7,2
1993,Orix Blue Wave,fukura000jun,Junichi Fukura,33,130,555,453,63,121,16,1,2,30,20,9,65,42,0.267,0.361,0.32,0.681,145,8,3,31,3,0
1993,Orix Blue Wave,gainey001tel,Ty Gainey*,32,98,374,310,58,90,14,1,23,43,9,6,63,102,0.29,0.412,0.565,0.976,175,4,1,0,0,5
1993,Orix Blue Wave,hamuro000tar,Taro Hamuro,27,4,7,7,1,2,0,0,0,0,0,0,0,2,0.286,0.286,0.286,0.571,2,0,0,0,0,0
1993,Orix Blue Wave,iizuka000tom,Tomiji Iizuka,30,57,122,105,12,25,5,0,5,18,2,0,14,40,0.238,0.322,0.429,0.751,45,1,0,1,2,0
1993,Orix Blue Wave,ishimi000kaz,Kazuhiko Ishimine,32,130,549,495,56,135,21,2,24,77,4,1,48,65,0.273,0.339,0.469,0.808,232,15,3,0,3,3
1993,Orix Blue Wave,kazaok000nao,Naoyuki Kazaoka,25,53,27,25,7,6,2,0,0,4,1,1,1,8,0.24,0.259,0.32,0.579,8,1,0,0,1,0
1993,Orix Blue Wave,matsuy000hid,Hideaki Matsuyama,26,5,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
1993,Orix Blue Wave,motoni001ats,Atsuhiro Motonishi,31,108,218,200,25,52,8,0,0,10,4,1,13,32,0.26,0.308,0.3,0.608,60,5,1,4,0,1
1993,Orix Blue Wave,muraka000shi,Shinichi Murakami*,29,9,22,19,5,9,6,0,2,7,0,0,2,2,0.474,0.546,1.105,1.651,21,0,1,0,0,0
1993,Orix Blue Wave,nakaji001sat,Satoshi Nakajima,24,55,174,148,7,22,3,0,0,4,1,1,16,41,0.149,0.241,0.169,0.41,25,5,2,8,0,0
1993,Orix Blue Wave,ogawa-001hir,Hirofumi Ogawa,26,125,465,414,36,106,18,2,8,36,8,5,37,72,0.256,0.316,0.367,0.683,152,12,0,12,2,1
1993,Orix Blue Wave,sato--000kaz,Kazuhiro Sato*,28,3,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1993,Orix Blue Wave,shibah000min,Minoru Shibahara*,32,71,177,156,19,48,9,1,1,12,2,2,15,27,0.308,0.377,0.397,0.775,62,2,3,2,1,1
1993,Orix Blue Wave,suguro000hir,Hironori Suguro,29,96,335,299,34,76,12,1,3,29,10,1,16,53,0.254,0.294,0.331,0.625,99,4,2,15,3,0
1993,Orix Blue Wave,suzuki001ich,Ichiro Suzuki*,19,43,67,64,4,12,2,0,1,3,0,2,2,7,0.188,0.212,0.266,0.478,17,2,0,1,0,0
1993,Orix Blue Wave,taguch001so-,So Taguchi,23,31,90,83,12,23,7,1,0,5,3,2,3,12,0.277,0.302,0.386,0.688,32,2,0,4,0,0
1993,Orix Blue Wave,takada000mak,Makoto Takada*,29,92,266,219,20,44,8,2,3,22,0,2,32,44,0.201,0.307,0.297,0.604,65,5,3,9,3,1
1993,Orix Blue Wave,takaha001sat,Satoshi Takahashi,26,97,414,370,42,93,19,3,11,48,6,2,41,86,0.251,0.326,0.408,0.734,151,10,1,0,2,3
1993,Orix Blue Wave,takash000tor,Toru Takashima,23,35,51,46,3,9,0,0,0,4,0,0,2,5,0.196,0.235,0.196,0.431,9,1,1,0,2,0
1993,Orix Blue Wave,torve-001kel,Kelvin Torve*,33,96,364,327,27,76,16,0,9,35,5,3,35,64,0.232,0.308,0.364,0.672,119,14,1,0,1,0
1993,Orix Blue Wave,watana000shi,Shinji Watanabe,29,17,23,22,4,8,3,0,2,4,0,0,1,7,0.364,0.391,0.773,1.164,17,1,0,0,0,0
1993,Orix Blue Wave,yamago000yos,Yoshihiro Yamakoshi,30,87,65,56,7,9,0,0,1,5,3,0,3,14,0.161,0.217,0.214,0.431,12,1,1,5,0,0
1993,Orix Blue Wave,yamamo003mas,Masafumi Yamamori,32,55,61,57,12,18,0,1,2,11,2,0,3,12,0.316,0.344,0.456,0.8,26,1,0,0,1,0
