Year,Team,PlayerID,Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB
1983,Chunichi Dragons,donoue000ter,Terashi Donoue,32,16,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,Chunichi Dragons,fujina000yuk,Yukio Fujinami*,32,90,121,114,11,37,4,0,2,13,1,1,5,12,0.325,0.355,0.412,0.768,47,2,1,0,1,1
1983,Chunichi Dragons,fujisa000kim,Kimiya Fujisawa,31,34,13,13,0,2,0,0,0,0,0,0,0,5,0.154,0.154,0.154,0.308,2,1,0,0,0,0
1983,Chunichi Dragons,hirano000ken,Ken Hirano#,28,127,495,434,63,107,26,0,7,30,14,11,25,65,0.247,0.297,0.355,0.652,154,2,7,27,2,0
1983,Chunichi Dragons,hirata000tsu,Tsuneo Hirata*,27,37,32,27,5,5,4,0,0,1,0,0,4,8,0.185,0.313,0.333,0.646,9,1,1,0,0,1
1983,Chunichi Dragons,ichimu000nor,Norio Ichimura*,30,44,6,5,1,2,1,0,0,0,0,0,0,0,0.4,0.4,0.6,1,3,0,0,1,0,0
1983,Chunichi Dragons,ishii-000aki,Akio Ishii,27,18,17,13,2,1,0,0,0,0,0,0,4,4,0.077,0.294,0.077,0.371,1,1,0,0,0,0
1983,Chunichi Dragons,kaku--000gen,Genji Kaku,26,33,83,76,9,10,1,0,1,6,0,0,2,20,0.132,0.152,0.184,0.336,14,1,0,4,1,0
1983,Chunichi Dragons,kamika000sei,Seiji Kamikawa*,23,127,403,369,36,92,17,3,5,30,3,7,22,24,0.249,0.297,0.352,0.65,130,6,4,6,2,2
1983,Chunichi Dragons,kanaya002tak,Takuji Kanayama,31,49,90,79,5,15,3,0,2,11,0,0,8,16,0.19,0.264,0.304,0.568,24,0,0,3,0,2
1983,Chunichi Dragons,kaneda000sus,Susumu Kaneda,23,29,55,52,4,11,3,1,0,4,0,0,1,7,0.212,0.226,0.308,0.534,16,0,0,2,0,0
1983,Chunichi Dragons,kawama000yon,Yonetoshi Kawamata*,22,32,57,49,8,16,1,0,6,14,0,1,6,12,0.327,0.386,0.714,1.1,35,1,0,0,2,0
1983,Chunichi Dragons,komats000tat,Tatsuo Komatsu,24,35,66,59,3,9,1,0,0,2,0,0,1,16,0.153,0.167,0.17,0.336,10,2,0,6,0,0
