Year,Team,PlayerID,Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB
1954,Taiyo-Shochiku Robins,aota--000nob,Noboru Aota,29,124,506,469,65,138,23,0,31,74,3,2,33,52,0.294,0.344,0.542,0.886,254,17,3,0,1,NA
1954,Taiyo-Shochiku Robins,arakaw000sho,Shoji Arakawa,30,72,184,160,14,36,4,0,0,6,5,1,15,22,0.225,0.292,0.25,0.542,40,7,1,6,2,NA
1954,Taiyo-Shochiku Robins,arimur000ien,Ienari Arimura*,39,73,184,169,9,34,7,1,0,7,0,0,14,21,0.201,0.261,0.254,0.515,43,2,0,0,1,NA
1954,Taiyo-Shochiku Robins,dodo--000tak,Takao Dodo*,22,71,136,131,9,29,4,0,0,12,3,0,3,19,0.221,0.239,0.252,0.491,33,4,0,2,0,NA
1954,Taiyo-Shochiku Robins,eda---000tak,Takashi Eda,31,31,67,59,4,10,2,0,0,0,0,0,3,19,0.17,0.222,0.203,0.426,12,0,1,4,0,NA
1954,Taiyo-Shochiku Robins,fujii-000isa,Isamu Fujii*,37,112,433,397,37,105,16,3,15,55,2,1,28,41,0.265,0.314,0.433,0.747,172,8,3,0,5,NA
1954,Taiyo-Shochiku Robins,gondo-000mas,Masatoshi Gondo*,20,38,104,94,3,17,5,0,0,7,1,0,5,21,0.181,0.228,0.234,0.462,22,3,1,3,1,NA
1954,Taiyo-Shochiku Robins,hattor000shi,Shigetsugu Hattori,19,20,21,20,2,6,1,0,0,1,0,0,0,6,0.3,0.3,0.35,0.65,7,0,0,1,0,NA
1954,Taiyo-Shochiku Robins,hayash000nao,Naoaki Hayashi,30,19,37,35,1,6,1,0,0,0,0,0,2,3,0.171,0.216,0.2,0.416,7,1,0,0,0,NA
1954,Taiyo-Shochiku Robins,hikiji000nob,Nobuyuki Hikiji,23,130,565,535,59,130,22,5,1,22,14,5,14,14,0.243,0.265,0.308,0.574,165,7,3,11,2,NA
1954,Taiyo-Shochiku Robins,hirano001ken,Kenji Hirano,26,109,318,294,22,62,9,2,6,27,1,1,19,64,0.211,0.259,0.316,0.575,93,6,0,5,0,NA
1954,Taiyo-Shochiku Robins,kanda-000mas,Masao Kanda,20,13,15,15,0,1,1,0,0,0,0,0,0,1,0.067,0.067,0.133,0.2,2,0,0,0,0,NA
1954,Taiyo-Shochiku Robins,kobaya001aki,Akiyoshi Kobayashi,30,122,468,422,39,107,23,0,2,21,4,7,30,40,0.254,0.306,0.322,0.629,136,7,3,11,2,NA
1954,Taiyo-Shochiku Robins,kobaya000tsu,Tsuneo Kobayashi*,28,21,32,31,1,4,0,0,0,0,0,0,0,6,0.129,0.129,0.129,0.258,4,1,0,1,0,NA
1954,Taiyo-Shochiku Robins,masu--000shi,Shigemasa Masu,22,51,116,105,2,13,0,0,0,1,1,0,8,27,0.124,0.186,0.124,0.31,13,2,0,3,0,NA
1954,Taiyo-Shochiku Robins,matsuo000ich,Ichiro Matsuoka,20,26,47,45,3,7,0,1,0,2,1,0,0,9,0.156,0.156,0.2,0.356,9,2,0,2,0,NA
1954,Taiyo-Shochiku Robins,metoki000har,Haruo Medoki,29,123,448,418,30,90,14,2,7,37,3,0,21,53,0.215,0.257,0.309,0.565,129,12,4,0,5,NA
1954,Taiyo-Shochiku Robins,miyaza000tak,Takeshi Miyazaki,35,115,417,393,20,72,11,1,2,23,4,5,8,43,0.183,0.201,0.232,0.432,91,8,1,13,2,NA
1954,Taiyo-Shochiku Robins,nakaji000tat,Tatsuo Nakajima,21,8,8,8,0,1,0,0,0,0,0,0,0,3,0.125,0.125,0.125,0.25,1,0,0,0,0,NA
1954,Taiyo-Shochiku Robins,ogiwar000tak,Takashi Ogihara,23,4,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NA
1954,Taiyo-Shochiku Robins,oishi-001mas,Masahiko Oishi,18,36,66,64,3,8,1,0,0,1,0,0,0,19,0.125,0.125,0.141,0.266,9,2,0,2,0,NA
1954,Taiyo-Shochiku Robins,sugika000kik,Kikuo Sugikawa,23,32,44,40,2,9,1,0,0,2,0,0,2,13,0.225,0.262,0.25,0.512,10,2,0,2,0,NA
1954,Taiyo-Shochiku Robins,sugimo000mas,Masaru Sugimoto,22,119,421,381,35,90,21,3,3,28,8,5,31,63,0.236,0.298,0.331,0.629,126,8,3,5,1,NA
1954,Taiyo-Shochiku Robins,suzuki000koj,Koji Suzuki,21,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
1954,Taiyo-Shochiku Robins,takaha003mas,Masaki Takahashi,22,14,4,4,3,1,0,0,0,1,0,0,0,3,0.25,0.25,0.25,0.5,1,0,0,0,0,NA
1954,Taiyo-Shochiku Robins,takano000hir,Hiroyoshi Takano,30,16,31,31,1,6,1,0,1,4,0,0,0,6,0.194,0.194,0.323,0.516,10,1,0,0,0,NA
1954,Taiyo-Shochiku Robins,yoshin000tak,Takeo Yoshinari*,21,14,14,14,1,3,0,0,0,2,1,0,0,2,0.214,0.214,0.214,0.429,3,0,0,0,0,NA
