Year,Team,PlayerID,Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB
2022,Tohoku Rakuten Golden Eagles,akamin001gin,Ginji Akaminai*,34,83,271,238,18,62,6,0,0,26,0,0,28,31,0.261,0.335,0.286,0.62,68,5,0,2,3,2
2022,Tohoku Rakuten Golden Eagles,asamur001hid,Hideto Asamura,31,143,633,532,73,134,17,0,27,86,4,3,92,137,0.252,0.365,0.436,0.801,232,13,5,0,4,7
2022,Tohoku Rakuten Golden Eagles,gitten000chr,Chris Gittens,28,21,74,62,4,15,2,0,0,8,0,0,11,25,0.242,0.365,0.274,0.639,17,0,1,0,0,0
2022,Tohoku Rakuten Golden Eagles,hayaka000tak,Takahisa Hayakawa*,23,19,2,1,0,0,0,0,0,0,0,0,1,1,0,0.5,0,0.5,0,0,0,0,0,0
2022,Tohoku Rakuten Golden Eagles,horiuc000ken,Kengo Horiuchi*,25,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,Tohoku Rakuten Golden Eagles,ishiha000tsu,Tsuyoshi Ishihara,23,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,Tohoku Rakuten Golden Eagles,ito---001yuk,Yukiya Itoh,25,3,8,8,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
2022,Tohoku Rakuten Golden Eagles,iwami-000mas,Masaki Iwami,27,3,7,7,1,2,1,0,0,0,0,0,0,3,0.286,0.286,0.429,0.714,3,0,0,0,0,0
2022,Tohoku Rakuten Golden Eagles,karash001wat,Wataru Karashima*,31,17,4,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
2022,Tohoku Rakuten Golden Eagles,kawash001kei,Keizo Kawashima,38,12,25,22,1,3,1,0,1,6,0,0,1,9,0.136,0.174,0.318,0.492,7,1,0,2,0,0
2022,Tohoku Rakuten Golden Eagles,kishi-001tak,Takayuki Kishi,37,22,3,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2022,Tohoku Rakuten Golden Eagles,kobuka000hir,Hiroto Kobukata*,26,118,479,424,54,113,16,5,2,29,21,7,37,65,0.267,0.328,0.342,0.67,145,6,3,12,3,0
2022,Tohoku Rakuten Golden Eagles,kuroka000fum,Fumiya Kurokawa*,21,17,71,63,4,14,3,0,0,2,0,1,7,9,0.222,0.296,0.27,0.566,17,1,0,0,1,0
2022,Tohoku Rakuten Golden Eagles,marmol004jos,José Marmolejos*,29,58,223,202,14,42,6,0,7,28,0,0,20,68,0.208,0.278,0.342,0.62,69,3,0,0,1,0
2022,Tohoku Rakuten Golden Eagles,mogi--000eig,Eigoro Mogi*,28,73,268,238,26,53,12,1,9,30,4,0,27,74,0.223,0.3,0.395,0.695,94,3,0,1,2,0
2022,Tohoku Rakuten Golden Eagles,muraba000its,Itsuki Murabayashi,24,47,17,16,9,3,0,0,0,0,0,2,1,5,0.188,0.235,0.188,0.423,3,0,0,0,0,0
2022,Tohoku Rakuten Golden Eagles,mutoh-000ats,Atsuki Mutoh*,21,43,99,88,11,22,2,3,1,9,1,5,8,28,0.25,0.323,0.375,0.698,33,1,2,0,1,0
2022,Tohoku Rakuten Golden Eagles,nishik000har,Haruki Nishikawa*,30,108,451,372,58,81,17,4,7,37,19,8,68,103,0.218,0.342,0.341,0.683,127,2,3,6,2,0
2022,Tohoku Rakuten Golden Eagles,norimo000tak,Takahiro Norimoto*,31,21,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
2022,Tohoku Rakuten Golden Eagles,ogo---000yuy,Yuya Ogoh*,25,10,23,18,2,3,1,0,1,2,0,0,2,4,0.167,0.25,0.389,0.639,7,0,0,3,0,0
2022,Tohoku Rakuten Golden Eagles,ota---000hik,Hikaru Ohta,25,71,182,145,10,31,4,0,3,18,1,0,21,46,0.214,0.325,0.303,0.629,44,3,3,13,0,1
2022,Tohoku Rakuten Golden Eagles,okajim000tak,Takero Okajima*,32,53,199,182,20,39,8,3,3,25,2,1,10,27,0.214,0.264,0.341,0.605,62,6,3,2,2,1
2022,Tohoku Rakuten Golden Eagles,okoye-000lou,Louis Okoye,24,6,25,25,2,5,0,0,0,0,1,0,0,8,0.2,0.2,0.2,0.4,5,0,0,0,0,0
2022,Tohoku Rakuten Golden Eagles,shimau002hir,Hiroaki Shimauchi*,32,142,613,541,59,161,36,3,14,77,5,3,63,82,0.298,0.373,0.453,0.826,245,16,4,2,3,1
2022,Tohoku Rakuten Golden Eagles,sumita001gin,Ginjiro Sumitani,34,98,288,253,21,60,4,0,4,18,0,3,18,52,0.237,0.293,0.3,0.593,76,10,2,15,0,0
