Year,Team,PlayerID,Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB
1957,Daiei Unions,aoyama000hir,Hiroharu Aoyama*,24,48,21,17,0,1,0,0,0,0,0,0,2,8,0.059,0.2,0.059,0.259,1,0,1,1,0,0
1957,Daiei Unions,arai--000shi,Shigeru Arai*,21,103,252,233,20,62,16,0,1,19,3,0,15,39,0.266,0.318,0.348,0.665,81,7,3,0,1,1
1957,Daiei Unions,edamur000tsu,Tsutomu Edamura,24,118,354,326,43,69,15,2,9,36,5,3,19,73,0.212,0.259,0.353,0.611,115,7,3,2,4,1
1957,Daiei Unions,hatta-000tad,Tadashi Hatta*,20,73,151,135,10,29,7,1,1,9,1,1,5,17,0.215,0.254,0.304,0.557,41,1,2,9,0,0
1957,Daiei Unions,hirota000isa,Isamu Hirota,19,4,1,0,0,0,0,0,0,0,0,0,1,0,NA,1,NA,NA,0,0,0,0,0,0
1957,Daiei Unions,hosaka000yuk,Yukinaga Hosaka,25,64,94,94,4,12,4,0,0,1,1,0,0,23,0.128,0.128,0.17,0.298,16,3,0,0,0,0
1957,Daiei Unions,kamiic000aki,Akio Kamiichi,24,28,26,24,0,1,0,0,0,0,0,0,1,11,0.042,0.115,0.042,0.157,1,0,1,0,0,0
1957,Daiei Unions,kato--000aki,Akiro Kato,26,118,360,322,32,77,11,1,4,23,4,5,28,37,0.239,0.301,0.317,0.617,102,6,2,4,4,0
1957,Daiei Unions,kawamo001koj,Koji Kawamoto,24,94,128,118,5,22,3,1,0,11,0,0,7,25,0.186,0.234,0.229,0.463,27,4,1,0,2,0
1957,Daiei Unions,kimura000sac,Sachio Kimura,21,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1957,Daiei Unions,kuriki000tak,Takayuki Kuriki,27,37,49,44,4,8,0,1,0,1,8,2,3,8,0.182,0.234,0.227,0.461,10,1,0,2,0,0
1957,Daiei Unions,miura-004mas,Masayoshi Miura,23,50,78,75,8,16,4,0,0,8,0,0,2,15,0.213,0.231,0.267,0.498,20,0,0,0,1,0
1957,Daiei Unions,morigu000tet,Tetsuo Moriguchi,22,23,13,10,0,0,0,0,0,1,0,0,1,1,0,0.083,0,0.083,0,0,0,1,1,0
1957,Daiei Unions,ninomi001mas,Masaaki Ninomiya,22,8,7,7,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0
1957,Daiei Unions,nishim000mic,Michinori Nishimoto,19,27,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1957,Daiei Unions,ota---000mas,Masao Ota,23,60,56,47,5,5,0,0,0,1,1,0,6,18,0.106,0.208,0.106,0.314,5,1,0,3,0,0
1957,Daiei Unions,saida-000tad,Tadatoshi Saida,23,72,149,134,10,27,4,2,2,9,2,1,13,22,0.202,0.275,0.306,0.581,41,7,1,0,1,0
1957,Daiei Unions,sakaga000ats,Atsushi Sakagami,22,21,9,9,0,1,0,0,0,0,0,0,0,4,0.111,0.111,0.111,0.222,1,1,0,0,0,0
1957,Daiei Unions,sakamo000bun,Bunjiro Sakamoto,31,124,494,471,54,106,12,2,8,36,17,11,11,59,0.225,0.244,0.31,0.554,146,7,2,7,3,2
1957,Daiei Unions,sakamo000kio,Mokuo Sakamoto,22,96,215,192,19,41,5,1,2,18,2,3,17,50,0.214,0.276,0.281,0.558,54,1,0,5,1,0
1957,Daiei Unions,sasaki004shi,Shinya Sasaki,23,131,555,510,53,133,21,4,5,40,19,7,39,37,0.261,0.313,0.347,0.66,177,3,1,2,3,2
1957,Daiei Unions,takano000kai,Kaishi Takano*,22,58,84,77,7,10,1,1,1,7,6,4,3,16,0.13,0.161,0.208,0.368,16,0,0,3,1,1
1957,Daiei Unions,taki--000yos,Yoshihiko Taki,28,49,65,59,3,6,0,0,0,1,0,0,2,12,0.102,0.131,0.102,0.233,6,1,0,4,0,0
1957,Daiei Unions,tanaka000ter,Teruo Tanaka,24,58,38,34,2,3,1,0,0,1,0,0,2,11,0.088,0.139,0.118,0.257,4,2,0,2,0,0
1957,Daiei Unions,tanimo000min,Minoru Tanimoto,20,99,231,211,16,48,7,0,3,17,1,0,17,21,0.228,0.284,0.303,0.587,64,5,0,2,1,0
1957,Daiei Unions,tsuge-000yas,Yasuyuki Tsuge,18,25,24,23,1,3,0,0,0,0,0,0,1,6,0.13,0.167,0.13,0.297,3,1,0,0,0,0
1957,Daiei Unions,tsutsu000kei,Keizo Tsutsui,34,75,166,147,8,17,3,2,2,12,0,0,15,23,0.116,0.198,0.204,0.402,30,1,0,4,0,0
1957,Daiei Unions,tsutsu000shi,Shinji Tsutsui,21,11,10,10,1,1,0,0,0,1,0,1,0,1,0.1,0.1,0.1,0.2,1,0,0,0,0,0
1957,Daiei Unions,watana001mit,Mitsuaki Watanabe*,21,51,53,45,4,6,0,0,0,1,0,2,6,5,0.133,0.245,0.133,0.379,6,0,1,0,1,0
1957,Daiei Unions,yamamo000ala,Allan Yamamoto?,22,13,20,19,0,1,0,0,0,0,0,0,1,9,0.053,0.1,0.053,0.153,1,1,0,0,0,0
1957,Daiei Unions,yamamo003yos,Yoshiji Yamamoto*,22,27,14,14,2,3,1,0,0,0,0,0,0,5,0.214,0.214,0.286,0.5,4,0,0,0,0,0
1957,Daiei Unions,yasui-000tam,Tamaichi Yasui,34,112,388,365,22,87,12,0,1,31,6,1,20,27,0.238,0.281,0.28,0.56,102,6,2,0,1,2
1957,Daiei Unions,yato--000tak,Takao Yato,23,122,414,367,31,91,14,4,9,46,6,9,31,67,0.248,0.302,0.382,0.684,140,10,0,10,6,0
1957,Daiei Unions,yogi--000shi,Shinsuke Yogi?,29,85,236,219,13,44,4,0,0,12,6,2,16,28,0.201,0.255,0.219,0.475,48,6,0,1,0,0
1957,Daiei Unions,yokoya000kun,Kunio Yokoyama,21,7,3,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
