Year,Team,PlayerID,Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB
1973,Yakult Atoms,aida--000ter,Teruo Aida,26,21,7,7,0,1,0,0,0,0,0,0,0,1,0.143,0.143,0.143,0.286,1,0,0,0,0,0
1973,Yakult Atoms,arakaw000tak,Takashi Arakawa,26,56,215,194,20,45,7,0,7,17,1,0,13,29,0.232,0.28,0.376,0.657,73,3,0,8,0,0
1973,Yakult Atoms,asano-000kei,Keishi Asano,24,43,58,53,4,8,2,0,0,3,0,0,1,23,0.151,0.167,0.189,0.355,10,0,0,4,0,0
1973,Yakult Atoms,enomot000nao,Naoki Enomoto*,24,37,42,37,1,2,0,0,0,0,0,0,3,21,0.054,0.125,0.054,0.179,2,0,0,2,0,0
1973,Yakult Atoms,funada000kaz,Kazuhide Funada,31,117,396,347,32,80,11,2,4,24,9,5,31,58,0.231,0.295,0.308,0.603,107,8,1,16,1,0
1973,Yakult Atoms,inoue-000yoi,Yoichi Inoue,24,63,71,60,14,13,0,0,2,3,3,1,7,15,0.217,0.299,0.317,0.615,19,3,0,4,0,2
1973,Yakult Atoms,kawai-000sho,Shoji Kawai,23,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1973,Yakult Atoms,kido--000nor,Norifumi Kido,34,79,126,115,4,28,2,1,0,11,2,0,0,12,0.244,0.241,0.278,0.52,32,2,0,10,1,0
1973,Yakult Atoms,kobaya000kun,Kunio Kobayashi*,22,26,17,14,0,1,0,0,0,0,0,0,1,6,0.071,0.133,0.071,0.205,1,0,0,2,0,0
1973,Yakult Atoms,kushir000yos,Yoshiaki Kushiro,30,12,13,13,3,6,0,0,1,3,0,0,0,1,0.462,0.462,0.692,1.154,9,0,0,0,0,0
1973,Yakult Atoms,lopez-002art,Art López*,36,117,354,313,33,73,13,0,11,39,3,2,35,24,0.233,0.312,0.38,0.692,119,13,2,1,3,7
1973,Yakult Atoms,matsuo000hir,Hiromu Matsuoka,25,48,112,107,3,22,3,0,1,9,0,0,1,39,0.206,0.213,0.262,0.475,28,0,0,4,0,0
1973,Yakult Atoms,nagai-000shi,Shigeo Nagai,25,43,45,41,2,8,1,0,1,5,0,0,1,12,0.195,0.2,0.293,0.493,12,0,0,0,3,0
1973,Yakult Atoms,nagao-000yas,Yasunori Nagao*,23,33,42,42,3,6,1,0,0,0,0,2,0,2,0.143,0.143,0.167,0.31,7,0,0,0,0,0
1973,Yakult Atoms,nakamu000kun,Kuniaki Nakamura,26,121,336,300,27,64,10,0,4,21,2,7,21,56,0.213,0.264,0.287,0.551,86,7,0,14,1,0
1973,Yakult Atoms,nishii000tet,Tetsuo Nishii,21,30,20,16,2,0,0,0,0,0,0,0,3,11,0,0.158,0,0.158,0,0,0,1,0,0
1973,Yakult Atoms,oda---000yos,Yoshihito Oda,26,82,157,148,11,32,5,0,3,13,1,4,8,36,0.216,0.256,0.311,0.567,46,1,0,1,0,0
1973,Yakult Atoms,okumiy000tan,Taneo Okumiya,24,37,67,60,7,8,2,0,1,4,1,0,4,15,0.133,0.2,0.217,0.417,13,3,1,2,0,0
1973,Yakult Atoms,oya---001aki,Akihiko Oya,25,121,393,355,28,67,8,2,7,21,3,2,25,46,0.189,0.24,0.282,0.522,100,14,0,10,3,7
1973,Yakult Atoms,pepito001jos,Joe Pepitone*,32,14,49,43,1,7,0,0,1,2,0,0,5,7,0.163,0.265,0.233,0.498,10,0,1,0,0,3
1973,Yakult Atoms,robert004dav,Dave Roberts*,40,36,132,115,13,29,5,2,2,16,0,1,16,19,0.252,0.349,0.383,0.731,44,1,1,0,0,1
1973,Yakult Atoms,sugiur000tor,Toru Sugiura*,21,27,39,37,2,4,2,0,0,2,0,0,2,12,0.108,0.154,0.162,0.316,6,1,0,0,0,0
1973,Yakult Atoms,takega000shi,Shiro Takegami,32,68,167,147,11,31,6,1,2,12,1,2,12,17,0.211,0.275,0.306,0.581,45,3,1,7,0,0
1973,Yakult Atoms,tojo--000fum,Fumihiro Tojo,28,125,449,407,35,91,14,2,2,28,9,14,28,53,0.224,0.273,0.283,0.556,115,6,0,13,1,0
1973,Yakult Atoms,uchida000jun,Junzo Uchida*,25,93,248,219,21,60,13,1,1,19,3,5,19,19,0.274,0.325,0.356,0.681,78,4,0,5,5,2
