Year,Team,PlayerID,Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB
1968,Nishitetsu Lions,aratak000yas,Yasuhiro Aratake,19,28,40,31,2,6,2,0,1,3,0,0,8,9,0.194,0.375,0.355,0.73,11,0,1,0,0,0
1968,Nishitetsu Lions,fujimo000kaz,Kazuhiro Fujimoto*,20,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1968,Nishitetsu Lions,funada000kaz,Kazuhide Funada,26,116,417,370,52,106,22,1,16,43,15,10,30,72,0.287,0.351,0.481,0.832,178,7,7,9,1,6
1968,Nishitetsu Lions,hamamu000tak,Takashi Hamamura,21,114,284,253,24,60,9,0,3,18,6,2,23,37,0.237,0.301,0.308,0.609,78,10,1,5,2,6
1968,Nishitetsu Lions,hashin000sho,Shonan Hashino*,26,93,163,147,14,36,3,2,1,16,1,0,8,13,0.245,0.309,0.313,0.622,46,1,6,1,1,2
1968,Nishitetsu Lions,higash000mas,Masayoshi Higashida,22,59,157,139,19,27,3,0,8,18,4,2,16,43,0.194,0.28,0.389,0.669,54,3,1,0,1,0
1968,Nishitetsu Lions,hirono000isa,Isao Hirono*,24,92,302,269,27,70,15,1,9,35,1,1,26,78,0.26,0.331,0.424,0.755,114,4,4,0,3,2
1968,Nishitetsu Lions,ikenag000mas,Masaaki Ikenaga,21,55,134,113,19,27,3,0,4,14,3,0,15,27,0.239,0.323,0.372,0.695,42,3,0,4,2,0
1968,Nishitetsu Lions,inao--000kaz,Kazuhisa Inao,31,57,55,47,5,7,0,0,2,5,0,0,3,16,0.149,0.196,0.277,0.473,13,0,0,4,1,0
1968,Nishitetsu Lions,itoh--000kos,Koshiro Ito*,30,122,419,349,44,95,16,3,9,41,0,4,65,37,0.272,0.389,0.413,0.802,144,4,3,0,2,8
1968,Nishitetsu Lions,kai---000kaz,Kazuo Kai,29,3,3,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
1968,Nishitetsu Lions,kawaha001aki,Akira Kawahara,19,23,6,6,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
1968,Nishitetsu Lions,kikuka000sho,Shojiro Kikukawa,23,95,306,275,23,68,9,0,6,27,11,3,11,29,0.247,0.28,0.346,0.626,95,4,2,17,1,0
1968,Nishitetsu Lions,komuro000mit,Mitsuo Komuro,21,29,14,14,8,2,0,0,1,2,7,3,0,4,0.143,0.143,0.357,0.5,5,0,0,0,0,0
