Year,Team,PlayerID,Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB
2008,Fukuoka Softbank Hawks,akashi001ken,Kenji Akashi*,22,29,55,49,8,11,2,1,0,4,1,0,1,17,0.225,0.245,0.306,0.551,15,0,1,2,2,0
2008,Fukuoka Softbank Hawks,arakak001nag,Nagisa Arakaki,28,15,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
2008,Fukuoka Softbank Hawks,arakan001his,Hisao Arakane,29,55,105,94,11,24,7,0,1,9,1,0,3,18,0.255,0.311,0.362,0.672,34,1,5,2,1,0
2008,Fukuoka Softbank Hawks,egawa-001tom,Tomoaki Egawa,21,2,3,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
2008,Fukuoka Softbank Hawks,guttor001ric,Rick Guttormson,31,18,6,6,1,2,0,0,1,1,0,0,0,2,0.333,0.333,0.833,1.167,5,0,0,0,0,0
2008,Fukuoka Softbank Hawks,hasega001yuy,Yuya Hasegawa*,23,71,245,221,28,52,13,1,4,24,2,0,18,47,0.235,0.295,0.358,0.652,79,1,1,4,1,1
2008,Fukuoka Softbank Hawks,honma-001mit,Mitsuru Homma*,35,61,103,100,11,23,3,1,2,10,0,0,1,28,0.23,0.238,0.34,0.578,34,2,0,2,0,0
2008,Fukuoka Softbank Hawks,honda-001yui,Yuichi Honda*,23,107,489,454,53,132,14,3,3,38,29,13,23,75,0.291,0.325,0.355,0.68,161,1,2,6,4,0
2008,Fukuoka Softbank Hawks,ide---001sho,Shotaro Ide,24,23,73,68,5,22,4,1,0,8,2,0,3,13,0.324,0.347,0.412,0.759,28,2,0,1,1,1
2008,Fukuoka Softbank Hawks,kaneko001kei,Keisuke Kaneko#,22,32,44,34,6,4,1,0,0,5,0,0,4,12,0.118,0.231,0.147,0.378,5,0,1,5,0,0
2008,Fukuoka Softbank Hawks,kawasa001mun,Munenori Kawasaki*,27,99,457,424,55,136,16,6,1,34,19,9,16,40,0.321,0.35,0.394,0.744,167,5,6,6,5,3
2008,Fukuoka Softbank Hawks,kidoko001ryu,Ryuma Kidokoro*,22,49,61,56,5,5,2,0,0,1,1,1,3,15,0.089,0.136,0.125,0.261,7,1,0,2,0,0
2008,Fukuoka Softbank Hawks,kokubo001hir,Hiroki Kokubo,36,106,434,383,45,97,21,0,20,56,1,1,42,95,0.253,0.334,0.465,0.799,178,11,6,0,3,0
2008,Fukuoka Softbank Hawks,kosai-001yus,Yusuke Kosai*,25,39,106,101,12,27,5,1,2,11,2,0,5,22,0.267,0.302,0.396,0.698,40,2,0,0,0,0
2008,Fukuoka Softbank Hawks,matoba001nao,Naoki Matoba,31,8,6,6,0,1,0,0,0,0,0,0,0,2,0.167,0.167,0.167,0.333,1,0,0,0,0,0
2008,Fukuoka Softbank Hawks,matoya001tet,Tetsuya Matoyama,37,40,97,85,6,20,3,0,1,9,0,1,4,38,0.235,0.286,0.306,0.592,26,3,2,6,0,1
2008,Fukuoka Softbank Hawks,matsud001nob,Nobuhiro Matsuda,25,142,595,551,68,154,33,10,17,63,12,6,28,115,0.28,0.322,0.468,0.79,258,11,7,8,1,1
2008,Fukuoka Softbank Hawks,matsun001nob,Nobuhiko Matsunaka*,34,144,631,538,79,156,28,2,25,92,3,1,77,91,0.29,0.382,0.489,0.871,263,11,8,0,8,8
2008,Fukuoka Softbank Hawks,morimo001sat,Satoru Morimoto,30,54,149,133,9,32,8,0,0,8,1,0,5,31,0.241,0.271,0.301,0.572,40,0,1,9,1,0
2008,Fukuoka Softbank Hawks,nakani001ken,Kenta Nakanishi,22,59,154,136,16,34,11,0,3,14,1,0,14,46,0.25,0.325,0.397,0.722,54,0,1,3,0,0
2008,Fukuoka Softbank Hawks,nakaza001tad,Tadaatsu Nakazawa,25,58,157,132,12,32,8,1,0,10,0,0,10,29,0.242,0.297,0.318,0.615,42,3,1,12,2,0
2008,Fukuoka Softbank Hawks,ogura-001shi,Shinsuke Ogura*,27,29,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2008,Fukuoka Softbank Hawks,ohmura001nao,Naoyuki Omura*,32,79,266,245,11,74,9,0,2,22,7,1,11,29,0.302,0.337,0.363,0.701,89,8,2,8,0,0
2008,Fukuoka Softbank Hawks,ohtona001ken,Kenji Otonari*,23,22,8,8,1,3,0,0,1,2,0,0,0,3,0.375,0.375,0.75,1.125,6,0,0,0,0,0
