Year,Team,PlayerID,Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W
1989,Orix Braves,furumi000kat,Katsuyuki Furumizo*,25,0,2,0,7.36,8,2,4,0,0,0,11,14,10,9,4,8,2,4,1,0,1,56,2,11.5,3.3,6.5,3.3,0.5
1989,Orix Braves,hoffma002guy,Guy Hoffman*,32,9,6,0.6,3.45,19,17,0,3,1,0,120,109,54,46,7,45,1,70,1,0,7,511,1.283,8.2,0.5,3.4,5.3,1.56
1989,Orix Braves,hoshin001nob,Nobuyuki Hoshino*,23,15,6,0.714,3.48,28,27,0,11,4,0,194,173,78,75,24,78,0,160,2,0,11,808,1.294,8,1.1,3.6,7.4,2.05
1989,Orix Braves,imai--000yut,Yutaro Imai,39,5,5,0.5,4.24,28,11,7,1,0,2,80.2,96,46,38,13,14,0,34,7,0,1,352,1.364,10.7,1.5,1.6,3.8,2.43
1989,Orix Braves,itoh--001ats,Atsunori Ito,26,5,1,0.833,3.44,24,4,5,1,0,0,55,57,22,21,6,20,1,30,3,0,0,234,1.4,9.3,1,3.3,4.9,1.5
1989,Orix Braves,itoh--002tak,Takahide Ito,25,3,4,0.429,4.46,34,5,12,0,0,2,82.2,84,48,41,10,36,2,53,6,1,4,372,1.452,9.1,1.1,3.9,5.8,1.47
1989,Orix Braves,kiyoha000yui,Yuichi Kiyohara*,20,1,1,0.5,7.46,27,1,4,0,0,1,25.1,36,22,21,2,14,2,15,0,0,1,126,1.974,12.8,0.7,5,5.3,1.07
1989,Orix Braves,mori--001koj,Koji Mori*,27,1,2,0.333,4.55,40,0,1,0,0,0,27.2,25,15,14,3,9,1,11,1,0,0,115,1.229,8.1,1,2.9,3.6,1.22
1989,Orix Braves,mori--000koz,Kozo Mori,30,0,0,NA,5.11,8,0,5,0,0,0,12.1,12,7,7,0,2,0,4,2,0,0,49,1.135,8.8,0,1.5,2.9,2
1989,Orix Braves,ninomi000mas,Masami Ninomiya,22,0,0,NA,13.5,2,0,1,0,0,0,2.2,6,4,4,1,3,0,0,0,0,0,16,3.375,20.3,3.4,10.1,0,0
1989,Orix Braves,sakai-000tsu,Tsutomu Sakai,26,9,7,0.563,3.61,36,16,18,5,0,9,154.2,141,67,62,25,49,5,118,3,0,1,650,1.228,8.2,1.5,2.9,6.9,2.41
1989,Orix Braves,sato--003yos,Yoshinori Sato,34,9,13,0.409,5,28,25,3,7,1,0,165.2,195,106,92,21,71,4,105,2,0,1,749,1.606,10.6,1.1,3.9,5.7,1.48
1989,Orix Braves,sekigu000tom,Tomoyuki Sekiguchi,28,0,1,0,4.06,35,0,3,0,0,0,37.2,32,20,17,4,22,0,15,1,0,2,162,1.434,7.6,1,5.3,3.6,0.68
1989,Orix Braves,takagi001koj,Koji Takagi*,21,0,0,NA,12.54,6,0,2,0,0,0,9.1,15,13,13,5,8,1,4,0,0,2,50,2.464,14.5,4.8,7.7,3.9,0.5
1989,Orix Braves,tani--000ryo,Ryoji Tani,31,0,0,NA,9,1,0,0,0,0,0,1,2,1,1,0,0,0,1,0,0,0,5,2,18,0,0,9,NA
1989,Orix Braves,yamaok000yuk,Yukihiko Yamaoki,29,11,6,0.647,5.28,23,22,0,4,0,0,124.1,137,81,73,17,40,1,70,1,0,6,543,1.424,9.9,1.2,2.9,5.1,1.75
1989,Orix Braves,yamauc000yos,Yoshihiro Yamauchi,23,4,1,0.8,3.24,39,0,33,0,0,12,58.1,47,22,21,5,28,2,35,0,0,5,240,1.286,7.3,0.8,4.3,5.4,1.25
