Year,Team,PlayerID,Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W
1952,Tokyu Flyers,kinjo-000mas,Masao Kinjo,26,0,0,NA,7.36,1,0,1,0,0,NA,3.2,7,3,3,1,3,NA,2,0,0,0,20,2.727,17.2,2.5,7.4,4.9,0.67
1952,Tokyu Flyers,kuwana000shi,Shigeharu Kuwana,30,6,9,0.4,3.73,30,21,8,9,1,NA,147.1,160,70,61,13,27,NA,29,2,1,1,617,1.269,9.8,0.8,1.6,1.8,1.07
1952,Tokyu Flyers,matsum001tad,Tadashige Matsumoto,28,8,7,0.533,3.96,30,17,7,6,1,NA,131.2,124,72,58,8,47,NA,39,2,3,1,566,1.299,8.5,0.5,3.2,2.7,0.83
1952,Tokyu Flyers,miyaza000sum,Sumiya Miyazawa*,26,8,9,0.471,4.06,32,14,11,1,1,NA,119.2,128,61,54,10,46,NA,30,0,1,0,513,1.454,9.6,0.8,3.5,2.3,0.65
1952,Tokyu Flyers,ogata-001tos,Toshiaki Ogata,30,10,10,0.5,4.38,25,13,9,6,0,NA,137.2,166,78,67,13,39,NA,74,2,1,1,611,1.489,10.9,0.8,2.5,4.8,1.9
1952,Tokyu Flyers,tarui-000kat,Seiichi Tarui,23,9,14,0.391,3.48,40,22,7,12,3,NA,194,208,94,75,18,61,NA,48,4,1,2,826,1.387,9.6,0.8,2.8,2.2,0.79
1952,Tokyu Flyers,teraka000sho,Shoji Terakawa,22,7,7,0.5,3.67,42,11,20,1,0,NA,174,156,85,71,8,58,NA,44,1,0,4,711,1.23,8.1,0.4,3,2.3,0.76
1952,Tokyu Flyers,tosen-000toj,Toji Tosen,20,0,0,NA,7.71,6,2,3,0,0,NA,14,23,17,12,2,5,NA,6,0,3,0,68,2,14.8,1.3,3.2,3.9,1.2
1952,Tokyu Flyers,yamamo000koi,Koichi Yamamoto,19,0,1,0,6.67,15,4,4,0,0,NA,28.1,31,23,21,6,11,NA,10,0,0,2,128,1.482,9.8,1.9,3.5,3.2,0.91
1952,Tokyu Flyers,yoneka000yas,Yasuo Yonekawa,24,1,2,0.333,2.28,5,4,1,2,0,NA,23.2,20,6,6,0,6,NA,7,2,0,0,96,1.099,7.6,0,2.3,2.7,1.17
