Year,Team,PlayerID,Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W
1969,Toei Flyers,ishii-000ter,Teruhiko Ishii,20,0,1,0,4,3,0,3,0,0,NA,9,9,4,4,0,2,0,3,0,0,0,35,1.222,9,0,2,3,1.5
1969,Toei Flyers,itoh--000yos,Yoshiaki Ito*,35,0,1,0,3.18,17,2,4,0,0,NA,28.1,28,12,10,4,11,1,16,0,0,0,120,1.376,8.9,1.3,3.5,5.1,1.45
1969,Toei Flyers,kaneda000tam,Tomehiro Kaneda,22,18,13,0.581,3.63,59,19,32,6,0,NA,206,183,85,83,24,52,4,158,2,0,2,833,1.141,8,1,2.3,6.9,3.04
1969,Toei Flyers,miyaza000sho,Shoji Miyazaki,26,2,1,0.667,2.52,44,0,13,0,0,NA,85.2,73,25,24,9,23,1,44,7,0,0,349,1.121,7.7,0.9,2.4,4.6,1.91
1969,Toei Flyers,moriya000tos,Toshiaki Moriyasu,21,11,15,0.423,3.97,58,24,15,5,1,NA,236,231,112,104,34,51,1,156,17,0,4,993,1.195,8.8,1.3,1.9,5.9,3.06
1969,Toei Flyers,ochiai000kin,Kinichi Ochiai,22,0,0,NA,6,2,0,0,0,0,NA,3,6,2,2,0,1,0,3,0,0,0,16,2.333,18,0,3,9,3
1969,Toei Flyers,ozaki-000yuk,Yukio Ozaki,24,0,2,0,5.71,7,1,3,1,0,NA,17.1,22,14,11,5,2,0,6,0,0,0,75,1.385,11.4,2.6,1,3.1,3
1969,Toei Flyers,sakura000ken,Ken Sakurai,21,1,1,0.5,4.67,19,0,9,0,0,NA,27,33,19,14,1,5,0,14,2,0,0,121,1.407,11,0.3,1.7,4.7,2.8
1969,Toei Flyers,takaha000nao,Naoki Takahashi,24,13,13,0.5,2.42,41,33,4,10,2,NA,223,196,81,60,17,31,0,122,6,1,2,884,1.018,7.9,0.7,1.3,4.9,3.94
1969,Toei Flyers,takaha004yos,Yoshimasa Takahashi,25,3,11,0.214,4.09,34,14,12,2,0,NA,105.2,118,59,48,13,13,0,45,0,0,0,437,1.24,10.1,1.1,1.1,3.8,3.46
1969,Toei Flyers,tanaka002mit,Mitsugu Tanaka*,25,9,11,0.45,2.77,49,36,2,6,2,NA,217.1,189,80,67,18,59,3,120,5,0,2,888,1.141,7.8,0.7,2.4,5,2.03
1969,Toei Flyers,yamaza003tak,Takeaki Yamasaki*,28,0,1,0,9.82,7,1,3,0,0,NA,7.1,9,9,8,3,1,0,1,0,0,0,34,1.364,11,3.7,1.2,1.2,1
