Year,Team,PlayerID,Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W
2014,Orix Buffaloes,dickso001bra,Brandon Dickson,29,9,10,0.474,3.33,26,26,0,3,1,0,154,156,62,57,7,55,0,118,4,0,10,657,1.37,9.1,0.4,3.2,6.9,2.15
2014,Orix Buffaloes,higa--001mot,Motoki Higa,31,7,1,0.875,0.79,62,0,10,0,0,0,56.2,53,9,5,2,12,2,48,1,0,0,231,1.147,8.4,0.3,1.9,7.6,4
2014,Orix Buffaloes,hirai-001mas,Masafumi Hirai,39,0,0,NA,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,4,1,9,0,0,0,NA
2014,Orix Buffaloes,hirano001yos,Yoshihisa Hirano,30,1,6,0.143,3.43,62,0,51,0,0,40,60.1,52,23,23,6,13,0,70,0,1,1,238,1.077,7.8,0.9,1.9,10.4,5.38
2014,Orix Buffaloes,igawa-001kei,Kei Igawa*,34,2,2,0.5,3.82,8,8,0,0,0,0,33,37,17,14,4,12,0,28,0,0,0,149,1.485,10.1,1.1,3.3,7.6,2.33
2014,Orix Buffaloes,kaida-000tom,Tomoyuki Kaida*,26,0,1,0,7.58,19,0,9,0,0,0,19,26,17,16,1,4,0,11,2,0,1,88,1.579,12.3,0.5,1.9,5.2,2.75
2014,Orix Buffaloes,kaneko001chi,Chihiro Kaneko,30,16,5,0.762,1.98,26,26,0,4,3,0,191,157,48,42,7,42,0,199,3,0,6,763,1.042,7.4,0.3,2,9.4,4.74
2014,Orix Buffaloes,kishid001mam,Mamoru Kishida,33,4,3,0.571,3.36,55,4,11,0,0,0,80.1,65,33,30,8,20,0,67,2,0,4,326,1.058,7.3,0.9,2.2,7.5,3.35
2014,Orix Buffaloes,komats001sat,Satoshi Komatsu,32,0,0,NA,2.45,4,0,3,0,0,0,3.2,4,1,1,0,3,0,1,1,0,0,18,1.909,9.8,0,7.4,2.5,0.33
2014,Orix Buffaloes,kondoh001kaz,Kazuki Kondoh,30,0,1,0,4.7,2,2,0,0,0,0,7.2,10,4,4,1,2,0,7,0,0,0,34,1.565,11.7,1.2,2.3,8.2,3.5
2014,Orix Buffaloes,kuwaha001ken,Kentaro Kuwahara,28,0,0,NA,1.69,4,0,1,0,0,0,5.1,7,1,1,0,3,0,6,0,0,0,26,1.875,11.8,0,5.1,10.1,2
2014,Orix Buffaloes,maestr001ale,Alex Maestri,29,3,1,0.75,1.97,36,1,13,0,0,0,50.1,31,12,11,5,30,2,48,5,0,3,213,1.212,5.5,0.9,5.4,8.6,1.6
2014,Orix Buffaloes,mahara001tak,Takahiro Mahara,32,1,4,0.2,3.55,55,0,6,0,0,0,50.2,45,21,20,2,20,0,42,2,0,0,212,1.283,8,0.4,3.6,7.5,2.1
2014,Orix Buffaloes,matsub000tak,Takahiro Matsuba*,23,8,1,0.889,2.77,21,21,0,0,0,0,113.2,95,41,35,7,45,0,88,2,1,7,468,1.232,7.5,0.6,3.6,7,1.96
2014,Orix Buffaloes,nakaya001shi,Shinya Nakayama*,32,1,0,1,2.34,35,1,7,0,0,0,42.1,30,18,11,1,17,0,38,2,0,1,175,1.11,6.4,0.2,3.6,8.1,2.24
2014,Orix Buffaloes,nishi-001yuk,Yuki Nishi,23,12,10,0.545,3.29,24,24,0,3,1,0,156,146,65,57,11,35,1,119,7,0,1,640,1.16,8.4,0.6,2,6.9,3.4
2014,Orix Buffaloes,oyama-000sat,Satoshi Oyama*,25,0,0,NA,0,1,0,1,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,NA
2014,Orix Buffaloes,sakaki001ryo,Ryo Sakakibara,28,0,0,NA,1.8,11,0,8,0,0,0,15,15,4,3,1,6,0,8,0,0,0,63,1.4,9,0.6,3.6,4.8,1.33
2014,Orix Buffaloes,sato--000tat,Tatsuya Sato,27,6,4,0.6,1.09,67,0,7,0,0,1,74.1,39,11,9,4,30,0,85,2,0,8,288,0.928,4.7,0.5,3.6,10.3,2.83
2014,Orix Buffaloes,tomei-000dai,Daiki Tohmei,25,5,7,0.417,3.79,26,16,5,0,0,0,99.2,93,44,42,11,45,1,80,4,0,2,437,1.385,8.4,1,4.1,7.2,1.78
2014,Orix Buffaloes,yagi--001tom,Tomoya Yagi*,30,0,0,NA,7.36,3,1,0,0,0,0,3.2,6,3,3,0,1,0,2,0,0,0,18,1.909,14.7,0,2.5,4.9,2
2014,Orix Buffaloes,yoshid001kaz,Kazumasa Yoshida,24,5,6,0.455,3.81,15,14,1,0,0,0,75.2,70,34,32,9,24,0,62,2,0,2,318,1.242,8.3,1.1,2.9,7.4,2.58
