Year,Team,PlayerID,Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W
1960,Daimai Orions,aramak000ats,Atsushi Aramaki*,34,0,2,0,4.19,21,0,4,0,0,NA,38.2,38,23,18,3,10,1,24,0,0,0,165,1.241,8.8,0.7,2.3,5.6,2.4
1960,Daimai Orions,hasega000tak,Takeshi Hasegawa,22,0,0,NA,Inf,1,0,0,0,0,NA,0,2,3,2,1,0,0,0,0,0,0,3,NA,NA,NA,NA,NA,NA
1960,Daimai Orions,iio---000tak,Takao Iio,26,5,4,0.556,3.05,32,17,9,1,0,NA,109.1,109,45,37,8,18,0,40,2,0,2,455,1.162,9,0.7,1.5,3.3,2.22
1960,Daimai Orions,inagak000tad,Tadayoshi Inagaki,20,0,0,NA,4.26,14,1,7,0,0,NA,19,27,13,9,2,4,0,9,2,0,0,90,1.632,12.8,0.9,1.9,4.3,2.25
1960,Daimai Orions,kamijo000tak,Takahiro Kamijo,19,0,0,NA,18,1,0,0,0,0,NA,2,5,4,4,0,2,0,1,0,0,0,10,3.5,22.5,0,9,4.5,0.5
1960,Daimai Orions,mihira000har,Haruki Mihira*,21,12,10,0.545,2.81,45,23,9,4,1,NA,188.2,168,69,59,20,46,1,109,5,1,0,766,1.134,8,1,2.2,5.2,2.37
1960,Daimai Orions,miura-004mas,Masayoshi Miura,26,0,0,NA,0,2,0,1,0,0,NA,1,1,0,0,0,3,0,1,0,0,0,7,4,9,0,27,9,0.33
1960,Daimai Orions,nakaga001tak,Takashi Nakagawa,24,0,0,NA,3.19,27,0,11,0,0,NA,48,39,21,17,6,10,0,21,2,1,1,189,1.021,7.3,1.1,1.9,3.9,2.1
1960,Daimai Orions,nakani000kat,Katsumi Nakanishi,25,16,10,0.615,2.14,40,29,9,11,3,NA,214.2,166,62,51,11,40,1,120,4,0,2,838,0.96,7,0.5,1.7,5,3
1960,Daimai Orions,nishit001wil,Bill Nishita,29,1,0,1,3.03,9,7,1,1,0,NA,29.2,31,13,10,1,5,0,5,1,0,0,121,1.213,9.4,0.3,1.5,1.5,1
1960,Daimai Orions,ono---002sho,Shoichi Ono*,26,33,11,0.75,1.98,67,22,39,13,5,NA,304,231,81,67,11,101,2,258,2,0,3,1226,1.092,6.8,0.3,3,7.6,2.55
1960,Daimai Orions,sakai-000kat,Katsuji Sakai,22,1,2,0.333,5.83,12,5,2,0,0,NA,29.1,30,21,19,4,11,0,14,1,0,0,127,1.398,9.2,1.2,3.4,4.3,1.27
1960,Daimai Orions,sasaki000kat,Katsutoshi Sasaki,19,0,0,NA,3,2,0,1,0,0,NA,3,4,1,1,0,0,0,3,0,0,0,14,1.333,12,0,0,9,NA
1960,Daimai Orions,uemura000yos,Yoshinobu Uemura,25,1,1,0.5,7.31,11,1,2,0,0,NA,16,17,16,13,2,8,0,11,1,0,1,77,1.563,9.6,1.1,4.5,6.2,1.38
1960,Daimai Orions,wako--000tom,Tomoo Wako,23,13,8,0.619,2.15,44,28,4,4,3,NA,196.1,166,61,47,10,47,1,127,9,0,2,792,1.085,7.6,0.5,2.2,5.8,2.7
