Year,Team,PlayerID,Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W
1967,Sankei Atoms,asano-000kei,Keishi Asano,18,8,10,0.444,2.77,50,9,27,2,0,NA,149.2,134,53,46,17,26,4,69,7,0,4,603,1.069,8.1,1,1.6,4.1,2.65
1967,Sankei Atoms,hamagu000mas,Masanobu Hamaguchi,19,1,0,1,5.3,10,0,6,0,0,NA,18.2,25,11,11,3,4,0,13,1,0,0,83,1.554,12.1,1.4,1.9,6.3,3.25
1967,Sankei Atoms,hanzaw000shi,Shiro Hanzawa,22,0,0,NA,11.57,4,1,1,0,0,NA,4.2,12,6,6,1,3,0,3,0,0,0,28,3.214,23.1,1.9,5.8,5.8,1
1967,Sankei Atoms,hosoda000mas,Masahiko Hosoda,20,1,0,1,2.16,5,0,3,0,0,NA,8.1,8,2,2,0,1,0,3,0,0,0,32,1.08,8.6,0,1.1,3.2,3
1967,Sankei Atoms,ishido000shi,Shiroku Ishido,26,12,18,0.4,3.72,51,36,10,6,0,NA,244.1,249,120,101,17,62,4,100,11,0,1,1028,1.273,9.2,0.6,2.3,3.7,1.61
1967,Sankei Atoms,ishiok000koz,Kozo Ishioka,26,3,2,0.6,4.55,24,6,7,3,0,NA,59.1,62,34,30,10,20,1,33,2,0,2,261,1.382,9.4,1.5,3,5,1.65
1967,Sankei Atoms,murata000gen,Genichi Murata,29,8,12,0.4,4.02,33,28,3,5,0,NA,165.2,166,83,74,29,38,5,76,1,0,1,696,1.231,9,1.6,2.1,4.1,2
1967,Sankei Atoms,aizawa000mas,Masaru Ogata,27,0,0,NA,2.53,17,0,7,0,0,NA,32,28,9,9,3,12,0,14,0,0,0,130,1.25,7.9,0.8,3.4,3.9,1.17
1967,Sankei Atoms,sato--000sus,Susumu Sato,24,10,14,0.417,3.82,37,32,3,8,0,NA,197.2,196,93,84,20,51,8,107,7,0,0,841,1.25,8.9,0.9,2.3,4.9,2.1
1967,Sankei Atoms,shibut000sei,Seiji Shibutani*,28,0,4,0,11.07,15,6,5,0,0,NA,20.1,27,25,25,7,12,0,15,0,0,1,98,1.918,12,3.1,5.3,6.6,1.25
1967,Sankei Atoms,suzuki000kiy,Kiyotake Suzuki,26,8,5,0.615,3.62,53,0,26,0,0,NA,129.1,96,55,52,23,45,7,110,7,1,1,525,1.09,6.7,1.6,3.1,7.7,2.44
1967,Sankei Atoms,tatsum000haj,Hajimu Tatsumi*,31,7,7,0.5,2.57,49,17,7,5,3,NA,164.1,141,52,47,14,40,5,86,5,0,1,661,1.101,7.7,0.8,2.2,4.7,2.15
1967,Sankei Atoms,yamamo001hir,Hiroshi Yamamoto*,20,0,0,NA,10.38,2,0,1,0,0,NA,4.1,7,5,5,2,0,0,1,0,0,0,22,1.615,14.5,4.2,0,2.1,NA
1967,Sankei Atoms,yoshie000yos,Kiichi Yoshie*,19,0,0,NA,0,1,0,0,0,0,NA,3,2,0,0,0,4,0,0,0,0,0,13,2,6,0,12,0,0
