Year,Team,PlayerID,Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W
1973,Yakult Atoms,aida--000ter,Teruo Aida,26,0,4,0,5.79,21,4,5,0,0,NA,42,57,34,27,4,14,1,27,2,0,0,197,1.69,12.2,0.9,3,5.8,1.93
1973,Yakult Atoms,asano-000kei,Keishi Asano,24,14,12,0.538,2.37,43,20,15,2,1,NA,178.1,137,56,47,15,63,9,136,2,1,1,716,1.121,6.9,0.8,3.2,6.9,2.16
1973,Yakult Atoms,enomot000nao,Naoki Enomoto*,24,5,4,0.556,2.71,37,23,6,1,0,NA,146.1,117,51,44,16,51,7,74,1,0,2,597,1.148,7.2,1,3.1,4.6,1.45
1973,Yakult Atoms,ihara-000shi,Shinichiro Ihara,21,0,0,NA,0,1,0,1,0,0,NA,0.2,1,0,0,0,0,0,0,0,0,1,3,1.5,13.5,0,0,0,NA
1973,Yakult Atoms,ishiok000koz,Kozo Ishioka,32,0,1,0,6.23,6,0,3,0,0,NA,8.2,14,7,6,1,2,0,7,0,0,0,42,1.846,14.5,1,2.1,7.3,3.5
1973,Yakult Atoms,kobaya000kun,Kunio Kobayashi*,22,2,3,0.4,2.88,26,13,4,1,0,NA,59.1,56,23,19,4,15,1,28,2,0,0,244,1.197,8.5,0.6,2.3,4.2,1.87
1973,Yakult Atoms,matsuo000hir,Hiromu Matsuoka,25,21,18,0.538,2.23,48,25,19,14,2,NA,295,223,83,73,18,115,17,218,10,0,4,1203,1.146,6.8,0.5,3.5,6.7,1.9
1973,Yakult Atoms,matsuo000kiy,Kiyoharu Matsuoka,19,0,0,NA,10.29,5,0,2,0,0,NA,7,9,8,8,1,4,0,3,0,0,0,34,1.857,11.6,1.3,5.1,3.9,0.75
1973,Yakult Atoms,nishii000tet,Tetsuo Nishii,21,2,3,0.4,3.17,30,12,9,1,0,NA,93.2,82,38,33,9,33,1,52,5,0,1,391,1.228,7.9,0.9,3.2,5,1.58
1973,Yakult Atoms,sugiya001shi,Shigeo Sugiyama*,23,0,0,NA,3.38,3,0,0,0,0,NA,2.2,5,3,1,1,1,0,4,0,0,0,15,2.25,16.9,3.4,3.4,13.5,4
1973,Yakult Atoms,watana001tak,Takahiro Watanabe,26,8,8,0.5,2.38,39,19,10,3,1,NA,125,98,52,33,14,39,4,63,5,0,0,517,1.096,7.1,1,2.8,4.5,1.62
1973,Yakult Atoms,yasuda000tak,Takeshi Yasuda*,26,10,12,0.455,2.03,53,14,22,11,4,NA,208.2,175,50,47,13,25,9,107,1,0,0,799,0.958,7.5,0.6,1.1,4.6,4.28
1973,Yakult Atoms,yasuki000sho,Shoji Yasuki*,24,0,0,NA,9,1,0,1,0,0,NA,1,3,1,1,0,0,0,1,0,0,0,6,3,27,0,0,9,NA
