Year,Team,PlayerID,Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W
1998,Chiba Lotte Marines,crawfo001jos,Joe Crawford*,28,4,6,0.4,4.77,15,15,0,2,0,0,77.1,85,48,41,6,51,1,37,2,3,2,358,1.759,9.9,0.7,5.9,4.3,0.73
1998,Chiba Lotte Marines,daviso001sco,Scott Davison,27,0,1,0,2.35,5,0,1,0,0,0,7.2,8,2,2,0,5,2,8,0,0,0,35,1.696,9.4,0,5.9,9.4,1.6
1998,Chiba Lotte Marines,fujita001soi,Soichi Fujita*,25,6,4,0.6,2.17,56,0,23,0,0,7,66.1,62,18,16,3,19,2,54,1,1,4,270,1.221,8.4,0.4,2.6,7.3,2.84
1998,Chiba Lotte Marines,gotoh-001tos,Toshiyuki Goto,27,4,2,0.667,2.3,10,8,1,2,1,0,62.2,50,19,16,3,19,0,28,2,1,0,246,1.101,7.2,0.4,2.7,4,1.47
1998,Chiba Lotte Marines,haneka000ryu,Ryu Hanekawa*,25,0,0,NA,27,2,0,2,0,0,0,0.1,2,1,1,1,0,0,0,0,0,0,3,6,54,27,0,0,NA
1998,Chiba Lotte Marines,hoshib001tak,Takahisa Hoshiba,26,1,0,1,3.71,18,0,10,0,0,0,34,38,14,14,3,11,0,14,2,0,1,146,1.441,10.1,0.8,2.9,3.7,1.27
1998,Chiba Lotte Marines,iso---001tsu,Tsuneyuki Iso,22,3,4,0.429,5.66,16,10,2,1,0,0,55.2,58,36,35,10,30,2,37,2,0,7,252,1.581,9.4,1.6,4.9,6,1.23
1998,Chiba Lotte Marines,kawama001hir,Hiroaki Kawamata,25,0,0,NA,3.04,16,0,5,0,0,0,26.2,18,10,9,4,7,0,21,0,0,1,102,0.938,6.1,1.4,2.4,7.1,3
1998,Chiba Lotte Marines,kawamo001yas,Yasuyuki Kawamoto*,30,0,4,0,3.42,25,0,18,0,0,9,26.1,24,10,10,2,15,2,22,0,0,1,115,1.481,8.2,0.7,5.1,7.5,1.47
1998,Chiba Lotte Marines,kobaya001hir,Hiroyuki Kobayashi,20,0,0,NA,0,2,0,2,0,0,0,2.1,3,0,0,0,1,0,0,0,0,0,11,1.714,11.6,0,3.9,0,0
1998,Chiba Lotte Marines,kojima000hir,Hiromu Kojima,30,1,0,1,3.48,17,0,3,0,0,0,10.1,7,5,4,0,4,0,7,3,1,1,44,1.065,6.1,0,3.5,6.1,1.75
1998,Chiba Lotte Marines,komiya001sat,Satoru Komiyama,32,11,12,0.478,3.57,27,27,0,10,2,0,201.2,224,101,80,20,27,1,126,5,1,2,836,1.245,10,0.9,1.2,5.6,4.67
1998,Chiba Lotte Marines,kondo-000yos,Yoshihisa Kondo,32,0,2,0,5.23,26,0,7,0,0,0,31,36,20,18,4,12,1,27,0,0,2,141,1.548,10.5,1.2,3.5,7.8,2.25
1998,Chiba Lotte Marines,kuroki001tom,Tomohiro Kuroki,24,13,9,0.591,3.29,31,28,3,8,2,0,197,185,78,72,14,89,2,124,1,0,12,831,1.391,8.5,0.6,4.1,5.7,1.39
1998,Chiba Lotte Marines,muto--001jun,Junichiro Muto,29,8,7,0.533,3.76,26,21,1,2,2,0,141.1,131,69,59,18,55,1,102,5,0,2,611,1.316,8.3,1.1,3.5,6.5,1.85
1998,Chiba Lotte Marines,ono---001shi,Shingo Ono,23,0,0,NA,0,1,0,1,0,0,0,1,0,0,0,0,2,0,0,0,0,1,5,2,0,0,18,0,0
1998,Chiba Lotte Marines,sonoka000kaz,Kazumi Sonokawa*,35,5,4,0.556,3.89,39,10,2,2,1,0,83.1,95,38,36,7,28,2,53,4,0,1,368,1.476,10.3,0.8,3,5.7,1.89
1998,Chiba Lotte Marines,takeki001koj,Koji Takekiyo,23,1,3,0.25,3.6,20,0,8,0,0,0,35,32,15,14,4,16,0,23,2,0,0,153,1.371,8.2,1,4.1,5.9,1.44
1998,Chiba Lotte Marines,warren001bri,Brian Warren,31,2,1,0.667,0.93,24,0,6,0,0,3,29,18,3,3,0,8,0,9,2,0,2,109,0.897,5.6,0,2.5,2.8,1.13
1998,Chiba Lotte Marines,yabuta001yas,Yasuhiko Yabuta,25,2,9,0.182,4.84,17,16,0,2,0,0,100.1,123,61,54,15,40,1,45,1,6,8,448,1.625,11,1.3,3.6,4,1.13
1998,Chiba Lotte Marines,yoshid001ats,Atsushi Yoshida,27,0,3,0,7.64,17,0,11,0,0,3,17.2,26,15,15,4,9,3,13,0,1,0,87,1.981,13.2,2,4.6,6.6,1.44
