Year,Team,PlayerID,Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W
1990,Yomiuri Giants,hirota001hir,Hiroaki Hirota,26,3,1,0.75,1.72,15,1,11,0,0,2,31.1,21,6,6,1,14,0,21,3,0,1,127,1.117,6,0.3,4,6,1.5
1990,Yomiuri Giants,kato--000haj,Hajime Kato,40,0,0,NA,2.63,6,0,3,0,0,1,13.2,14,4,4,1,5,0,8,0,0,0,61,1.39,9.2,0.7,3.3,5.3,1.6
1990,Yomiuri Giants,kida--001mas,Masao Kida,21,12,8,0.6,2.71,32,17,15,13,1,7,182.2,130,56,55,21,51,2,182,4,0,5,711,0.991,6.4,1,2.5,9,3.57
1990,Yomiuri Giants,kohda-001isa,Isao Koda,25,11,5,0.688,2.9,23,19,2,4,1,0,130.1,116,50,42,12,37,2,106,1,0,5,531,1.174,8,0.8,2.6,7.3,2.86
1990,Yomiuri Giants,kuwata001mas,Masumi Kuwata,22,14,7,0.667,2.51,23,22,1,17,2,0,186.1,161,58,52,12,40,1,115,1,1,2,748,1.079,7.8,0.6,1.9,5.6,2.88
1990,Yomiuri Giants,makiha001hir,Hiromi Makihara,26,9,5,0.643,3.96,17,15,1,6,0,0,102.1,107,48,45,7,32,0,87,3,0,2,440,1.358,9.4,0.6,2.8,7.7,2.72
1990,Yomiuri Giants,miyamo000kaz,Kazutomo Miyamoto*,26,14,6,0.7,3.69,28,24,2,10,0,1,190.1,165,83,78,18,72,2,166,4,1,8,784,1.245,7.8,0.9,3.4,7.8,2.31
1990,Yomiuri Giants,mizuno000kat,Katsuhito Mizuno,24,2,2,0.5,1.97,34,1,18,0,0,11,68.2,46,16,15,2,14,3,64,2,0,0,263,0.874,6,0.3,1.8,8.4,4.57
1990,Yomiuri Giants,saitoh001mas,Masaki Saito,25,20,5,0.8,2.17,27,27,0,19,6,0,224,177,59,54,17,52,2,146,2,0,2,876,1.022,7.1,0.7,2.1,5.9,2.81
1990,Yomiuri Giants,yoshid001shu,Shuji Yoshida*,23,3,3,0.5,3.69,21,4,7,1,0,1,46.1,39,19,19,3,30,1,37,4,0,4,203,1.489,7.6,0.6,5.8,7.2,1.23
