Year,Team,PlayerID,Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W
1957,Mainichi Orions,aramak000ats,Atsushi Aramaki*,31,15,11,0.577,2.15,46,21,15,6,2,NA,175.2,142,64,42,8,41,0,87,1,0,1,707,1.042,7.3,0.4,2.1,4.5,2.12
1957,Mainichi Orions,esaki-000ter,Teruo Esaki,22,3,1,0.75,3.25,28,4,11,2,1,NA,72,56,26,26,3,36,0,38,2,0,0,290,1.278,7,0.4,4.5,4.8,1.06
1957,Mainichi Orions,hattor000tak,Takeo Hattori,24,0,2,0,2.2,6,2,2,0,0,NA,16.1,9,10,4,1,10,0,7,2,0,0,72,1.163,5,0.6,5.5,3.9,0.7
1957,Mainichi Orions,mukai-000kik,Kikuzo Mukai,19,0,0,NA,2.25,4,0,3,0,0,NA,8,4,3,2,0,7,0,2,0,0,0,34,1.375,4.5,0,7.9,2.3,0.29
1957,Mainichi Orions,nakaga001tak,Takashi Nakagawa,21,1,1,0.5,2.92,17,3,5,0,0,NA,37,45,18,12,2,12,0,19,1,1,1,168,1.541,10.9,0.5,2.9,4.6,1.58
1957,Mainichi Orions,nakani000kat,Katsumi Nakanishi,22,13,4,0.765,1.91,36,29,4,7,1,NA,183.2,157,61,39,7,55,1,102,4,0,3,751,1.154,7.7,0.3,2.7,5,1.85
1957,Mainichi Orions,ono---002sho,Shoichi Ono*,23,26,9,0.743,1.73,55,32,19,15,7,NA,296.1,202,73,57,12,90,0,245,5,0,2,1159,0.985,6.1,0.4,2.7,7.4,2.72
1957,Mainichi Orions,shimiz003hir,Hirokazu Shimizu,24,0,0,NA,5.02,8,1,6,0,0,NA,14.1,19,9,8,4,5,0,4,0,1,0,65,1.674,11.9,2.5,3.1,2.5,0.8
1957,Mainichi Orions,uemura000yos,Yoshinobu Uemura,22,8,16,0.333,2.85,47,21,14,4,0,NA,183.1,152,70,58,18,43,4,124,7,0,6,744,1.064,7.5,0.9,2.1,6.1,2.88
1957,Mainichi Orions,umeno-000chi,Chikashi Umeno*,18,0,0,NA,18,1,0,1,0,0,NA,1,3,2,2,0,0,0,1,0,0,0,6,3,27,0,0,9,NA
1957,Mainichi Orions,wada--001isa,Isao Wada*,24,3,3,0.5,4.13,29,9,4,0,0,NA,85,87,49,39,10,19,0,39,0,0,2,356,1.247,9.2,1.1,2,4.1,2.05
1957,Mainichi Orions,wako--000tom,Tomoo Wako,20,3,1,0.75,2.68,19,5,4,0,0,NA,53.2,44,23,16,3,20,0,39,2,1,2,226,1.193,7.4,0.5,3.4,6.5,1.95
1957,Mainichi Orions,yamane001tos,Toshihide Yamane,29,3,4,0.429,3.17,24,5,9,1,0,NA,54,44,27,19,4,17,0,29,2,0,0,221,1.13,7.3,0.7,2.8,4.8,1.71
