Year,Team,PlayerID,Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W
1992,Fukuoka Daiei Hawks,aoi---000kan,Kaname Aoi*,28,0,0,NA,8.1,8,0,0,0,0,0,3.1,4,3,3,1,2,0,3,0,0,0,17,1.8,10.8,2.7,5.4,8.1,1.5
1992,Fukuoka Daiei Hawks,ashika000yut,Yutaka Ashikaga*,23,5,5,0.5,4.22,32,10,11,3,2,0,102.1,105,51,48,11,28,1,57,4,0,0,435,1.3,9.2,1,2.5,5,2.04
1992,Fukuoka Daiei Hawks,eguchi000tak,Takayoshi Eguchi,23,0,1,0,6.1,6,1,1,0,0,0,10.1,13,7,7,3,4,0,5,0,0,0,47,1.645,11.3,2.6,3.5,4.4,1.25
1992,Fukuoka Daiei Hawks,hashim001tak,Takehiro Hashimoto*,27,0,0,NA,5.73,12,0,6,0,0,1,11,17,15,7,0,9,0,1,1,0,1,61,2.364,13.9,0,7.4,0.8,0.11
1992,Fukuoka Daiei Hawks,ikeda-000chi,Chikafusa Ikeda,33,8,4,0.667,4.1,34,1,28,0,0,14,59.1,61,28,27,7,27,5,25,2,1,2,256,1.483,9.3,1.1,4.1,3.8,0.93
1992,Fukuoka Daiei Hawks,inoue-000yuj,Yuji Inoue,29,0,1,0,6.47,13,3,5,0,0,0,32,48,27,23,7,13,1,27,0,0,1,155,1.906,13.5,2,3.7,7.6,2.08
1992,Fukuoka Daiei Hawks,kanaza000ken,Kenichi Kanazawa,25,0,0,NA,15.75,2,0,0,0,0,0,4,11,7,7,1,0,0,2,0,0,1,23,2.75,24.8,2.3,0,4.5,NA
1992,Fukuoka Daiei Hawks,kimura000kei,Keiji Kimura,26,3,6,0.333,4.92,27,10,10,1,1,1,86,94,50,47,10,28,2,66,1,0,8,367,1.419,9.8,1,2.9,6.9,2.36
1992,Fukuoka Daiei Hawks,motoha000mas,Masaharu Motohara,25,2,8,0.2,4.86,18,11,0,2,0,0,76,77,46,41,12,29,1,25,0,0,1,328,1.395,9.1,1.4,3.4,3,0.86
1992,Fukuoka Daiei Hawks,murata000kat,Katsuyoshi Murata,22,10,9,0.526,3.67,25,23,1,12,1,0,181.2,162,79,74,18,76,1,123,4,0,5,775,1.31,8,0.9,3.8,6.1,1.62
1992,Fukuoka Daiei Hawks,niura-000his,Hisao Niura*,41,0,1,0,6,7,1,3,0,0,0,9,14,8,6,2,5,0,4,0,0,0,42,2.111,14,2,5,4,0.8
1992,Fukuoka Daiei Hawks,saito-000man,Manabu Saito,28,1,0,1,6.14,11,0,4,0,0,0,14.2,17,10,10,2,3,0,4,1,0,0,64,1.364,10.4,1.2,1.8,2.5,1.33
1992,Fukuoka Daiei Hawks,sakuya000kaz,Kazuhide Sakuyama,23,0,1,0,8.64,9,0,4,0,0,0,8.1,13,9,8,2,6,0,2,0,0,0,44,2.28,14,2.2,6.5,2.2,0.33
1992,Fukuoka Daiei Hawks,sugimo000tad,Tadashi Sugimoto*,33,3,5,0.375,4.94,29,7,6,2,1,0,62,81,37,34,6,15,1,29,1,0,0,278,1.548,11.8,0.9,2.2,4.2,1.93
1992,Fukuoka Daiei Hawks,tunnel001byr,Lee Tunnell,31,2,9,0.182,6.7,19,12,3,1,0,0,90,115,73,67,13,47,0,36,4,0,1,418,1.8,11.5,1.3,4.7,3.6,0.77
1992,Fukuoka Daiei Hawks,wakata001ken,Kenichi Wakatabe,22,10,13,0.435,4,27,27,0,13,2,0,193.1,190,95,86,26,63,3,97,11,1,5,825,1.309,8.8,1.2,2.9,4.5,1.54
1992,Fukuoka Daiei Hawks,yamauc000tak,Takanori Yamauchi,35,2,0,1,6.39,16,1,3,0,0,0,31,40,22,22,7,6,1,17,2,0,0,137,1.484,11.6,2,1.7,4.9,2.83
1992,Fukuoka Daiei Hawks,yoshid001toy,Toyohiko Yoshida*,25,11,9,0.55,3.64,23,23,0,11,3,0,165.2,159,70,67,23,53,1,81,7,2,3,702,1.28,8.6,1.2,2.9,4.4,1.53
