Year,Team,PlayerID,Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W
2011,Yokohama Bay Stars,ejiri-001shi,Shintaro Ejiri,34,2,2,0.5,2.06,65,0,14,0,0,0,56.2,47,14,13,6,11,1,38,3,0,2,226,1.024,7.5,1,1.7,6,3.45
2011,Yokohama Bay Stars,fujie-001hit,Hitoshi Fujie,25,3,0,1,1.58,47,0,8,0,0,0,45.2,33,8,8,2,12,2,41,3,0,2,181,0.985,6.5,0.4,2.4,8.1,3.42
2011,Yokohama Bay Stars,fukuya000hir,Hiroyuki Fukuyama,22,0,1,0,5.76,19,0,5,0,0,0,25,27,20,16,1,5,0,10,1,1,1,113,1.28,9.7,0.4,1.8,3.6,2
2011,Yokohama Bay Stars,gonzal006lui,Luis Gonzalez*,28,1,1,0.5,12.86,2,2,0,0,0,0,7,16,10,10,0,1,0,4,0,0,0,36,2.429,20.6,0,1.3,5.1,4
2011,Yokohama Bay Stars,hamilt002cla,Clayton Hamilton,29,1,4,0.2,7.18,18,6,4,0,0,0,36.1,48,29,29,4,11,1,17,4,1,1,163,1.624,11.9,1,2.7,4.2,1.55
2011,Yokohama Bay Stars,kaga--001shi,Shigeru Kaga,26,4,3,0.571,3.57,29,9,7,0,0,0,70.2,72,28,28,8,11,2,51,2,0,0,291,1.175,9.2,1,1.4,6.5,4.64
2011,Yokohama Bay Stars,kagami000kis,Kisho Kagami,22,1,0,1,1.5,1,1,0,0,0,0,6,4,1,1,0,0,0,6,0,1,0,23,0.667,6,0,0,9,NA
2011,Yokohama Bay Stars,kobaya001fut,Futoshi Kobayashi,28,4,3,0.571,3.47,17,8,1,0,0,0,62.1,61,25,24,5,19,0,40,3,0,0,268,1.283,8.8,0.7,2.7,5.8,2.11
2011,Yokohama Bay Stars,kobaya003hir,Hiroshi Kobayashi,22,0,2,0,5.12,6,3,2,0,0,0,19.1,21,12,11,2,9,0,9,0,0,0,88,1.552,9.8,0.9,4.2,4.2,1
2011,Yokohama Bay Stars,kosugi001yot,Yota Kosugi,25,0,1,0,4,5,1,1,0,0,0,9,7,4,4,1,2,0,7,0,0,0,34,1,7,1,2,7,3.5
2011,Yokohama Bay Stars,kuniyo000yuk,Yuki Kuniyoshi,19,1,4,0.2,2.3,8,8,0,0,0,0,47,42,13,12,2,20,1,39,2,0,1,198,1.319,8,0.4,3.8,7.5,1.95
2011,Yokohama Bay Stars,leach-001bre,Brent Leach*,28,1,7,0.125,5.95,8,8,0,0,0,0,39.1,47,28,26,3,21,0,36,0,2,4,181,1.729,10.8,0.7,4.8,8.2,1.71
2011,Yokohama Bay Stars,makka-001tak,Takayuki Makka*,20,1,0,1,3.45,5,3,1,0,0,0,15.2,16,8,6,2,13,0,9,0,0,0,72,1.851,9.2,1.1,7.5,5.2,0.69
2011,Yokohama Bay Stars,mann--001bra,Brandon Mann*,27,1,1,0.5,1.16,12,2,3,0,0,0,23.1,19,3,3,1,8,0,17,3,0,0,98,1.157,7.3,0.4,3.1,6.6,2.13
2011,Yokohama Bay Stars,miura-001dai,Daisuke Miura,37,5,6,0.455,2.91,18,18,0,2,1,0,111.1,96,39,36,9,31,2,74,7,0,1,463,1.141,7.8,0.7,2.5,6,2.39
2011,Yokohama Bay Stars,ohara-000shi,Shinji Ohara*,26,4,1,0.8,3.05,71,0,4,0,0,0,44.1,40,19,15,4,15,1,36,2,0,4,184,1.241,8.1,0.8,3,7.3,2.4
2011,Yokohama Bay Stars,ohka--001tom,Tomo Ohka,35,0,6,0,6.89,7,7,0,0,0,0,32.2,41,26,25,6,10,2,14,0,0,1,145,1.561,11.3,1.7,2.8,3.9,1.4
2011,Yokohama Bay Stars,ohnuma001koj,Koji Onuma,31,0,0,NA,8.49,14,0,5,0,0,0,11.2,13,13,11,3,10,1,9,0,0,1,59,1.971,10,2.3,7.7,6.9,0.9
2011,Yokohama Bay Stars,ota---001ato,Atori Ota,21,0,1,0,2.84,3,0,0,0,0,0,6.1,4,2,2,0,2,0,1,0,0,0,24,0.947,5.7,0,2.8,1.4,0.5
2011,Yokohama Bay Stars,sanada001hir,Hiroki Sanada,27,2,0,1,4.22,53,0,13,0,0,0,49,66,25,23,4,8,1,18,4,0,0,214,1.51,12.1,0.7,1.5,3.3,2.25
2011,Yokohama Bay Stars,sato--001sho,Shoma Sato*,21,0,0,NA,4.5,10,0,2,0,0,0,4,4,2,2,0,3,0,4,0,0,0,18,1.75,9,0,6.8,9,1.33
2011,Yokohama Bay Stars,shimiz001nao,Naoyuki Shimizu,35,2,4,0.333,4.62,7,7,0,0,0,0,37,47,23,19,4,14,0,20,1,0,1,172,1.649,11.4,1,3.4,4.9,1.43
2011,Yokohama Bay Stars,shinoh001tak,Takayuki Shinohara*,34,1,0,1,1.84,67,0,7,0,0,0,44,37,10,9,2,12,0,35,1,0,0,175,1.114,7.6,0.4,2.5,7.2,2.92
2011,Yokohama Bay Stars,suda--000kot,Kota Suda,24,2,6,0.25,5.29,17,17,0,0,0,0,85,93,52,50,16,32,0,52,3,0,4,373,1.471,9.8,1.7,3.4,5.5,1.63
2011,Yokohama Bay Stars,takasa001ken,Kentaro Takasaki,26,5,15,0.25,3.45,29,29,0,0,0,0,177.1,182,71,68,9,36,0,127,2,0,3,739,1.229,9.2,0.5,1.8,6.4,3.53
2011,Yokohama Bay Stars,tanaka002ken,Kenjiro Tanaka*,21,0,0,NA,6,1,1,0,0,0,0,3,6,4,2,1,0,0,1,0,0,0,16,2,18,3,0,3,NA
2011,Yokohama Bay Stars,ushida001shi,Shigeki Ushida,29,2,1,0.667,3.69,45,0,5,0,0,0,46.1,37,21,19,7,16,1,61,0,0,1,188,1.144,7.2,1.4,3.1,11.8,3.81
2011,Yokohama Bay Stars,yamagu001shu,Shun Yamaguchi,23,2,6,0.25,2.49,59,0,58,0,0,34,61.1,46,20,17,5,19,1,48,4,0,3,253,1.06,6.8,0.7,2.8,7,2.53
2011,Yokohama Bay Stars,yamamo001sho,Shogo Yamamoto*,33,2,11,0.154,5.92,21,14,2,0,0,0,79,99,57,52,10,25,0,50,4,2,0,362,1.57,11.3,1.1,2.8,5.7,2
