Year,Team,PlayerID,Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W
1951,Daiei Stars,araoka000aki,Akira Araoka,20,0,0,NA,2.25,2,0,2,0,0,NA,8,8,2,2,0,4,NA,6,1,0,0,35,1.5,9,0,4.5,6.8,1.5
1951,Daiei Stars,hayash000gii,Giichi Hayashi,31,12,11,0.522,2.54,34,25,8,23,2,NA,255,222,88,72,16,62,NA,95,3,1,0,1033,1.114,7.8,0.6,2.2,3.4,1.53
1951,Daiei Stars,himeno000yos,Yoshiharu Himeno,27,6,12,0.333,3.91,30,18,9,9,0,NA,152,140,75,66,14,66,NA,72,4,3,0,646,1.355,8.3,0.8,3.9,4.3,1.09
1951,Daiei Stars,iio---000tak,Takao Iio,17,0,0,NA,16.2,2,1,0,0,0,NA,1.2,1,3,3,1,4,NA,0,0,1,0,9,3,5.4,5.4,21.6,0,0
1951,Daiei Stars,ikeda-000zen,Zenzo Ikeda,27,0,4,0,8.76,7,6,1,0,0,NA,24.2,40,36,24,5,18,NA,7,0,1,1,137,2.351,14.6,1.8,6.6,2.6,0.39
1951,Daiei Stars,koba--000iwa,Iwao Koba,27,0,0,NA,9.9,6,0,2,0,0,NA,10,19,13,11,1,12,NA,1,0,0,1,60,3.1,17.1,0.9,10.8,0.9,0.08
1951,Daiei Stars,ogawa-000yos,Yoshiharu Ogawa,27,7,8,0.467,4.08,23,19,2,6,0,NA,125.2,131,65,57,5,43,NA,28,3,1,1,537,1.385,9.4,0.4,3.1,2,0.65
1951,Daiei Stars,starfi000vic,Victor Starffin,35,6,6,0.5,2.68,14,13,1,8,0,NA,100.2,79,39,30,5,22,NA,47,2,5,0,391,1.003,7.1,0.4,2,4.2,2.14
1951,Daiei Stars,takama000tos,Toshio Takamatsu,31,9,8,0.529,2.66,29,14,10,8,2,NA,155.2,147,68,46,11,50,NA,65,1,1,1,645,1.266,8.5,0.6,2.9,3.8,1.3
1951,Daiei Stars,takeuc000kaz,Kazuo Takeuchi*,19,0,1,0,8.74,4,1,3,0,0,NA,11.1,15,13,11,2,11,NA,6,0,0,1,61,2.294,11.9,1.6,8.7,4.8,0.55
1951,Daiei Stars,yabumo000kaz,Kazuo Yabumoto,20,1,2,0.333,1.96,16,4,9,0,0,NA,64.1,46,20,14,1,25,NA,21,5,1,0,265,1.104,6.4,0.1,3.5,2.9,0.84
