Year,Team,PlayerID,Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W
1994,Hanshin Tigers,daimon000kaz,Kazuhiko Daimon,29,0,1,0,5.27,5,1,1,0,0,0,13.2,14,8,8,2,4,1,11,1,1,0,58,1.317,9.2,1.3,2.6,7.2,2.75
1994,Hanshin Tigers,furumi000kat,Katsuyuki Furumizo*,30,7,2,0.778,2.2,61,1,34,0,0,18,94,76,25,23,5,29,5,81,2,0,2,382,1.117,7.3,0.5,2.8,7.8,2.79
1994,Hanshin Tigers,inomat000tak,Takashi Inomata*,30,3,6,0.333,4.4,14,10,1,1,1,0,47,52,24,23,6,16,1,29,1,0,1,207,1.447,10,1.1,3.1,5.6,1.81
1994,Hanshin Tigers,kasai-001min,Minoru Kasai,27,2,1,0.667,3.63,11,3,3,0,0,0,22.1,20,12,9,2,12,0,16,2,0,1,97,1.433,8.1,0.8,4.8,6.4,1.33
1994,Hanshin Tigers,kubo--002yas,Yasuo Kubo,36,4,2,0.667,3.1,50,0,12,0,0,1,69.2,63,26,24,7,26,2,56,5,0,0,298,1.278,8.1,0.9,3.4,7.2,2.15
1994,Hanshin Tigers,kuo---000lij,Li ChienFu Kuo,25,7,5,0.583,3.14,49,2,14,0,0,2,86,75,32,30,3,38,6,70,3,0,5,369,1.314,7.8,0.3,4,7.3,1.84
1994,Hanshin Tigers,mikosh000sus,Susumu Mikoshiba,30,4,7,0.364,4.24,23,15,3,0,0,0,93.1,102,47,44,9,15,2,50,0,0,0,388,1.254,9.8,0.9,1.4,4.8,3.33
1994,Hanshin Tigers,nakada000koj,Koji Nakada*,30,7,6,0.538,4.15,23,20,3,1,1,0,108.1,110,58,50,13,62,6,78,1,0,4,483,1.588,9.1,1.1,5.2,6.5,1.26
1994,Hanshin Tigers,nakada000yos,Yoshihiro Nakada,35,0,0,NA,3,2,0,2,0,0,0,3,4,2,1,0,0,0,2,1,0,0,15,1.333,12,0,0,6,NA
1994,Hanshin Tigers,nakani000kiy,Kiyooki Nakanishi,32,3,9,0.25,3.3,46,3,19,0,0,3,79,79,32,29,3,22,7,57,3,0,1,335,1.278,9,0.3,2.5,6.5,2.59
1994,Hanshin Tigers,ota---000tak,Takashi Ota,28,0,0,NA,3,3,0,3,0,0,0,3,3,1,1,1,2,1,3,0,0,1,14,1.667,9,3,6,9,1.5
1994,Hanshin Tigers,takeuc001yos,Masaya Takeuchi,23,1,3,0.25,3.41,12,6,1,0,0,0,37,49,19,14,3,13,2,26,1,0,2,166,1.676,11.9,0.7,3.2,6.3,2
1994,Hanshin Tigers,tamura001tsu,Tsutomu Tamura*,28,2,3,0.4,3.77,11,0,7,0,0,4,14.1,11,7,6,0,8,2,16,2,0,0,65,1.326,6.9,0,5,10,2
1994,Hanshin Tigers,yabu--001kei,Keiichi Yabu,25,9,9,0.5,3.18,26,25,0,8,1,0,181.1,174,67,64,12,42,3,110,2,1,2,743,1.191,8.6,0.6,2.1,5.5,2.62
1994,Hanshin Tigers,yamaza002kaz,Kazuharu Yamazaki,21,7,6,0.538,3.2,24,22,1,4,2,1,135,140,54,48,11,52,2,58,3,1,6,586,1.422,9.3,0.7,3.5,3.9,1.12
1994,Hanshin Tigers,yufune001tos,Toshiro Yufune*,27,5,7,0.417,3.05,23,22,0,2,0,0,130,114,50,44,15,65,2,109,1,0,2,552,1.377,7.9,1,4.5,7.5,1.68
1994,Hanshin Tigers,yumina001tat,Tatsuhiro Yuminaga*,26,1,1,0.5,4.39,54,0,10,0,0,3,69.2,64,36,34,2,32,4,45,4,0,1,303,1.378,8.3,0.3,4.1,5.8,1.41
