Year,Team,PlayerID,Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W
1980,Hankyu Braves,imai--000yut,Yutaro Imai,30,8,5,0.615,5.93,26,17,6,3,0,3,121.1,154,84,80,19,57,6,57,9,0,2,566,1.739,11.4,1.4,4.2,4.2,1
1980,Hankyu Braves,inaba-000mit,Mitsuo Inaba,31,5,8,0.385,6.36,22,18,2,6,0,1,109,136,85,77,20,58,1,35,6,0,4,513,1.78,11.2,1.7,4.8,2.9,0.6
1980,Hankyu Braves,ishida000mak,Makoto Ishida,26,0,0,NA,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,NA
1980,Hankyu Braves,kanamo000sei,Seikichi Kanamoto,24,0,2,0,6.6,9,1,6,0,0,1,30,35,22,22,9,8,1,18,2,0,0,134,1.433,10.5,2.7,2.4,5.4,2.25
1980,Hankyu Braves,kinosh001tom,Tomohiro Kinoshita*,22,0,1,0,14.73,1,1,0,0,0,0,3.2,10,7,6,0,2,0,0,0,0,0,24,3.273,24.5,0,4.9,0,0
1980,Hankyu Braves,matsum000sho,Shoji Matsumoto*,21,1,1,0.5,7.63,9,1,5,0,0,0,30.2,39,30,26,8,26,0,20,2,0,1,158,2.12,11.4,2.3,7.6,5.9,0.77
1980,Hankyu Braves,matsum002yuk,Yukitsura Matsumoto*,33,10,5,0.667,3.87,24,14,7,8,2,1,137.1,164,70,59,22,18,3,28,1,0,2,574,1.325,10.7,1.4,1.2,1.8,1.56
1980,Hankyu Braves,miura-000hir,Hiroyuki Miura,21,3,3,0.5,4.25,9,6,3,4,0,0,48.2,47,27,23,8,23,1,21,3,0,1,212,1.438,8.7,1.5,4.3,3.9,0.91
1980,Hankyu Braves,sato--003yos,Yoshinori Sato,25,4,13,0.235,5.84,30,18,9,4,0,0,135.2,135,98,88,30,81,0,93,4,1,2,615,1.592,9,2,5.4,6.2,1.15
1980,Hankyu Braves,sekigu000tom,Tomoyuki Sekiguchi,19,3,6,0.333,5.03,21,7,10,2,0,1,96.2,110,65,54,17,34,2,37,3,0,0,429,1.49,10.2,1.6,3.2,3.4,1.09
1980,Hankyu Braves,shirai000shi,Shizuo Shiraishi*,36,3,3,0.5,7.02,12,11,0,1,1,0,57.2,77,52,45,11,35,1,19,2,1,0,285,1.942,12,1.7,5.5,3,0.54
1980,Hankyu Braves,tanimu000tom,Tomohiro Tanimura,32,7,7,0.5,4.75,31,13,11,4,0,2,140.1,166,80,74,27,39,3,35,11,0,0,606,1.461,10.6,1.7,2.5,2.2,0.9
1980,Hankyu Braves,yamada000his,Hisashi Yamada,31,13,10,0.565,2.96,30,22,8,18,1,1,200.2,172,84,66,28,59,6,112,5,0,0,823,1.151,7.7,1.3,2.6,5,1.9
1980,Hankyu Braves,yamagu000tak,Takashi Yamaguchi,30,1,3,0.25,5.14,17,1,12,0,0,3,28,27,16,16,5,31,1,12,0,0,1,136,2.071,8.7,1.6,10,3.9,0.39
1980,Hankyu Braves,yamash000koj,Koji Yamashita,24,0,0,NA,30.86,2,0,0,0,0,0,2.1,10,8,8,1,4,0,1,0,0,0,18,6,38.6,3.9,15.4,3.9,0.25
1980,Hankyu Braves,yata--000mas,Masuo Yata,18,0,0,NA,9,1,0,0,0,0,0,3,7,3,3,0,0,0,2,0,0,0,15,2.333,21,0,0,6,NA
