Year,Team,PlayerID,Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W
2013,Tohoku Rakuten Golden Eagles,aoyama001koj,Kouji Aoyama,29,3,5,0.375,3.43,60,0,23,0,0,11,60.1,61,24,23,6,20,2,60,1,0,3,263,1.343,9.1,0.9,3,9,3
2013,Tohoku Rakuten Golden Eagles,duckwo001bra,Brandon Duckworth,37,5,5,0.5,4.31,18,17,0,0,0,0,87.2,91,46,42,9,37,0,64,6,1,4,392,1.46,9.3,0.9,3.8,6.6,1.73
2013,Tohoku Rakuten Golden Eagles,fukuya000hir,Hiroyuki Fukuyama,24,0,0,NA,4.41,22,0,10,0,0,0,34.2,34,17,17,1,10,0,20,0,0,0,145,1.269,8.8,0.3,2.6,5.2,2
2013,Tohoku Rakuten Golden Eagles,hasebe001koh,Kohei Hasebe*,28,1,1,0.5,1.83,24,1,6,0,0,3,34.1,24,7,7,1,10,0,31,2,0,0,135,0.99,6.3,0.3,2.6,8.1,3.1
2013,Tohoku Rakuten Golden Eagles,heuser001jam,Jim Heuser*,29,2,2,0.5,6.03,22,5,3,0,0,0,37.1,42,29,25,4,19,0,32,3,2,1,172,1.634,10.1,1,4.6,7.7,1.68
2013,Tohoku Rakuten Golden Eagles,hoshin001tom,Tomoki Hoshino*,35,0,1,0,12.71,11,0,3,0,0,0,5.2,8,10,8,1,6,0,4,1,0,0,32,2.471,12.7,1.6,9.5,6.4,0.67
2013,Tohoku Rakuten Golden Eagles,kamata000yos,Yoshinao Kamata,19,1,2,0.333,12.51,8,2,3,0,0,0,13.2,24,19,19,1,8,0,11,3,0,1,75,2.341,15.8,0.7,5.3,7.2,1.38
2013,Tohoku Rakuten Golden Eagles,kaneto001nor,Norihito Kaneto*,29,1,0,1,1.85,39,0,8,0,0,0,34,30,8,7,1,6,1,25,0,0,2,129,1.059,7.9,0.3,1.6,6.6,4.17
2013,Tohoku Rakuten Golden Eagles,karash001wat,Wataru Karashima*,22,3,4,0.429,4.42,11,10,0,1,0,0,59,63,31,29,6,19,0,45,0,0,1,247,1.39,9.6,0.9,2.9,6.9,2.37
2013,Tohoku Rakuten Golden Eagles,kataya001hir,Hiroshi Katayama*,26,3,1,0.75,3.03,31,0,8,0,0,0,35.2,38,12,12,1,16,0,22,2,0,0,160,1.514,9.6,0.3,4,5.6,1.38
2013,Tohoku Rakuten Golden Eagles,katoh-001dai,Daisuke Kato,32,0,2,0,8.71,6,0,2,0,0,0,10.1,17,13,10,4,10,0,4,1,0,0,58,2.613,14.8,3.5,8.7,3.5,0.4
2013,Tohoku Rakuten Golden Eagles,kawai-001tak,Takashi Kawai*,36,3,2,0.6,3,6,6,0,0,0,0,30,33,10,10,3,5,0,13,0,0,0,122,1.267,9.9,0.9,1.5,3.9,2.6
2013,Tohoku Rakuten Golden Eagles,kikuch001yas,Yasunori Kikuchi,23,1,5,0.167,6.48,14,5,1,0,0,0,33.1,38,28,24,3,23,0,22,1,0,4,158,1.83,10.3,0.8,6.2,5.9,0.96
2013,Tohoku Rakuten Golden Eagles,koyama001shi,Shinichiro Koyama,35,1,4,0.2,3.94,45,0,10,0,0,0,45.2,40,22,20,6,20,1,42,4,0,1,197,1.314,7.9,1.2,3.9,8.3,2.1
2013,Tohoku Rakuten Golden Eagles,mima--000man,Manabu Mima,26,6,5,0.545,4.12,18,18,0,0,0,0,98.1,118,46,45,11,31,0,63,8,0,7,430,1.515,10.8,1,2.8,5.8,2.03
2013,Tohoku Rakuten Golden Eagles,miyaga000sho,Sho Miyagawa,22,2,0,1,2.45,17,2,8,0,0,0,40.1,41,11,11,5,21,0,33,0,0,2,177,1.537,9.1,1.1,4.7,7.4,1.57
2013,Tohoku Rakuten Golden Eagles,nagai-001sat,Satoshi Nagai,28,2,4,0.333,3.46,10,9,0,1,0,0,54.2,47,22,21,6,15,0,31,2,0,3,229,1.134,7.7,1,2.5,5.1,2.07
