Year,Team,PlayerID,Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W
2020,Fukuoka Softbank Hawks,bando-000yug,Yugo Bandoh,24,2,2,0.5,2.56,15,NA,NA,0,0,0,31.2,26,9,9,4,10,1,29,0,0,0,129,1.137,7.4,1.1,2.8,8.2,2.9
2020,Fukuoka Softbank Hawks,furuya000yut,Yuto Furuya*,21,0,0,NA,3.18,4,NA,NA,0,0,0,5.2,5,3,2,0,6,0,9,0,0,1,29,1.941,7.9,0,9.5,14.3,1.5
2020,Fukuoka Softbank Hawks,higash001nao,Nao Higashihama,30,9,2,0.818,2.34,19,NA,NA,0,0,0,119,83,32,31,10,49,0,102,2,0,2,479,1.109,6.3,0.8,3.7,7.7,2.08
2020,Fukuoka Softbank Hawks,ishika000syu,Shuta Ishikawa,28,11,3,0.786,2.42,18,NA,NA,2,1,0,111.2,68,32,30,9,41,0,103,12,0,0,443,0.976,5.5,0.7,3.3,8.3,2.51
2020,Fukuoka Softbank Hawks,iwasak001sho,Sho Iwasaki,30,0,2,0,7.2,17,NA,NA,0,0,0,15,19,12,12,3,6,0,20,1,0,0,70,1.667,11.4,1.8,3.6,12,3.33
2020,Fukuoka Softbank Hawks,izumi-000kei,Keisuke Izumi,23,0,1,0,2.08,40,NA,NA,0,0,0,34.2,26,9,8,1,19,0,28,1,0,1,143,1.298,6.8,0.3,4.9,7.3,1.47
2020,Fukuoka Softbank Hawks,kajiya000ren,Ren Kajiya,28,0,0,NA,6,6,NA,NA,0,0,0,6,10,4,4,1,3,0,2,1,0,0,30,2.167,15,1.5,4.5,3,0.67
2020,Fukuoka Softbank Hawks,kasaya000shu,Shunsuke Kasaya*,23,4,4,0.5,2.84,20,NA,NA,0,0,0,57,44,21,18,2,31,0,67,4,0,0,246,1.316,6.9,0.3,4.9,10.6,2.16
2020,Fukuoka Softbank Hawks,kawaha000hir,Hiroyuki Kawahara*,28,0,0,NA,2,22,NA,NA,0,0,0,18,12,5,4,0,14,1,15,3,0,2,79,1.444,6,0,7,7.5,1.07
2020,Fukuoka Softbank Hawks,kayama000shi,Shinya Kayama*,30,3,1,0.75,2.1,50,NA,NA,0,0,0,30,18,7,7,1,10,0,33,2,0,0,117,0.933,5.4,0.3,3,9.9,3.3
2020,Fukuoka Softbank Hawks,matsum003yuk,Yuki Matsumoto,24,0,1,0,3.49,25,NA,NA,0,0,0,28.1,20,11,11,4,19,0,27,0,0,2,120,1.376,6.4,1.3,6,8.6,1.42
2020,Fukuoka Softbank Hawks,moinel000liv,Liván Moinelo*,24,2,3,0.4,1.69,50,NA,NA,0,0,1,48,26,9,9,1,25,3,77,2,0,0,193,1.063,4.9,0.2,4.7,14.4,3.08
2020,Fukuoka Softbank Hawks,moore-001mat,Matt Moore*,31,6,3,0.667,2.65,13,NA,NA,0,0,0,78,64,32,23,7,22,0,89,4,0,1,320,1.103,7.4,0.8,2.5,10.3,4.05
2020,Fukuoka Softbank Hawks,mori--000yui,Yuito Mori,28,1,1,0.5,2.28,52,NA,NA,0,0,32,51.1,39,14,13,4,13,3,40,2,0,0,205,1.013,6.8,0.7,2.3,7,3.08
