Year,Team,PlayerID,Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W
1962,Daimai Orions,desa--000dic,Dick DeSa,21,9,9,0.5,4.16,44,18,12,5,1,NA,127.2,111,72,59,8,78,2,88,2,1,3,558,1.48,7.8,0.6,5.5,6.2,1.13
1962,Daimai Orions,doi---000yut,Yutaka Doi*,24,0,0,NA,0,3,0,1,0,0,NA,1.1,0,0,0,0,1,0,0,0,0,0,5,0.75,0,0,6.8,0,0
1962,Daimai Orions,hasega000tak,Takeshi Hasegawa,24,0,0,NA,0,1,0,0,0,0,NA,0.2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA
1962,Daimai Orions,ikebe-000tak,Takenori Ikebe,18,0,0,NA,0,1,0,1,0,0,NA,3,2,0,0,0,2,0,1,0,0,0,11,1.333,6,0,6,3,0.5
1962,Daimai Orions,kurata000shi,Shinji Kurataka*,23,0,0,NA,7.2,3,0,2,0,0,NA,5,9,4,4,1,0,0,2,0,0,0,22,1.8,16.2,1.8,0,3.6,NA
1962,Daimai Orions,kurimo000mit,Mitsuaki Kurimoto,26,1,4,0.2,5.23,15,1,2,0,0,NA,41.1,49,30,24,4,5,0,16,1,0,0,177,1.306,10.7,0.9,1.1,3.5,3.2
1962,Daimai Orions,mankov001fra,Frank Mankovitch,25,0,0,NA,3.72,12,2,4,0,0,NA,29,27,15,12,2,13,0,11,0,0,0,123,1.379,8.4,0.6,4,3.4,0.85
1962,Daimai Orions,mihira000har,Haruki Mihira*,23,0,1,0,5.04,13,2,3,0,0,NA,25,27,18,14,3,11,0,14,1,0,0,116,1.52,9.7,1.1,4,5,1.27
1962,Daimai Orions,miura-004mas,Masayoshi Miura,28,0,1,0,2.09,19,2,3,0,0,NA,43,33,15,10,3,10,0,22,2,0,1,170,1,6.9,0.6,2.1,4.6,2.2
1962,Daimai Orions,nakani000kat,Katsumi Nakanishi,27,1,6,0.143,5.59,25,9,5,1,0,NA,75.2,91,54,47,3,31,2,30,4,0,2,342,1.612,10.8,0.4,3.7,3.6,0.97
1962,Daimai Orions,nishi-000mit,Mitsuo Nishi,23,2,1,0.667,4.36,10,5,3,0,0,NA,33,38,19,16,3,8,0,27,0,0,0,144,1.394,10.4,0.8,2.2,7.4,3.38
1962,Daimai Orions,ono---002sho,Shoichi Ono*,28,9,15,0.375,3.34,44,20,15,6,1,NA,177.2,157,77,66,8,85,1,121,6,0,3,762,1.362,8,0.4,4.3,6.1,1.42
1962,Daimai Orions,sakai-000kat,Katsuji Sakai,24,11,10,0.524,4.27,49,21,13,5,2,NA,151.2,127,78,72,21,61,3,76,6,0,0,640,1.24,7.5,1.2,3.6,4.5,1.25
1962,Daimai Orions,sasaki000kat,Katsutoshi Sasaki,21,0,0,NA,9,2,0,1,0,0,NA,3,4,4,3,0,1,0,3,0,0,1,14,1.667,12,0,3,9,3
1962,Daimai Orions,sugawa000nor,Norimoto Sugawara,21,12,10,0.545,3.41,57,22,21,4,1,NA,208.1,181,88,79,15,72,5,135,9,0,3,857,1.214,7.8,0.6,3.1,5.8,1.88
1962,Daimai Orions,tsujin000kin,Kinya Tsujino,20,0,0,NA,9,1,0,0,0,0,NA,2,5,2,2,0,1,0,1,0,0,0,11,3,22.5,0,4.5,4.5,1
1962,Daimai Orions,tsumas000yos,Yoshiro Tsumajima,23,0,0,NA,3.86,7,0,3,0,0,NA,9.1,10,4,4,2,3,0,4,0,0,0,40,1.393,9.6,1.9,2.9,3.9,1.33
1962,Daimai Orions,wako--000tom,Tomoo Wako,25,15,13,0.536,2.73,55,30,14,8,0,NA,237,199,91,72,20,63,0,174,6,0,5,974,1.105,7.6,0.8,2.4,6.6,2.76
