Year,Team,PlayerID,Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W
1982,Yokohama Taiyo Whales,endo--000kaz,Kazuhiko Endo,27,14,17,0.452,3.07,38,34,1,12,4,1,243.2,229,98,83,27,71,7,177,2,0,3,1018,1.231,8.5,1,2.6,6.5,2.49
1982,Yokohama Taiyo Whales,hirama000mas,Masaji Hiramatsu,34,9,10,0.474,3.98,25,25,0,1,0,0,140.1,150,65,62,15,31,1,83,5,0,1,603,1.29,9.6,1,2,5.3,2.68
1982,Yokohama Taiyo Whales,horii-000tsu,Tsuneo Horii,23,0,1,0,3.18,6,1,3,0,0,0,11.1,5,4,4,0,8,0,6,1,0,0,44,1.147,4,0,6.4,4.8,0.75
1982,Yokohama Taiyo Whales,ikeda-000hir,Hiroshi Ikeda,27,0,0,NA,4.01,24,0,6,0,0,0,33.2,35,15,15,4,9,2,18,0,0,0,144,1.307,9.4,1.1,2.4,4.8,2
1982,Yokohama Taiyo Whales,kadota000fum,Fumiaki Kadota,26,8,9,0.471,4.85,30,26,1,1,1,0,120.2,140,71,65,14,54,7,49,3,0,3,548,1.608,10.4,1,4,3.7,0.91
1982,Yokohama Taiyo Whales,kanaza000tsu,Tsugio Kanazawa,23,5,4,0.556,3.95,24,5,5,0,0,0,73,60,33,32,11,35,6,53,3,0,4,311,1.301,7.4,1.4,4.3,6.5,1.51
1982,Yokohama Taiyo Whales,kato--003hid,Hidemi Kato*,30,0,2,0,8.25,10,2,5,0,0,0,12,20,15,11,1,2,0,3,0,0,0,59,1.833,15,0.8,1.5,2.3,1.5
1982,Yokohama Taiyo Whales,koga--000mas,Masaaki Koga,33,0,1,0,9.75,11,6,4,0,0,0,24,40,30,26,6,9,0,21,0,0,1,125,2.042,15,2.3,3.4,7.9,2.33
1982,Yokohama Taiyo Whales,kubo--000fum,Fumio Kubo*,19,0,0,NA,14.09,5,0,1,0,0,0,7.2,12,12,12,2,7,2,8,0,0,0,41,2.478,14.1,2.3,8.2,9.4,1.14
1982,Yokohama Taiyo Whales,masumo000hir,Hiroshi Masumoto,25,0,0,NA,4.5,11,1,1,0,0,0,16,20,9,8,1,4,2,10,2,0,0,73,1.5,11.3,0.6,2.3,5.6,2.5
1982,Yokohama Taiyo Whales,migita000kaz,Kazuhiko Migita,22,0,0,NA,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,4,1,9,0,0,0,NA
1982,Yokohama Taiyo Whales,nomura000osa,Osamu Nomura,35,5,9,0.357,4.41,30,21,4,1,1,0,120.1,134,67,59,12,36,6,46,3,1,3,523,1.413,10,0.9,2.7,3.4,1.28
1982,Yokohama Taiyo Whales,saito-000aki,Akio Saito,27,5,6,0.455,2.07,56,1,55,0,0,30,134.2,109,36,31,12,35,10,80,1,0,0,542,1.069,7.3,0.8,2.3,5.3,2.29
1982,Yokohama Taiyo Whales,saotom000yut,Yutaka Saotome,33,6,3,0.667,3.57,58,1,14,0,0,0,90.2,87,38,36,2,37,7,44,1,0,3,375,1.368,8.6,0.2,3.7,4.4,1.19
1982,Yokohama Taiyo Whales,sato--001mas,Masao Sato*,31,1,3,0.25,5.36,28,4,4,0,0,0,40.1,52,25,24,5,15,5,16,1,0,0,178,1.661,11.6,1.1,3.3,3.6,1.07
1982,Yokohama Taiyo Whales,takeuc000hir,Hiroaki Takeuchi,28,0,0,NA,4.64,33,3,7,0,0,1,54.1,58,30,28,6,21,0,23,1,0,1,234,1.454,9.6,1,3.5,3.8,1.1
1982,Yokohama Taiyo Whales,yamagu000tad,Tadayoshi Yamaguchi,23,0,0,NA,2.08,17,0,3,0,0,0,21.2,17,7,5,2,11,2,17,0,0,0,92,1.292,7.1,0.8,4.6,7.1,1.55
