Year,Team,PlayerID,Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W
1958,Nishitetsu Lions,ariyos000hir,Hiromasa Ariyoshi?,22,0,1,0,1.8,4,0,4,0,0,NA,10,5,3,2,1,0,0,3,1,0,0,37,0.5,4.5,0.9,0,2.7,NA
1958,Nishitetsu Lions,hata--000tak,Takayuki Hata*,20,6,2,0.75,2.47,24,14,4,3,0,NA,94.2,71,34,26,5,42,0,62,2,0,2,385,1.194,6.8,0.5,4,5.9,1.48
1958,Nishitetsu Lions,inao--000kaz,Kazuhisa Inao,21,33,10,0.767,1.42,72,31,35,19,6,NA,373,269,74,59,8,76,9,334,4,0,2,1432,0.925,6.5,0.2,1.8,8.1,4.39
1958,Nishitetsu Lions,kawamu000his,Hisafumi Kawamura,24,14,11,0.56,2.58,52,31,7,6,2,NA,220,173,74,63,7,68,3,122,8,1,6,892,1.095,7.1,0.3,2.8,5,1.79
1958,Nishitetsu Lions,muraya000yas,Yasunobu Murayama,20,2,0,1,3.29,28,6,10,1,0,NA,65.2,61,28,24,4,7,0,52,0,0,1,261,1.036,8.4,0.5,1,7.1,7.43
1958,Nishitetsu Lions,nishih000kyo,Kyoji Nishihara,20,0,1,0,4.97,12,0,3,0,0,NA,12.2,16,8,7,0,5,0,8,1,0,0,60,1.658,11.4,0,3.6,5.7,1.6
1958,Nishitetsu Lions,nishim000sad,Sadao Nishimura,23,7,10,0.412,2.77,39,16,10,1,1,NA,113.2,96,41,35,6,42,2,69,1,0,2,472,1.214,7.6,0.5,3.3,5.5,1.64
1958,Nishitetsu Lions,shimab000yuk,Yukio Shimabara,25,11,7,0.611,2.65,43,15,9,1,1,NA,146,124,53,43,6,32,1,100,4,0,1,590,1.068,7.6,0.4,2,6.2,3.13
1958,Nishitetsu Lions,wako--000tad,Tadao Wako,21,5,5,0.5,3.43,44,17,11,1,0,NA,120.2,83,52,46,2,59,3,105,12,0,8,497,1.177,6.2,0.1,4.4,7.8,1.78
1958,Nishitetsu Lions,yamano000tad,Tadashi Yamanomoto,19,0,0,NA,1.17,7,0,5,0,0,NA,7.2,5,3,1,0,3,0,7,0,0,0,30,1.043,5.9,0,3.5,8.2,2.33
