Year,Team,PlayerID,Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W
1955,Tombo Unions,aizawa000sus,Susumu Aizawa,25,4,10,0.286,4.43,39,13,18,0,0,NA,142.1,169,87,70,13,37,1,38,3,0,0,619,1.447,10.7,0.8,2.3,2.4,1.03
1955,Tombo Unions,hasega000hir,Hiroshi Hasegawa,18,0,0,NA,20.25,1,0,0,0,0,NA,1.1,3,4,3,0,3,0,0,0,0,0,11,4.5,20.3,0,20.3,0,0
1955,Tombo Unions,hyodo-000kiy,Tadashi Hyodo*,20,0,0,NA,9,3,0,2,0,0,NA,5,6,6,5,0,4,0,4,1,0,0,25,2,10.8,0,7.2,7.2,1
1955,Tombo Unions,ishiza000mas,Masakatsu Ishizaki,19,0,0,NA,0,1,1,0,0,0,NA,5.2,2,3,0,1,1,0,0,0,0,0,22,0.529,3.2,1.6,1.6,0,0
1955,Tombo Unions,itoh--001shi,Shiro Ito,22,1,5,0.167,3.9,24,5,15,1,0,NA,64.2,65,42,28,2,24,0,32,1,0,4,284,1.376,9,0.3,3.3,4.5,1.33
1955,Tombo Unions,kawata000yuk,Yukio Kawada,19,0,2,0,5,10,2,3,0,0,NA,27,28,19,15,1,15,0,15,1,1,1,123,1.593,9.3,0.3,5,5,1
1955,Tombo Unions,nakani000yos,Yoshiyuki Nakanishi*,23,1,5,0.167,4.7,8,7,0,0,0,NA,30.2,23,24,16,3,24,0,20,1,0,2,140,1.533,6.8,0.9,7,5.9,0.83
1955,Tombo Unions,nakano002tak,Takao Nakano,23,7,7,0.5,2.82,32,19,8,2,1,NA,131,116,58,41,9,58,0,67,2,0,2,544,1.328,8,0.6,4,4.6,1.16
1955,Tombo Unions,nomura002tak,Takeshi Nomura,36,6,12,0.333,4.44,27,19,4,5,3,NA,115.2,144,73,57,8,30,1,29,2,0,1,515,1.504,11.2,0.6,2.3,2.3,0.97
1955,Tombo Unions,oba---000hir,Hiroshi Oba,18,0,1,0,5.4,3,1,2,0,0,NA,10,12,11,6,3,2,0,1,0,0,0,47,1.4,10.8,2.7,1.8,0.9,0.5
1955,Tombo Unions,ozawa-000fum,Fumio Ozawa*,19,0,2,0,7.71,3,1,1,0,0,NA,9.1,12,8,8,2,6,0,4,0,0,0,46,1.929,11.6,1.9,5.8,3.9,0.67
1955,Tombo Unions,shibah000mit,Kozo Shibahara*,18,0,2,0,2.74,19,4,12,0,0,NA,65.2,67,28,20,4,31,0,48,2,1,0,288,1.492,9.2,0.5,4.2,6.6,1.55
1955,Tombo Unions,starfi000vic,Victor Starffin,39,7,21,0.25,3.89,33,27,5,12,1,NA,196.2,205,102,85,9,30,3,56,4,0,4,820,1.195,9.4,0.4,1.4,2.6,1.87
1955,Tombo Unions,takesu000shi,Shisho Takesue,32,0,2,0,19.5,4,2,0,0,0,NA,6,15,14,13,0,8,0,2,1,0,0,40,3.833,22.5,0,12,3,0.25
1955,Tombo Unions,taki--000yos,Yoshihiko Taki,26,9,14,0.391,3.67,46,20,23,7,2,NA,198.2,181,93,81,19,51,3,89,8,0,4,825,1.168,8.2,0.9,2.3,4,1.75
1955,Tombo Unions,tanaka000ter,Teruo Tanaka,22,3,4,0.429,3.59,29,5,12,1,0,NA,87.2,91,46,35,8,24,0,25,1,0,1,372,1.312,9.3,0.8,2.5,2.6,1.04
1955,Tombo Unions,yoshio000shi,Shiro Yoshioka*,19,4,11,0.267,3.8,47,15,7,1,0,NA,154,151,73,65,18,40,0,76,6,0,0,647,1.24,8.8,1.1,2.3,4.4,1.9
