Year,Team,PlayerID,Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W
1972,Taiyo Whales,hirama000mas,Masaji Hiramatsu,24,13,15,0.464,3.44,41,26,13,10,0,NA,243.2,211,111,93,32,84,8,118,11,0,4,998,1.211,7.8,1.2,3.1,4.4,1.4
1972,Taiyo Whales,hiraok000ich,Ichiro Hiraoka*,26,3,1,0.75,2.26,29,6,7,0,0,NA,55.2,51,18,14,2,30,4,39,3,0,0,239,1.455,8.2,0.3,4.9,6.3,1.3
1972,Taiyo Whales,ishiha000nob,Nobuhiro Ishihata*,27,0,1,0,3,12,2,6,0,0,NA,15,16,5,5,1,9,0,6,0,0,0,67,1.667,9.6,0.6,5.4,3.6,0.67
1972,Taiyo Whales,kito--001hir,Hiroshi Kito*,29,3,8,0.273,3.41,34,16,10,1,0,NA,111,103,46,42,14,23,1,75,8,1,3,448,1.135,8.4,1.1,1.9,6.1,3.26
1972,Taiyo Whales,kotani000tad,Tadakatsu Kotani,27,0,1,0,5,18,2,7,0,0,NA,27,30,15,15,7,8,1,22,0,0,0,111,1.407,10,2.3,2.7,7.3,2.75
1972,Taiyo Whales,kuraha000hir,Hiroshi Kurahashi,26,0,0,NA,0,1,0,0,0,0,NA,3,0,0,0,0,2,0,2,0,0,0,11,0.667,0,0,6,6,1
1972,Taiyo Whales,mashib000shi,Shigekuni Mashiba*,20,0,6,0,4.87,23,5,6,0,0,NA,40.2,33,23,22,1,16,0,25,2,0,0,165,1.205,7.3,0.2,3.5,5.5,1.56
1972,Taiyo Whales,matsus000hid,Hideo Matsushima,20,0,2,0,3.7,16,2,5,0,0,NA,24.1,21,10,10,4,12,0,11,0,0,0,103,1.356,7.8,1.5,4.4,4.1,0.92
1972,Taiyo Whales,oikawa000nob,NObushi Oikawa,28,0,1,0,6,1,1,0,0,0,NA,3,4,2,2,0,2,0,3,0,0,0,14,2,12,0,6,9,1.5
1972,Taiyo Whales,sakai-000kat,Katsuji Sakai,34,15,11,0.577,3.02,38,31,3,10,3,NA,214.2,201,78,72,22,52,8,99,13,0,3,876,1.179,8.4,0.9,2.2,4.2,1.9
1972,Taiyo Whales,sato--000mot,Motohiko Sato,29,0,2,0,7.88,12,1,3,0,0,NA,16,23,15,14,4,4,2,7,0,2,0,71,1.688,12.9,2.3,2.3,3.9,1.75
1972,Taiyo Whales,shimad000gen,Gentaro Shimada,32,3,3,0.5,3.91,17,3,5,1,0,NA,53,43,26,23,5,25,5,35,7,0,3,229,1.283,7.3,0.8,4.2,5.9,1.4
1972,Taiyo Whales,takaga000yos,Yoshihiro Takagaki,23,2,1,0.667,3.02,23,2,9,0,0,NA,53.2,41,20,18,6,20,1,26,1,0,0,221,1.137,6.9,1,3.4,4.4,1.3
1972,Taiyo Whales,takemu000kaz,Kazuyoshi Takemura,22,0,2,0,7.67,15,4,4,0,0,NA,27,35,25,23,2,17,2,15,2,0,0,131,1.926,11.7,0.7,5.7,5,0.88
1972,Taiyo Whales,takeuc000hir,Hiroaki Takeuchi,18,5,4,0.556,4.31,20,9,8,2,1,NA,77.1,83,39,37,12,31,3,42,7,1,0,340,1.474,9.7,1.4,3.6,4.9,1.35
1972,Taiyo Whales,uzawa-000tat,Tatsuo Uzawa,19,5,4,0.556,4.19,32,5,6,0,0,NA,58,46,33,27,5,50,0,47,1,0,2,262,1.655,7.1,0.8,7.8,7.3,0.94
1972,Taiyo Whales,yamash000rit,Ritsuo Yamashita,27,8,7,0.533,3.69,36,15,11,3,0,NA,129.1,137,57,53,11,39,7,60,5,0,0,556,1.361,9.5,0.8,2.7,4.2,1.54
