Year,Team,PlayerID,Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W
1987,Yokohama Taiyo Whales,aikawa000hid,Hideaki Aikawa,19,3,5,0.375,3.96,24,12,1,1,1,0,77.1,84,36,34,8,26,0,41,4,0,1,337,1.422,9.8,0.9,3,4.8,1.58
1987,Yokohama Taiyo Whales,daimon000kaz,Kazuhiko Daimon,22,2,5,0.286,3.7,27,8,5,2,1,0,75.1,64,35,31,10,32,5,57,2,0,3,316,1.274,7.6,1.2,3.8,6.8,1.78
1987,Yokohama Taiyo Whales,endo--000kaz,Kazuhiko Endo,32,14,7,0.667,2.88,23,23,0,15,1,0,181.1,172,62,58,21,25,5,107,2,0,0,729,1.086,8.5,1,1.2,5.3,4.28
1987,Yokohama Taiyo Whales,horii-000tsu,Tsuneo Horii,28,0,1,0,4.94,23,0,5,0,0,0,27.1,35,24,15,3,18,1,13,1,0,2,133,1.939,11.5,1,5.9,4.3,0.72
1987,Yokohama Taiyo Whales,kadota000fum,Fumiaki Kadota,31,0,0,NA,6.43,5,0,4,0,0,0,7,10,6,5,2,0,0,4,0,0,0,31,1.429,12.9,2.6,0,5.1,NA
1987,Yokohama Taiyo Whales,kakeha000mit,Mitsunori Kakehata,24,7,9,0.438,4.58,32,14,5,2,2,0,112,128,69,57,14,25,3,56,2,0,2,486,1.366,10.3,1.1,2,4.5,2.24
1987,Yokohama Taiyo Whales,kida--000isa,Isamu Kida*,33,0,5,0,7.65,15,9,1,0,0,0,37.2,47,35,32,7,22,0,25,1,0,8,179,1.832,11.2,1.7,5.3,6,1.14
1987,Yokohama Taiyo Whales,masumo000hir,Hiroshi Masumoto,30,0,0,NA,4.5,9,0,7,0,0,0,12,12,6,6,3,1,0,9,0,1,0,49,1.083,9,2.3,0.8,6.8,9
1987,Yokohama Taiyo Whales,matsum000yut,Yutaka Matsumoto,24,7,9,0.438,4.86,31,16,8,5,1,1,129.2,112,70,70,15,39,1,88,9,0,7,546,1.165,7.8,1,2.7,6.1,2.26
1987,Yokohama Taiyo Whales,nagai-000tam,Tamotsu Nagai*,33,0,0,NA,5.88,39,0,2,0,0,1,26,27,19,17,5,7,2,24,1,0,1,111,1.308,9.3,1.7,2.4,8.3,3.43
1987,Yokohama Taiyo Whales,nakaya001hir,Hiroaki Nakayama,19,5,12,0.294,5.17,33,20,3,2,1,0,132.1,147,78,76,17,44,2,81,0,2,8,568,1.443,10,1.2,3,5.5,1.84
1987,Yokohama Taiyo Whales,niura-000his,Hisao Niura*,36,11,12,0.478,4.26,25,25,0,7,4,0,152,151,78,72,20,47,3,107,2,0,0,645,1.303,8.9,1.2,2.8,6.3,2.28
1987,Yokohama Taiyo Whales,saito-000aki,Akio Saito,32,4,1,0.8,2.17,39,0,36,0,0,15,70.2,57,19,17,6,16,2,36,0,0,4,279,1.033,7.3,0.8,2,4.6,2.25
1987,Yokohama Taiyo Whales,shioza001ken,Kenichi Shiozaki,19,0,0,NA,0,2,0,1,0,0,0,2.2,2,0,0,0,1,1,1,0,0,0,11,1.125,6.8,0,3.4,3.4,1
1987,Yokohama Taiyo Whales,shirai000mas,Masakatsu Shirai,20,0,0,NA,0.73,10,0,6,0,0,0,12.1,7,2,1,1,7,0,5,1,0,0,50,1.135,5.1,0.7,5.1,3.6,0.71
1987,Yokohama Taiyo Whales,sugiur001koj,Koji Sugiura,21,0,1,0,12.46,3,1,1,0,0,0,4.1,6,7,6,0,5,0,4,0,0,0,23,2.538,12.5,0,10.4,8.3,0.8
1987,Yokohama Taiyo Whales,takaha003kaz,Kazuhiko Takahashi,26,3,1,0.75,5.35,51,1,10,0,0,1,79,97,53,47,18,33,5,56,0,0,2,359,1.646,11.1,2.1,3.8,6.4,1.7
1987,Yokohama Taiyo Whales,takeda000mit,Mitsukuni Takeda,24,0,0,NA,13.5,1,0,0,0,0,0,0.2,2,1,1,0,1,0,0,0,0,0,5,4.5,27,0,13.5,0,0
1987,Yokohama Taiyo Whales,tomori001den,Denney Tomori,19,0,0,NA,3,3,1,1,0,0,0,3,2,1,1,0,3,0,2,1,0,0,15,1.667,6,0,9,6,0.67
