Year,Team,PlayerID,Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W
1995,Chunichi Dragons,endoh-001mas,Masataka Endo,22,0,1,0,6.86,4,4,0,0,0,0,21,25,16,16,5,10,0,11,2,0,2,97,1.667,10.7,2.1,4.3,4.7,1.1
1995,Chunichi Dragons,hirata000hir,Hiroshi Hirata,19,0,1,0,24,1,1,0,0,0,0,3,8,8,8,2,2,0,4,0,0,0,19,3.333,24,6,6,12,2
1995,Chunichi Dragons,idemot001ken,Kenichiro Idemoto*,21,2,0,1,1.93,4,0,2,0,0,0,4.2,3,1,1,0,3,0,4,0,0,1,20,1.286,5.8,0,5.8,7.7,1.33
1995,Chunichi Dragons,imanak001shi,Shinji Imanaka*,24,12,9,0.571,3.29,25,24,1,15,3,0,189,178,72,69,18,45,2,150,0,1,6,773,1.18,8.5,0.9,2.1,7.1,3.33
1995,Chunichi Dragons,kaku--000gen,Genji Kaku,38,5,8,0.385,4.02,26,10,9,0,0,4,80.2,85,44,36,16,24,5,40,5,0,3,348,1.351,9.5,1.8,2.7,4.5,1.67
1995,Chunichi Dragons,kashim000tad,Tadashi Kashima,33,3,1,0.75,4.71,31,0,7,0,0,0,42,37,22,22,3,33,5,30,1,0,6,189,1.667,7.9,0.6,7.1,6.4,0.91
1995,Chunichi Dragons,kitano001kat,Katsunori Kitano*,27,1,0,1,5.73,26,0,6,0,0,0,22,21,16,14,4,13,3,10,1,0,0,98,1.545,8.6,1.6,5.3,4.1,0.77
1995,Chunichi Dragons,koike-001tak,Takuichi Koike,24,6,10,0.375,4.17,29,17,10,2,0,3,118.2,113,57,55,18,37,3,117,7,0,1,501,1.264,8.6,1.4,2.8,8.9,3.16
1995,Chunichi Dragons,kojima000hir,Hiromu Kojima,27,1,1,0.5,5.4,25,3,7,0,0,0,43.1,50,28,26,8,16,0,32,2,0,2,193,1.523,10.4,1.7,3.3,6.6,2
1995,Chunichi Dragons,matsun000yuk,Yukio Matsunaga,29,1,2,0.333,3.19,17,3,7,0,0,1,42.1,37,15,15,6,26,0,24,1,0,1,184,1.488,7.9,1.3,5.5,5.1,0.92
1995,Chunichi Dragons,montel001ric,Rich Monteleone,32,2,4,0.333,6.55,11,8,3,0,0,0,44,55,34,32,11,17,0,19,2,0,0,194,1.636,11.3,2.3,3.5,3.9,1.12
1995,Chunichi Dragons,nakaya001hir,Hiroaki Nakayama,27,3,6,0.333,3.27,44,0,17,0,0,4,52.1,56,23,19,7,11,2,49,2,0,8,225,1.28,9.6,1.2,1.9,8.4,4.45
1995,Chunichi Dragons,ninomi000mas,Masami Ninomiya,28,0,0,NA,27,1,0,0,0,0,0,0.1,1,1,1,0,1,0,0,0,0,1,3,6,27,0,27,0,0
1995,Chunichi Dragons,noguch001shi,Shigeki Noguchi*,21,3,10,0.231,4.8,30,19,5,1,0,2,125.2,114,72,67,21,83,2,110,2,0,3,564,1.568,8.2,1.5,5.9,7.9,1.33
1995,Chunichi Dragons,nonaka000tet,Tetsuhiro Nonaka,30,0,1,0,5.19,20,0,10,0,0,3,17.1,15,11,10,2,13,1,13,0,0,1,75,1.615,7.8,1,6.8,6.8,1
1995,Chunichi Dragons,ochiai001eij,Eiji Ochiai,25,3,9,0.25,4.76,30,14,7,0,0,2,96.1,119,54,51,11,16,4,47,3,0,0,404,1.401,11.1,1,1.5,4.4,2.94
1995,Chunichi Dragons,sasaya000yoi,Yoichi Sasayama,20,0,0,NA,0,3,0,3,0,0,0,5,3,1,0,0,2,0,3,0,0,0,20,1,5.4,0,3.6,5.4,1.5
1995,Chunichi Dragons,satoh-001hid,Hideki Sato,25,3,9,0.25,6.63,22,14,2,1,0,0,91,116,68,67,12,45,3,70,3,0,6,431,1.769,11.5,1.2,4.5,6.9,1.56
1995,Chunichi Dragons,uehara000aki,Akira Uehara,26,1,0,1,2.63,3,2,0,0,0,0,13.2,16,4,4,2,4,0,3,0,0,0,59,1.463,10.5,1.3,2.6,2,0.75
1995,Chunichi Dragons,wakaba000hir,Hiroyasu Wakabayashi,29,1,1,0.5,8.85,17,0,4,0,0,0,20.1,32,22,20,3,13,0,9,2,0,1,106,2.213,14.2,1.3,5.8,4,0.69
1995,Chunichi Dragons,wakaba000tak,Takanobu Wakabayashi,21,0,0,NA,5.4,4,0,1,0,0,0,5,6,3,3,1,4,1,8,2,0,2,26,2,10.8,1.8,7.2,14.4,2
1995,Chunichi Dragons,yamada000kik,Kikuo Yamada*,23,0,2,0,6.75,35,0,6,0,0,0,33.1,35,28,25,3,22,1,21,0,0,0,151,1.71,9.5,0.8,5.9,5.7,0.95
1995,Chunichi Dragons,yamamo001mas,Masahiro Yamamoto*,29,2,5,0.286,4.82,12,10,0,3,1,0,74.2,70,43,40,15,17,2,61,1,0,1,302,1.165,8.4,1.8,2,7.4,3.59
1995,Chunichi Dragons,yoda--001tsu,Tsuyoshi Yoda,29,1,0,1,12,5,1,1,0,0,0,6,10,8,8,2,10,0,5,1,0,0,38,3.333,15,3,15,7.5,0.5
