Year,Team,PlayerID,Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W
2003,Orix Blue Wave,aiki--001tak,Takashi Aiki,25,0,3,0,10.99,9,5,0,0,0,0,28.2,55,39,35,5,9,0,12,1,0,0,146,2.233,17.3,1.6,2.8,3.8,1.33
2003,Orix Blue Wave,doi---001mas,Masahiro Doi*,31,2,3,0.4,10.13,27,1,2,0,0,0,34.2,55,48,39,8,24,1,21,1,0,1,188,2.279,14.3,2.1,6.2,5.5,0.88
2003,Orix Blue Wave,hagiwa001jun,Jun Hagiwara,29,1,3,0.25,6.9,42,1,17,0,0,4,61.1,78,49,47,7,46,6,57,1,0,8,296,2.022,11.4,1,6.8,8.4,1.24
2003,Orix Blue Wave,imamur001fum,Fumiaki Imamura,25,0,1,0,11,11,1,5,0,0,0,9,20,11,11,2,4,0,5,1,0,0,53,2.667,20,2,4,5,1.25
2003,Orix Blue Wave,iwashi001shu,Shuichi Iwashita*,30,2,0,1,4.97,20,0,3,0,0,0,12.2,13,11,7,1,8,1,7,1,0,1,63,1.658,9.2,0.7,5.7,5,0.88
2003,Orix Blue Wave,kaneda001mas,Masahiko Kaneda*,34,4,5,0.444,4.12,14,14,0,0,0,0,83,99,51,38,9,25,0,40,1,0,1,362,1.494,10.7,1,2.7,4.3,1.6
2003,Orix Blue Wave,kase--001tos,Toshihiro Kase*,26,0,1,0,15.88,9,0,0,0,0,0,5.2,15,11,10,3,2,0,1,1,0,0,33,3,23.8,4.8,3.2,1.6,0.5
2003,Orix Blue Wave,katoh-001dai,Daisuke Kato,22,4,4,0.5,5.17,43,3,26,0,0,9,69.2,79,41,40,13,36,2,75,1,0,2,320,1.651,10.2,1.7,4.7,9.7,2.08
2003,Orix Blue Wave,kawago001hid,Hidetaka Kawagoe,30,0,3,0,4.76,7,6,0,0,0,0,34,41,21,18,6,12,0,18,0,0,0,156,1.559,10.9,1.6,3.2,4.8,1.5
2003,Orix Blue Wave,kawagu001tom,Tomoya Kawaguchi?,23,0,0,NA,13.5,1,0,0,0,0,0,0.2,2,1,1,0,1,0,2,0,0,0,5,4.5,27,0,13.5,27,2
2003,Orix Blue Wave,kitaga001tom,Tomonori Kitagawa,25,1,1,0.5,7.43,10,1,5,0,0,0,13.1,15,11,11,4,7,0,7,0,0,0,60,1.65,10.1,2.7,4.7,4.7,1
2003,Orix Blue Wave,kobaya002hir,Hiroshi Kobayashi,32,4,8,0.333,5.54,19,13,3,1,0,0,76.1,95,54,47,13,26,1,40,5,0,3,350,1.585,11.2,1.5,3.1,4.7,1.54
2003,Orix Blue Wave,koo---001dae,Dae-Sung Koo*,33,6,8,0.429,4.99,19,19,0,0,0,0,113.2,131,72,63,23,51,0,118,7,0,2,522,1.601,10.4,1.8,4,9.3,2.31
2003,Orix Blue Wave,kubota001ats,Atsushi Kubota,25,1,1,0.5,7.59,7,0,2,0,0,0,10.2,16,11,9,6,5,1,6,0,0,1,53,1.969,13.5,5.1,4.2,5.1,1.2
2003,Orix Blue Wave,makino001rui,Rui Makino,28,2,7,0.222,5.05,49,10,16,0,0,0,101.2,112,64,57,15,46,0,86,3,0,4,458,1.554,9.9,1.3,4.1,7.6,1.87
2003,Orix Blue Wave,motoya001kaz,Kazuya Motoyanagi,26,5,2,0.714,4.64,40,7,6,2,1,0,108.2,125,64,56,11,25,2,75,3,2,4,469,1.38,10.4,0.9,2.1,6.2,3
2003,Orix Blue Wave,ogawa-001yus,Yusuke Ogawa*,24,0,0,NA,135,2,0,0,0,0,0,0.1,3,6,5,1,3,0,0,0,0,0,7,18,81,27,81,0,0
2003,Orix Blue Wave,ogura-001his,Hisashi Ogura,32,4,13,0.235,4.52,51,13,22,1,0,7,125.1,129,68,63,22,32,8,104,4,2,3,531,1.285,9.3,1.6,2.3,7.5,3.25
2003,Orix Blue Wave,philli001jas,Jason Phillips,29,2,3,0.4,6.98,7,7,0,0,0,0,38.2,50,33,30,3,15,0,21,1,0,0,180,1.681,11.6,0.7,3.5,4.9,1.4
2003,Orix Blue Wave,sano--001shi,Shigeki Sano,35,0,0,NA,21,2,0,1,0,0,0,3,12,7,7,1,0,0,0,0,0,0,20,4,36,3,0,0,NA
2003,Orix Blue Wave,shioya001dai,Daisuke Shioya*,26,0,0,NA,0,3,0,2,0,0,0,2,0,0,0,0,1,0,0,0,0,0,6,0.5,0,0,4.5,0,0
2003,Orix Blue Wave,suzuki001mak,Mac Suzuki,28,4,9,0.308,7.06,29,19,5,0,0,1,108.1,129,99,85,18,74,1,85,4,0,10,520,1.874,10.7,1.5,6.1,7.1,1.15
2003,Orix Blue Wave,tokano001his,Hisashi Tokano,28,1,2,0.333,5.04,34,1,8,0,0,0,44.2,46,31,25,8,33,3,32,4,0,2,216,1.769,9.3,1.6,6.6,6.4,0.97
2003,Orix Blue Wave,tokumo001sat,Satoshi Tokumoto,26,1,3,0.25,6.72,26,7,7,0,0,0,68.1,99,56,51,13,27,0,32,10,0,2,333,1.844,13,1.7,3.6,4.2,1.19
2003,Orix Blue Wave,yamamo002tak,Takuji Yamamoto*,23,2,1,0.667,9.64,26,0,2,0,0,0,9.1,12,10,10,1,10,1,5,2,0,3,50,2.357,11.6,1,9.6,4.8,0.5
2003,Orix Blue Wave,yoshii001mas,Masato Yoshii,38,2,7,0.222,6.51,24,12,3,1,1,1,76,103,58,55,14,20,1,43,3,0,0,350,1.618,12.2,1.7,2.4,5.1,2.15
