Year,Team,PlayerID,Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W
1985,Lotte Orions,fukaza000yos,Yoshio Fukazawa,30,2,6,0.25,6.08,15,14,1,3,0,0,71,90,56,48,22,35,0,31,9,0,1,340,1.761,11.4,2.8,4.4,3.9,0.89
1985,Lotte Orions,ishika004mas,Masaru Ishikawa,25,2,7,0.222,7.45,17,13,3,1,0,0,58,97,54,48,11,18,0,24,4,0,4,282,1.983,15.1,1.7,2.8,3.7,1.33
1985,Lotte Orions,migita000kaz,Kazuhiko Migita,25,2,4,0.333,7.29,22,4,12,0,0,3,58,68,49,47,10,38,0,37,1,0,1,268,1.828,10.6,1.6,5.9,5.7,0.97
1985,Lotte Orions,mizuta000nor,Norihiro Mizutani*,35,9,5,0.643,4.28,33,16,1,3,0,0,120,122,69,57,14,35,1,70,4,0,0,512,1.308,9.2,1.1,2.6,5.3,2
1985,Lotte Orions,murata000cho,Choji Murata,35,17,5,0.773,4.3,24,24,0,10,0,0,173.2,181,89,83,20,65,0,93,7,1,11,752,1.417,9.4,1,3.4,4.8,1.43
1985,Lotte Orions,nakai-000kin,Kinzo Nakai,23,0,0,NA,18,1,0,1,0,0,0,1,3,2,2,0,1,0,0,0,0,0,6,4,27,0,9,0,0
1985,Lotte Orions,nishii000tet,Tetsuo Nishii,33,0,0,NA,5.9,25,0,14,0,0,3,39.2,48,31,26,7,17,1,22,0,0,0,183,1.639,10.9,1.6,3.9,5,1.29
1985,Lotte Orions,nishin000tok,Tokunari Nishina,34,12,13,0.48,4.32,30,30,0,9,1,0,198,218,116,95,35,44,3,103,12,1,0,852,1.323,9.9,1.6,2,4.7,2.34
1985,Lotte Orions,ogawa-003hir,Hiroshi Ogawa,23,2,3,0.4,4.67,21,2,11,0,0,4,61.2,52,38,32,6,39,3,47,5,0,3,273,1.476,7.6,0.9,5.7,6.9,1.21
1985,Lotte Orions,sato--001mas,Masao Sato*,34,2,3,0.4,1.9,34,2,15,1,0,5,47.1,41,13,10,1,20,2,35,3,0,1,200,1.289,7.8,0.2,3.8,6.7,1.75
1985,Lotte Orions,so----000kat,Katsuo So?,26,11,10,0.524,4.15,34,22,11,9,1,4,158.1,162,83,73,13,49,4,86,4,1,4,669,1.333,9.2,0.7,2.8,4.9,1.76
1985,Lotte Orions,tago--000joj,Joji Tago,22,0,0,NA,27,1,0,0,0,0,0,0.2,2,3,2,1,4,0,0,0,0,0,8,9,27,13.5,54,0,0
1985,Lotte Orions,tamura000isa,Isao Tamura,28,0,0,NA,7.36,3,0,1,0,0,0,3.2,4,3,3,1,0,0,2,0,0,0,15,1.091,9.8,2.5,0,4.9,NA
1985,Lotte Orions,tsuchi000mas,Masakatsu Tsuchiya,28,2,2,0.5,4.72,33,0,4,0,0,0,89.2,98,58,47,13,35,2,43,4,0,2,395,1.483,9.8,1.3,3.5,4.3,1.23
1985,Lotte Orions,umezaw000yos,Yoshikatsu Umezawa,26,3,2,0.6,5.37,37,1,18,0,0,6,58.2,66,38,35,10,26,1,47,1,0,1,261,1.568,10.1,1.5,4,7.2,1.81
1985,Lotte Orions,yoshio000tom,Tomoki Yoshioka,21,0,0,NA,8.68,4,2,2,0,0,0,9.1,11,9,9,1,11,0,2,0,0,2,47,2.357,10.6,1,10.6,1.9,0.18
