Year,Team,PlayerID,Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W
1986,Hiroshima Toyo Carp,kaneis000aki,Akihito Kaneishi,25,12,6,0.667,2.68,26,25,1,5,2,0,158,137,54,47,13,39,2,105,4,0,3,638,1.114,7.8,0.7,2.2,6,2.69
1986,Hiroshima Toyo Carp,kawaba000jun,Jun Kawabata,26,3,3,0.5,2.41,32,2,9,0,0,2,71,48,21,19,3,13,3,45,3,0,1,269,0.859,6.1,0.4,1.6,5.7,3.46
1986,Hiroshima Toyo Carp,kawagu000kaz,Kazuhisa Kawaguchi*,26,12,9,0.571,3.01,24,24,0,6,1,0,164.2,153,61,55,17,63,7,145,2,0,6,711,1.312,8.4,0.9,3.4,7.9,2.3
1986,Hiroshima Toyo Carp,kitabe000man,Manabu Kitabeppu,28,18,4,0.818,2.43,30,30,0,17,4,0,230,216,67,62,21,30,4,123,10,0,0,915,1.07,8.5,0.8,1.2,4.8,4.1
1986,Hiroshima Toyo Carp,kiyoka000eij,Eiji Kiyokawa*,24,0,0,NA,2.55,50,0,9,0,0,1,42.1,31,14,12,4,10,3,45,2,0,0,166,0.969,6.6,0.9,2.1,9.6,4.5
1986,Hiroshima Toyo Carp,kobaya000sei,Seiji Kobayashi,28,3,1,0.75,3.77,33,0,10,0,0,2,59.2,69,27,25,8,14,4,41,4,0,1,262,1.391,10.4,1.2,2.1,6.2,2.93
1986,Hiroshima Toyo Carp,nagado001hir,Hiroshi Nagatomi,25,10,2,0.833,3.04,30,10,6,6,1,2,121.1,100,44,41,10,28,0,124,3,0,4,478,1.055,7.4,0.7,2.1,9.2,4.43
1986,Hiroshima Toyo Carp,niimi-000sat,Satoshi Niimi,33,0,0,NA,3.6,12,0,9,0,0,0,15,19,7,6,0,2,1,10,1,0,1,66,1.4,11.4,0,1.2,6,5
1986,Hiroshima Toyo Carp,ono---000yut,Yutaka Ono*,30,6,5,0.545,2.74,15,15,0,2,1,0,92,97,36,28,10,15,1,63,4,0,1,383,1.217,9.5,1,1.5,6.2,4.2
1986,Hiroshima Toyo Carp,shirat000yos,Yoshihisa Shiratake,26,4,6,0.4,3.78,24,17,1,1,0,0,109.2,98,48,46,18,34,6,123,1,0,3,450,1.204,8,1.5,2.8,10.1,3.62
1986,Hiroshima Toyo Carp,takagi000nob,Nobuhiro Takagi*,23,1,4,0.2,6,7,6,0,1,0,0,24,26,19,16,3,13,0,23,0,0,2,113,1.625,9.8,1.1,4.9,8.6,1.77
1986,Hiroshima Toyo Carp,tanaka002kaz,Kazuhiro Tanaka*,26,0,0,NA,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,4,1,0,0,9,0,0
1986,Hiroshima Toyo Carp,tsuda-000tsu,Tsunemi Tsuda,25,4,6,0.4,2.08,49,0,46,0,0,22,69.1,44,21,16,7,29,11,81,2,0,1,277,1.053,5.7,0.9,3.8,10.5,2.79
1986,Hiroshima Toyo Carp,yamamo003kaz,Kazuo Yamamoto*,32,0,0,NA,0,3,0,1,0,0,0,2.2,1,0,0,0,0,0,1,0,0,0,9,0.375,3.4,0,0,3.4,NA
1986,Hiroshima Toyo Carp,yamane000kaz,Kazuo Yamane,30,0,0,NA,4.5,1,1,0,0,0,0,2,3,1,1,0,2,0,0,0,0,0,11,2.5,13.5,0,9,0,0
