Year,Team,PlayerID,Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W
1959,Yomiuri Giants,bessho000tak,Takehiko Bessho,36,7,7,0.5,2.86,22,13,6,3,0,NA,110,98,41,35,8,23,0,56,3,0,1,449,1.1,8,0.7,1.9,4.6,2.43
1959,Yomiuri Giants,fujita000mot,Motoshi Fujita,27,27,11,0.711,1.83,55,35,19,24,3,NA,330,250,76,67,14,93,2,181,4,0,6,1288,1.039,6.8,0.4,2.5,4.9,1.95
1959,Yomiuri Giants,horiuc000ats,Sho Horiuchi,23,8,3,0.727,1.96,16,14,2,7,3,NA,96.2,64,30,21,3,26,0,56,0,0,2,376,0.931,6,0.3,2.4,5.2,2.15
1959,Yomiuri Giants,itoh--000yos,Yoshiaki Ito*,25,7,9,0.438,2.98,36,26,5,6,4,NA,154,115,58,51,16,64,0,131,2,0,1,627,1.162,6.7,0.9,3.7,7.7,2.05
1959,Yomiuri Giants,kido--000yos,Yoshinori Kido,22,5,4,0.556,3.92,31,5,11,0,0,NA,85,72,38,37,7,27,1,54,7,1,2,350,1.165,7.6,0.7,2.9,5.7,2
1959,Yomiuri Giants,komats000tos,Toshihiro Komatsu*,19,1,1,0.5,4.34,11,3,6,0,0,NA,29,23,14,14,3,18,0,35,0,0,2,126,1.414,7.1,0.9,5.6,10.9,1.94
1959,Yomiuri Giants,nakamu001min,Minoru Nakamura,20,0,0,NA,2.6,7,1,4,0,0,NA,17.1,15,6,5,2,7,0,10,1,0,0,72,1.269,7.8,1,3.6,5.2,1.43
1959,Yomiuri Giants,nakamu000tsu,Tsunetoshi Nakamura,22,0,1,0,6.46,6,3,0,0,0,NA,15.1,14,11,11,1,8,0,14,1,0,3,68,1.435,8.2,0.6,4.7,8.2,1.75
1959,Yomiuri Giants,soejim000tok,Tokito Soejima,22,0,0,NA,9,1,0,1,0,0,NA,1,4,3,1,0,0,0,0,0,0,0,7,4,36,0,0,0,NA
1959,Yomiuri Giants,yasuha000tat,Tatsuyoshi Yasuhara,23,12,8,0.6,2.69,44,22,12,5,2,NA,214,175,74,64,17,48,0,116,10,0,2,856,1.042,7.4,0.7,2,4.9,2.42
1959,Yomiuri Giants,yoshih000tak,Taketoshi Yoshiwara*,21,10,4,0.714,1.84,39,8,15,4,2,NA,117.2,86,31,24,4,36,0,70,4,1,4,470,1.037,6.6,0.3,2.8,5.4,1.94
