Year,Team,PlayerID,Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W
1968,Sankei Atoms,asano-000kei,Keishi Asano,19,4,6,0.4,4.29,36,7,14,0,0,NA,79.2,76,49,38,10,24,4,49,3,0,6,332,1.255,8.6,1.1,2.7,5.5,2.04
1968,Sankei Atoms,ishido000shi,Shiroku Ishido,27,20,14,0.588,2.84,54,35,15,11,3,NA,282.1,251,97,89,27,63,3,119,15,0,2,1135,1.112,8,0.9,2,3.8,1.89
1968,Sankei Atoms,ishiok000koz,Kozo Ishioka,27,10,10,0.5,2.67,46,34,8,6,3,NA,226,168,76,67,17,59,4,169,6,0,3,896,1.004,6.7,0.7,2.3,6.7,2.86
1968,Sankei Atoms,kawamu000yas,Yasuhiko Kawamura,27,9,7,0.563,2.41,40,16,9,5,1,NA,149.1,111,45,40,13,46,1,97,2,0,3,591,1.051,6.7,0.8,2.8,5.8,2.11
1968,Sankei Atoms,matsuo000hir,Hiromu Matsuoka,20,0,1,0,23.14,2,1,0,0,0,NA,2.1,4,6,6,0,3,0,0,1,0,0,15,3,15.4,0,11.6,0,0
1968,Sankei Atoms,murata000gen,Genichi Murata,30,8,5,0.615,3.1,36,6,20,1,0,NA,95.2,97,36,33,11,22,3,63,3,0,0,399,1.244,9.1,1,2.1,5.9,2.86
1968,Sankei Atoms,aizawa000mas,Masaru Ogata,28,1,4,0.2,3.39,47,1,13,0,0,NA,77,77,32,29,7,19,2,24,3,0,0,323,1.247,9,0.8,2.2,2.8,1.26
1968,Sankei Atoms,sato--000sus,Susumu Sato,25,3,5,0.375,3.11,28,12,8,1,0,NA,84,92,35,29,6,17,0,53,4,0,0,361,1.298,9.9,0.6,1.8,5.7,3.12
1968,Sankei Atoms,shibut000sei,Seiji Shibutani*,29,2,4,0.333,3.31,26,7,4,3,1,NA,54.1,45,20,20,5,17,2,32,2,0,1,223,1.141,7.5,0.8,2.8,5.3,1.88
1968,Sankei Atoms,sunoch000mas,Masao Sunouchi,23,1,0,1,3,6,1,2,0,0,NA,15,13,7,5,1,7,0,5,0,0,1,61,1.333,7.8,0.6,4.2,3,0.71
1968,Sankei Atoms,suzuki000kiy,Kiyotake Suzuki,27,1,3,0.25,4.16,36,1,9,0,0,NA,71.1,69,40,33,11,36,2,43,2,0,4,316,1.472,8.7,1.4,4.5,5.4,1.19
1968,Sankei Atoms,tajiri000shi,Shigetoshi Tajiri,20,0,0,NA,13.5,3,0,1,0,0,NA,4,7,6,6,1,2,0,1,1,0,0,21,2.25,15.8,2.3,4.5,2.3,0.5
1968,Sankei Atoms,takai-000sat,Satoshi Takai,22,0,0,NA,108,1,0,0,0,0,NA,0.1,4,4,4,1,0,0,0,0,0,1,5,12,108,27,0,0,NA
1968,Sankei Atoms,tatsum000haj,Hajimu Tatsumi*,32,5,7,0.417,5.72,26,12,2,1,0,NA,61.1,65,39,39,9,22,1,37,3,0,0,269,1.418,9.5,1.3,3.2,5.4,1.68
1968,Sankei Atoms,watana000kaz,Kazushi Watanabe*,27,0,0,NA,3.55,22,1,1,0,0,NA,12.2,21,5,5,2,5,0,9,0,0,1,63,2.053,14.9,1.4,3.6,6.4,1.8
