Year,Team,PlayerID,Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W
1951,Nagoya Dragons,hattor000tsu,Tsuguhiro Hattori,31,2,2,0.5,4.04,5,5,0,2,1,NA,35.2,39,19,16,1,11,NA,9,0,0,0,156,1.402,9.8,0.3,2.8,2.3,0.82
1951,Nagoya Dragons,honda-000its,Itsuro Honda*,20,0,0,NA,7.23,17,1,10,0,0,NA,42.1,57,36,34,6,19,NA,16,0,0,1,193,1.795,12.1,1.3,4,3.4,0.84
1951,Nagoya Dragons,hoshid000jir,Jiro Hoshida,31,10,7,0.588,3.38,22,19,0,7,0,NA,130.1,115,69,49,10,44,NA,39,1,1,0,545,1.22,7.9,0.7,3,2.7,0.89
1951,Nagoya Dragons,itoh--001shi,Shiro Ito,18,0,0,NA,2.25,3,0,0,0,0,NA,4,1,3,1,0,4,NA,0,1,0,0,16,1.25,2.3,0,9,0,0
1951,Nagoya Dragons,kato--000aki,Akiro Kato,20,2,1,0.667,3.08,15,6,5,1,0,NA,61.1,62,25,21,3,20,NA,8,2,0,0,264,1.337,9.1,0.4,2.9,1.2,0.4
1951,Nagoya Dragons,kodama000tos,Riichi Kodama,32,0,1,0,3.18,4,1,1,0,0,NA,5.2,6,6,2,0,2,NA,1,0,1,0,27,1.412,9.5,0,3.2,1.6,0.5
1951,Nagoya Dragons,kojima000tei,Teiji Kojima*,24,0,0,NA,12.15,4,0,2,0,0,NA,6.2,12,12,9,2,4,NA,4,0,0,0,35,2.4,16.2,2.7,5.4,5.4,1
1951,Nagoya Dragons,kondo-000sad,Sadao Kondo,25,0,4,0,3.74,13,8,3,3,0,NA,55.1,64,33,23,2,22,NA,10,0,0,0,243,1.554,10.4,0.3,3.6,1.6,0.45
1951,Nagoya Dragons,kondo-000tei,Teizo Kondo*,21,0,0,NA,8,5,0,4,0,0,NA,9,15,10,8,0,2,NA,2,1,0,0,45,1.889,15,0,2,2,1
1951,Nagoya Dragons,mitomi000tsu,Tsuneo Mitomi*,30,12,7,0.632,3.09,25,23,2,11,0,NA,169,154,72,58,12,60,NA,39,6,0,0,719,1.266,8.2,0.6,3.2,2.1,0.65
1951,Nagoya Dragons,miyash000nob,Nobuaki Miyashita,26,5,9,0.357,4.19,27,17,4,7,2,NA,133.1,146,77,62,9,49,NA,43,1,2,5,584,1.463,9.9,0.6,3.3,2.9,0.88
1951,Nagoya Dragons,nakani000yos,Yoshiyuki Nakanishi*,19,0,2,0,3.76,9,2,2,0,0,NA,26.1,20,17,11,1,20,NA,14,1,0,1,124,1.519,6.8,0.3,6.8,4.8,0.7
1951,Nagoya Dragons,sugish000shi,Shigeru Sugishita,25,28,13,0.683,2.36,58,24,30,15,4,NA,290.1,274,116,76,18,90,NA,147,5,0,4,1243,1.254,8.5,0.6,2.8,4.6,1.63
1951,Nagoya Dragons,tokuna000kik,Kikuo Tokunaga,19,3,2,0.6,4.09,13,7,2,2,0,NA,50.2,46,28,23,6,17,NA,19,1,0,0,212,1.243,8.2,1.1,3,3.4,1.12
