Year,Team,PlayerID,Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W
2006,Yokohama Bay Stars,beverl001jas,Jason Beverlin,32,0,4,0,11.13,8,8,0,0,0,0,32.1,58,41,40,6,15,0,29,1,2,0,169,2.258,16.1,1.7,4.2,8.1,1.93
2006,Yokohama Bay Stars,doi---001yos,Yoshihiro Doi*,29,3,7,0.3,6.02,14,14,0,0,0,0,80.2,106,54,54,14,21,0,39,4,0,0,359,1.574,11.8,1.6,2.3,4.4,1.86
2006,Yokohama Bay Stars,hashim001tar,Taro Hashimoto,20,0,0,NA,4.5,1,1,0,0,0,0,4,9,2,2,0,1,0,0,0,0,0,20,2.5,20.3,0,2.3,0,0
2006,Yokohama Bay Stars,hata--001yuj,Yuji Hata,23,5,3,0.625,2.93,33,9,7,0,0,0,76.2,70,31,25,9,35,0,39,3,0,1,324,1.37,8.2,1.1,4.1,4.6,1.11
2006,Yokohama Bay Stars,inamin001shi,Shigeo Inamine*,27,0,0,NA,0,2,0,0,0,0,0,2.1,4,1,0,0,1,0,1,0,0,0,12,2.143,15.4,0,3.9,3.9,1
2006,Yokohama Bay Stars,kadoku001ken,Ken Kadokura,32,10,9,0.526,4.84,28,25,1,2,0,0,154.1,187,90,83,19,51,0,114,3,0,1,691,1.542,10.9,1.1,3,6.6,2.24
2006,Yokohama Bay Stars,katoh-001tak,Takeharu Kato,28,8,7,0.533,2.48,65,0,18,0,0,1,76.1,64,24,21,8,24,0,72,2,0,1,316,1.153,7.5,0.9,2.8,8.5,3
2006,Yokohama Bay Stars,kawamu001tak,Takeo Kawamura,34,4,4,0.5,3.86,57,0,14,0,0,3,56,59,25,24,3,22,5,34,2,0,1,249,1.446,9.5,0.5,3.5,5.5,1.55
2006,Yokohama Bay Stars,kishim001hid,Hideki Kishimoto,23,0,1,0,4.7,6,2,1,0,0,0,15.1,21,9,8,0,7,0,11,2,1,0,72,1.826,12.3,0,4.1,6.5,1.57
2006,Yokohama Bay Stars,kizuka001ats,Atsushi Kizuka,28,3,1,0.75,3.54,59,0,18,0,0,0,61,63,25,24,4,26,2,46,3,0,0,267,1.459,9.3,0.6,3.8,6.8,1.77
2006,Yokohama Bay Stars,kroon-001mar,Marc Kroon,33,2,5,0.286,3,47,0,42,0,0,27,48,38,16,16,4,8,1,70,1,0,4,195,0.958,7.1,0.8,1.5,13.1,8.75
2006,Yokohama Bay Stars,mitsuh001nao,Naoki Mitsuhashi,25,2,1,0.667,3.99,9,4,2,0,0,0,29.1,28,13,13,6,12,0,9,0,0,0,121,1.364,8.6,1.8,3.7,2.8,0.75
2006,Yokohama Bay Stars,miura-001dai,Daisuke Miura,32,8,12,0.4,3.45,30,30,0,9,3,0,216.2,227,94,83,19,44,5,160,5,0,3,912,1.251,9.4,0.8,1.8,6.6,3.64
2006,Yokohama Bay Stars,nasuno001tak,Takumi Nasuno*,23,3,8,0.273,4.06,16,16,0,0,0,0,95.1,92,49,43,11,49,1,66,1,0,8,417,1.479,8.7,1,4.6,6.2,1.35
2006,Yokohama Bay Stars,okamot001nao,Naoya Okamoto*,22,0,0,NA,54,1,0,0,0,0,0,0.1,1,2,2,0,1,0,0,0,0,0,3,6,27,0,27,0,0
2006,Yokohama Bay Stars,sakumo001mas,Masahiro Sakumoto*,31,0,1,0,3.86,21,0,3,0,0,0,16.1,16,7,7,2,8,0,14,2,0,1,76,1.469,8.8,1.1,4.4,7.7,1.75
2006,Yokohama Bay Stars,sonnie001sha,Shawn Sonnier,29,1,0,1,3.82,27,0,14,0,0,0,30.2,29,15,13,1,13,0,37,1,0,0,131,1.37,8.5,0.3,3.8,10.9,2.85
2006,Yokohama Bay Stars,takami001kaz,Kazuya Takamiya*,24,2,6,0.25,6.83,18,8,5,0,0,0,55.1,74,46,42,8,19,0,29,1,0,0,250,1.681,12,1.3,3.1,4.7,1.53
2006,Yokohama Bay Stars,ushida001shi,Shigeki Ushida,24,3,3,0.5,2.98,28,7,2,0,0,0,84.2,62,28,28,16,16,0,86,1,0,3,326,0.921,6.6,1.7,1.7,9.1,5.38
2006,Yokohama Bay Stars,yamagu001shu,Shun Yamaguchi,18,1,2,0.333,6.43,5,5,0,0,0,0,21,22,15,15,8,8,0,17,2,0,0,93,1.429,9.4,3.4,3.4,7.3,2.13
2006,Yokohama Bay Stars,yamaki001shi,Shigetoshi Yamakita*,28,1,1,0.5,4.21,28,0,6,0,0,0,25.2,30,13,12,3,8,0,24,1,0,1,113,1.481,10.5,1.1,2.8,8.4,3
2006,Yokohama Bay Stars,yoshik001ter,Teruaki Yoshikawa,24,0,0,NA,18,2,0,0,0,0,0,1,4,2,2,0,1,0,1,0,0,0,8,5,36,0,9,9,1
2006,Yokohama Bay Stars,yoshim001yuj,Yuji Yoshimi*,28,2,9,0.182,4.35,17,17,0,2,0,0,103.1,108,60,50,15,32,1,78,2,1,1,441,1.355,9.4,1.3,2.8,6.8,2.44
