Year,Team,PlayerID,Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W
1969,Sankei Atoms,asano-000kei,Keishi Asano,20,9,6,0.6,2.64,54,2,35,0,0,NA,133,110,44,39,7,29,2,95,7,0,3,525,1.045,7.4,0.5,2,6.4,3.28
1969,Sankei Atoms,fujiwa000mak,Makoto Fujiwara,24,9,8,0.529,4.63,32,15,10,2,0,NA,107,114,62,55,24,29,0,72,3,0,0,461,1.336,9.6,2,2.4,6.1,2.48
1969,Sankei Atoms,ishido000shi,Shiroku Ishido,28,16,13,0.552,3.48,43,36,7,11,1,NA,233,224,96,90,26,49,3,96,9,1,1,946,1.172,8.7,1,1.9,3.7,1.96
1969,Sankei Atoms,ishiok000koz,Kozo Ishioka,28,10,16,0.385,3.62,38,32,3,6,0,NA,203.2,202,106,82,22,66,2,129,6,0,4,878,1.316,8.9,1,2.9,5.7,1.95
1969,Sankei Atoms,kawamu000yas,Yasuhiko Kawamura,28,1,9,0.1,5.07,34,12,11,1,0,NA,92.1,91,59,52,17,39,1,40,2,0,3,397,1.408,8.9,1.7,3.8,3.9,1.03
1969,Sankei Atoms,matsuo000hir,Hiromu Matsuoka,21,8,10,0.444,3.7,43,23,7,2,0,NA,168,142,84,69,24,60,2,110,13,0,4,707,1.202,7.6,1.3,3.2,5.9,1.83
1969,Sankei Atoms,murata000gen,Genichi Murata,31,2,1,0.667,2.03,15,0,8,0,0,NA,31,29,10,7,4,5,1,22,1,0,0,124,1.097,8.4,1.2,1.5,6.4,4.4
1969,Sankei Atoms,aizawa000mas,Masaru Ogata,29,0,0,NA,2.93,34,0,11,0,0,NA,55.1,52,22,18,3,16,0,26,2,0,0,227,1.229,8.5,0.5,2.6,4.2,1.63
1969,Sankei Atoms,sato--000sus,Susumu Sato,26,0,0,NA,3,1,0,0,0,0,NA,3,3,1,1,0,0,0,4,0,0,0,12,1,9,0,0,12,NA
1969,Sankei Atoms,shibut000sei,Seiji Shibutani*,30,0,0,NA,5.14,11,0,2,0,0,NA,14,15,9,8,2,6,0,7,3,0,1,66,1.5,9.6,1.3,3.9,4.5,1.17
1969,Sankei Atoms,sunoch000mas,Masao Sunouchi,24,0,2,0,7.29,14,1,5,0,0,NA,21,27,18,17,4,8,0,12,0,0,0,93,1.667,11.6,1.7,3.4,5.1,1.5
1969,Sankei Atoms,tatsum000haj,Hajimu Tatsumi*,33,2,4,0.333,5.15,21,8,3,0,0,NA,57.2,69,41,33,5,14,1,51,4,0,0,260,1.439,10.8,0.8,2.2,8,3.64
1969,Sankei Atoms,yasuki000sho,Shoji Yasuki*,20,1,0,1,3.26,34,1,6,0,0,NA,38.2,35,17,14,0,29,3,30,3,1,0,174,1.655,8.1,0,6.8,7,1.03
