Year,Team,PlayerID,Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W
1978,Crown Lighter Lions,hamaur001tor,Toru Hamaura,25,1,3,0.25,6.58,10,7,2,0,0,0,26,36,25,19,4,16,0,11,0,0,1,127,2,12.5,1.4,5.5,3.8,0.69
1978,Crown Lighter Lions,hasega000kaz,Kazuo Hasegawa*,33,0,0,NA,NA,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA
1978,Crown Lighter Lions,higash000osa,Osamu Higashio,28,23,14,0.622,2.94,45,35,9,28,1,1,303.1,299,110,99,25,53,8,126,16,0,1,1225,1.16,8.9,0.7,1.6,3.7,2.38
1978,Crown Lighter Lions,ikeda-000hir,Hiroshi Ikeda,23,3,5,0.375,4.48,32,8,10,3,0,2,96.1,93,57,48,17,34,1,39,4,0,2,413,1.318,8.7,1.6,3.2,3.6,1.15
1978,Crown Lighter Lions,ishii-000shi,Shigeo Ishii,39,5,8,0.385,4.24,20,19,1,7,3,0,108.1,126,60,51,11,18,1,27,7,0,1,460,1.329,10.5,0.9,1.5,2.2,1.5
1978,Crown Lighter Lions,koga--000mas,Masaaki Koga,29,4,8,0.333,4.4,21,16,3,2,0,0,102.1,96,62,50,21,35,2,49,9,0,2,436,1.28,8.4,1.8,3.1,4.3,1.4
1978,Crown Lighter Lions,kuramo000aki,Akira Kuramochi,25,5,4,0.556,2.66,15,9,3,4,0,0,67.2,65,23,20,3,9,0,29,2,0,0,271,1.094,8.6,0.4,1.2,3.9,3.22
1978,Crown Lighter Lions,nagai-000tam,Tamotsu Nagai*,24,0,3,0,3.31,14,1,3,0,0,1,32.2,31,14,12,4,7,1,23,1,0,0,133,1.163,8.5,1.1,1.9,6.3,3.29
1978,Crown Lighter Lions,nozaki000tsu,Tsuneo Nozaki,31,0,0,NA,3.34,14,2,5,0,0,0,32.1,35,15,12,1,12,0,18,4,0,0,138,1.454,9.7,0.3,3.3,5,1.5
1978,Crown Lighter Lions,oya---000yos,Yoshimasa Oya,24,1,3,0.25,4.86,20,5,4,0,0,0,53.2,75,33,29,9,15,0,22,4,0,0,247,1.677,12.6,1.5,2.5,3.7,1.47
1978,Crown Lighter Lions,saotom000yut,Yutaka Saotome,29,2,2,0.5,3.34,35,1,14,0,0,0,86.1,87,44,32,12,22,2,33,6,0,1,365,1.263,9.1,1.3,2.3,3.4,1.5
1978,Crown Lighter Lions,takaga000yos,Yoshihiro Takagaki,29,0,1,0,12.46,3,1,1,0,0,0,4.1,12,12,6,1,4,0,3,0,0,0,30,3.692,24.9,2.1,8.3,6.2,0.75
1978,Crown Lighter Lions,takagi002koj,Koji Takagi*,26,0,0,NA,1.93,3,0,0,0,0,0,4.2,8,1,1,1,1,0,0,0,0,0,22,1.929,15.4,1.9,1.9,0,0
1978,Crown Lighter Lions,takeda002mas,Masafumi Takeda*,27,1,5,0.167,3.41,28,8,3,1,0,0,66,68,30,25,6,21,0,27,1,0,2,287,1.348,9.3,0.8,2.9,3.7,1.29
1978,Crown Lighter Lions,tamai-000nob,Nobuhiro Tamai,28,0,1,0,7.58,12,2,8,0,0,0,19,32,18,16,5,7,0,9,2,0,1,95,2.053,15.2,2.4,3.3,4.3,1.29
1978,Crown Lighter Lions,yamash000rit,Ritsuo Yamashita,33,6,10,0.375,3.94,36,16,12,6,3,1,146.1,153,78,64,9,39,8,53,5,0,3,626,1.312,9.4,0.6,2.4,3.3,1.36
