Year,Team,PlayerID,Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W
1950,Mainichi Orions,aramak000ats,Atsushi Aramaki*,24,26,8,0.765,2.06,48,19,27,16,3,NA,274.2,240,86,63,11,55,NA,150,1,0,1,1098,1.074,7.9,0.4,1.8,4.9,2.73
1950,Mainichi Orions,asai--000mam,Mamoru Asai*,25,0,0,NA,9,1,0,1,0,0,NA,2,3,2,2,0,2,NA,2,0,0,0,10,2.5,13.5,0,9,9,1
1950,Mainichi Orions,ebara-000yos,Yoshimi Ebara*,25,16,7,0.696,3.67,35,26,6,11,1,NA,196,188,99,80,26,59,NA,90,6,1,3,824,1.26,8.6,1.2,2.7,4.1,1.53
1950,Mainichi Orions,hagiwa000aki,Akira Hagiwara,23,0,0,NA,9,1,0,1,0,0,NA,2,3,2,2,2,0,NA,2,0,0,0,9,1.5,13.5,9,0,9,NA
1950,Mainichi Orions,hoshin000tak,Takeo Hoshino,21,1,1,0.5,5.82,10,3,5,2,0,NA,38.2,46,29,25,4,16,NA,6,1,0,0,181,1.603,10.7,0.9,3.7,1.4,0.38
1950,Mainichi Orions,nomura002tak,Takeshi Nomura,31,18,4,0.818,3.35,34,27,4,15,1,NA,217.1,258,103,81,13,47,NA,75,4,0,0,934,1.403,10.7,0.5,1.9,3.1,1.6
1950,Mainichi Orions,sato--000hei,Heishichi Sato,32,9,4,0.692,4.09,29,22,3,4,1,NA,138.2,134,76,63,9,58,NA,61,4,1,1,594,1.385,8.7,0.6,3.8,4,1.05
1950,Mainichi Orions,sofue-000toi,Toichiro Sobue,27,0,1,0,7.11,5,3,1,0,0,NA,12.2,11,16,10,4,10,NA,12,0,0,0,62,1.658,7.8,2.8,7.1,8.5,1.2
1950,Mainichi Orions,ueno--000shi,Shigeo Ueno,27,7,6,0.538,3.91,23,12,9,6,3,NA,117.1,133,56,51,16,31,NA,42,3,0,0,502,1.398,10.2,1.2,2.4,3.2,1.35
1950,Mainichi Orions,wakaba000hen,Tadashi Wakabayashi?,42,4,3,0.571,3.7,14,7,5,4,1,NA,73,79,41,30,7,15,NA,20,0,0,0,306,1.288,9.7,0.9,1.8,2.5,1.33
1950,Mainichi Orions,yuasa-001yos,Yoshio Yuasa,47,0,0,NA,4.5,1,1,0,0,0,NA,4,2,2,2,0,6,NA,2,0,0,0,19,2,4.5,0,13.5,4.5,0.33
