Year,Team,PlayerID,Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W
1950,Daiei Stars,araoka000aki,Akira Araoka,19,0,0,NA,15.43,3,0,2,0,0,NA,4.2,9,8,8,1,3,NA,3,1,0,0,25,2.571,17.4,1.9,5.8,5.8,1
1950,Daiei Stars,hayash000gii,Giichi Hayashi,30,18,11,0.621,2.4,42,27,14,20,5,NA,254.2,214,89,68,16,88,NA,158,6,1,0,1047,1.186,7.6,0.6,3.1,5.6,1.8
1950,Daiei Stars,himeno000yos,Yoshiharu Himeno,26,8,10,0.444,4.25,35,21,10,10,1,NA,178,184,100,84,11,92,NA,83,4,0,0,788,1.551,9.3,0.6,4.7,4.2,0.9
1950,Daiei Stars,ikeda-000zen,Zenzo Ikeda,26,8,4,0.667,3.81,17,9,6,4,1,NA,89.2,77,44,38,6,43,NA,33,2,0,4,380,1.338,7.7,0.6,4.3,3.3,0.77
1950,Daiei Stars,koba--000iwa,Iwao Koba,26,1,3,0.25,4.15,17,7,6,0,0,NA,65,61,36,30,4,38,NA,16,2,0,3,285,1.523,8.4,0.6,5.3,2.2,0.42
1950,Daiei Stars,ogawa-000yos,Yoshiharu Ogawa,26,12,8,0.6,3.64,29,21,6,13,1,NA,187.2,189,81,76,10,61,NA,50,0,0,2,791,1.332,9.1,0.5,2.9,2.4,0.82
1950,Daiei Stars,starfi000vic,Victor Starffin,34,11,15,0.423,3.96,35,28,6,17,2,NA,234.1,270,115,103,21,48,NA,86,4,1,1,995,1.357,10.4,0.8,1.8,3.3,1.79
1950,Daiei Stars,takama000tos,Toshio Takamatsu,30,3,2,0.6,5.05,15,6,5,1,0,NA,51.2,62,36,29,6,20,NA,27,0,0,0,234,1.587,10.8,1,3.5,4.7,1.35
1950,Daiei Stars,takeuc000kaz,Kazuo Takeuchi*,18,0,0,NA,40.5,1,0,0,0,0,NA,0.2,4,3,3,0,1,NA,0,0,0,0,7,7.5,54,0,13.5,0,0
1950,Daiei Stars,yabumo000kaz,Kazuo Yabumoto,19,0,1,0,0,1,1,0,0,0,NA,2.2,4,4,0,0,3,NA,1,0,0,0,16,2.625,13.5,0,10.1,3.4,0.33
