Year,Team,PlayerID,Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W
1990,Osaka Kintetsu Buffaloes,akahor001mot,Motoyuki Akahori,20,4,0,1,2.98,21,1,7,0,0,1,51.1,50,23,17,6,24,0,38,1,0,1,219,1.442,8.8,1.1,4.2,6.7,1.58
1990,Osaka Kintetsu Buffaloes,awano-001hid,Hideyuki Awano*,25,10,11,0.476,4.63,25,24,1,10,0,1,190.2,192,111,98,33,62,5,141,3,2,5,815,1.332,9.1,1.6,2.9,6.7,2.27
1990,Osaka Kintetsu Buffaloes,ikeue-001koi,Koichi Ikeue,23,2,2,0.5,4.06,28,5,6,1,0,0,71,75,40,32,8,44,1,58,0,0,5,330,1.676,9.5,1,5.6,7.4,1.32
1990,Osaka Kintetsu Buffaloes,iriki-001sat,Satoshi Iriki,23,0,0,NA,10.57,7,1,4,0,0,0,7.2,14,10,9,2,4,0,6,1,0,0,39,2.348,16.4,2.3,4.7,7,1.5
1990,Osaka Kintetsu Buffaloes,ishimo000yos,Yoshiaki Ishimoto*,27,0,0,NA,5.92,20,1,6,0,0,0,38,41,26,25,5,21,0,14,0,0,0,168,1.632,9.7,1.2,5,3.3,0.67
1990,Osaka Kintetsu Buffaloes,kato--000tet,Tetsuro Kato,26,0,0,NA,3,1,0,0,0,0,0,3,1,1,1,0,3,0,0,0,0,0,13,1.333,3,0,9,0,0
1990,Osaka Kintetsu Buffaloes,kinosh000fum,Fuminobu Kinoshita*,23,3,0,1,6.47,29,0,6,0,0,0,32,35,26,23,6,19,2,17,3,1,3,149,1.688,9.8,1.7,5.3,4.8,0.89
1990,Osaka Kintetsu Buffaloes,nomo--001hid,Hideo Nomo,21,18,8,0.692,2.91,29,27,1,21,2,0,235,167,87,76,18,109,2,287,4,0,12,975,1.174,6.4,0.7,4.2,11,2.63
1990,Osaka Kintetsu Buffaloes,ono---001kaz,Kazuyoshi Ono*,24,3,4,0.429,5.04,13,13,0,1,0,0,60.2,61,38,34,9,20,1,22,3,0,0,260,1.335,9,1.3,3,3.3,1.1
1990,Osaka Kintetsu Buffaloes,sasaki000osa,Osamu Sasaki,27,8,7,0.533,4.36,29,17,5,2,1,1,119.2,133,67,58,13,39,0,31,5,0,2,517,1.437,10,1,2.9,2.3,0.79
1990,Osaka Kintetsu Buffaloes,sato--000hid,Hideaki Sato*,30,0,4,0,4.66,29,0,5,0,0,1,36.2,44,27,19,8,11,2,17,0,0,0,165,1.5,10.8,2,2.7,4.2,1.55
1990,Osaka Kintetsu Buffaloes,takaya000izu,Izumi Takayanagi,26,3,5,0.375,5.19,26,15,4,2,0,0,95.1,112,58,55,9,35,2,46,3,0,1,431,1.542,10.6,0.8,3.3,4.3,1.31
1990,Osaka Kintetsu Buffaloes,yamada000mas,Masami Yamada,22,0,0,NA,5.06,3,0,1,0,0,0,5.1,10,5,3,1,2,0,4,0,0,1,27,2.25,16.9,1.7,3.4,6.8,2
1990,Osaka Kintetsu Buffaloes,yamasa001shi,Shintaro Yamasaki,24,8,10,0.444,5.26,25,24,0,7,0,0,145.1,156,90,85,18,76,2,89,3,0,5,647,1.596,9.7,1.1,4.7,5.5,1.17
1990,Osaka Kintetsu Buffaloes,yoshii001mas,Masato Yoshii,25,8,9,0.471,3.39,45,2,40,0,0,15,74.1,80,29,28,4,30,4,55,4,0,5,330,1.48,9.7,0.5,3.6,6.7,1.83
