Year,Team,PlayerID,Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W
1984,Yokohama Taiyo Whales,endo--000kaz,Kazuhiko Endo,29,17,17,0.5,3.68,38,37,1,18,2,0,276.2,255,132,113,39,60,3,208,2,1,1,1138,1.139,8.3,1.3,2,6.8,3.47
1984,Yokohama Taiyo Whales,hirama000mas,Masaji Hiramatsu,36,1,10,0.091,5.68,19,18,1,0,0,0,95,114,63,60,11,36,2,58,2,1,0,430,1.579,10.8,1,3.4,5.5,1.61
1984,Yokohama Taiyo Whales,hirose000shi,Shintaro Hirose*,21,0,0,NA,15.95,5,0,3,0,0,0,7.1,18,13,13,4,4,0,2,0,0,2,44,3,22.1,4.9,4.9,2.5,0.5
1984,Yokohama Taiyo Whales,kadota000fum,Fumiaki Kadota,28,0,6,0,7.51,20,8,2,1,0,0,50.1,63,46,42,7,27,1,21,2,0,3,235,1.788,11.3,1.3,4.8,3.8,0.78
1984,Yokohama Taiyo Whales,kakeha000mit,Mitsunori Kakehata,21,4,8,0.333,4.64,26,17,2,3,0,0,97,114,58,50,13,40,2,62,1,0,2,437,1.588,10.6,1.2,3.7,5.8,1.55
1984,Yokohama Taiyo Whales,kanaza000tsu,Tsugio Kanazawa,25,10,11,0.476,3.84,30,25,0,7,2,0,185.1,184,81,79,25,62,8,123,7,0,4,790,1.327,8.9,1.2,3,6,1.98
1984,Yokohama Taiyo Whales,koga--000mas,Masaaki Koga,35,0,3,0,8.37,27,4,6,0,0,0,52.2,69,53,49,10,27,3,34,2,1,2,253,1.823,11.8,1.7,4.6,5.8,1.26
1984,Yokohama Taiyo Whales,kubo--000fum,Fumio Kubo*,21,0,1,0,2.7,28,1,8,0,0,0,40,31,14,12,2,16,2,31,2,0,0,165,1.175,7,0.5,3.6,7,1.94
1984,Yokohama Taiyo Whales,maedom000tet,Tetsuaki Maedomari,26,0,1,0,4.15,12,2,6,0,0,0,21.2,25,11,10,3,6,0,11,0,0,0,92,1.431,10.4,1.2,2.5,4.6,1.83
1984,Yokohama Taiyo Whales,masumo000hir,Hiroshi Masumoto,27,0,0,NA,3.35,34,0,11,0,0,0,40.1,50,22,15,1,12,5,23,2,0,0,182,1.537,11.2,0.2,2.7,5.1,1.92
1984,Yokohama Taiyo Whales,ohata-000tor,Toru Ohata*,23,0,0,NA,0,3,0,3,0,0,0,3,2,0,0,0,2,0,2,0,0,0,13,1.333,6,0,6,6,1
1984,Yokohama Taiyo Whales,saito-000aki,Akio Saito,29,11,6,0.647,4.88,43,2,36,1,1,10,94,115,54,51,10,31,12,53,2,0,1,419,1.553,11,1,3,5.1,1.71
1984,Yokohama Taiyo Whales,saotom000yut,Yutaka Saotome,35,0,2,0,3.42,17,0,4,0,0,0,23.2,26,10,9,3,5,1,14,2,0,1,101,1.31,9.9,1.1,1.9,5.3,2.8
1984,Yokohama Taiyo Whales,sato--001mas,Masao Sato*,33,0,1,0,3.86,13,2,3,0,0,0,11.2,18,7,5,0,5,1,8,0,0,1,54,1.971,13.9,0,3.9,6.2,1.6
1984,Yokohama Taiyo Whales,sekine002hir,Hirofumi Sekine,22,3,11,0.214,4.29,39,14,8,2,0,0,130,130,67,62,16,43,6,63,1,0,2,554,1.331,9,1.1,3,4.4,1.47
1984,Yokohama Taiyo Whales,takesh000koj,Koji Takeshita,21,0,0,NA,7,7,0,4,0,0,0,9,9,7,7,1,5,0,3,0,0,0,38,1.556,9,1,5,3,0.6
