Year,Team,PlayerID,Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W
1969,Nishitetsu Lions,akiba-000kei,Keizo Akiba,22,0,2,0,4.61,6,2,1,0,0,NA,13.2,19,9,7,2,4,0,5,2,0,1,62,1.683,12.5,1.3,2.6,3.3,1.25
1969,Nishitetsu Lions,fujimo000kaz,Kazuhiro Fujimoto*,21,0,1,0,5.4,3,1,1,0,0,NA,5,6,4,3,1,3,1,3,1,0,0,22,1.8,10.8,1.8,5.4,5.4,1
1969,Nishitetsu Lions,fukuna000eis,Eisuke Fukunaga,19,0,0,NA,0,1,0,1,0,0,NA,1,1,0,0,0,1,0,1,0,0,0,5,2,9,0,9,9,1
1969,Nishitetsu Lions,goto--000kiy,Kiyoshi Goto,23,1,2,0.333,3.43,24,1,7,0,0,NA,39.1,45,16,15,4,14,1,17,0,0,1,171,1.5,10.3,0.9,3.2,3.9,1.21
1969,Nishitetsu Lions,hasato000isa,Isao Hasato,24,0,2,0,3.95,15,2,7,0,0,NA,27.1,30,13,12,4,6,0,16,1,0,0,116,1.317,9.9,1.3,2,5.3,2.67
1969,Nishitetsu Lions,higash000osa,Osamu Higashio,19,0,2,0,8.4,8,4,2,0,0,NA,15,16,14,14,2,14,0,11,1,0,1,73,2,9.6,1.2,8.4,6.6,0.79
1969,Nishitetsu Lions,ikenag000mas,Masaaki Ikenaga,22,18,11,0.621,2.56,34,32,2,21,4,NA,263.1,232,87,75,22,58,3,105,14,0,1,1065,1.101,7.9,0.8,2,3.6,1.81
1969,Nishitetsu Lions,inao--000kaz,Kazuhisa Inao,32,1,7,0.125,2.78,32,10,9,0,0,NA,97,92,36,30,9,27,2,46,2,0,0,399,1.227,8.5,0.8,2.5,4.3,1.7
1969,Nishitetsu Lions,itoh--000isa,Isamu Ito*,20,2,0,1,6.26,16,2,5,0,0,NA,23,32,17,16,3,10,0,6,1,0,0,108,1.826,12.5,1.2,3.9,2.3,0.6
1969,Nishitetsu Lions,kawaha001aki,Akira Kawahara,20,12,13,0.48,3.7,50,21,13,4,1,NA,170.1,155,82,70,18,64,6,99,6,0,2,723,1.286,8.2,1,3.4,5.2,1.55
1969,Nishitetsu Lions,masuda001aki,Akio Masuda*,31,8,15,0.348,3.25,40,30,2,7,3,NA,188.1,171,86,68,21,60,1,113,8,0,3,787,1.227,8.2,1,2.9,5.4,1.88
1969,Nishitetsu Lions,nagaya000mas,Masayuki Nagayasu,27,2,6,0.25,3.27,32,9,11,2,2,NA,88,79,36,32,7,32,2,41,3,0,0,356,1.261,8.1,0.7,3.3,4.2,1.28
1969,Nishitetsu Lions,nakai-000ets,Etsuo Nakai,26,0,3,0,3.75,31,2,12,0,0,NA,60,49,27,25,4,18,1,44,1,0,0,237,1.117,7.4,0.6,2.7,6.6,2.44
1969,Nishitetsu Lions,okamur000yos,Yoshinori Okamura,20,0,0,NA,4.5,10,0,4,0,0,NA,14,11,7,7,3,7,0,11,1,0,0,60,1.286,7.1,1.9,4.5,7.1,1.57
1969,Nishitetsu Lions,tsujih000sac,Sachio Tsujihara,20,0,0,NA,0,1,0,1,0,0,NA,1,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,9,NA
1969,Nishitetsu Lions,yoda--000yor,Yoshinobu Yoda,25,7,11,0.389,3.81,45,14,17,1,0,NA,149,134,73,63,13,40,5,85,7,0,0,614,1.168,8.1,0.8,2.4,5.1,2.13
