Year,Team,PlayerID,Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W
1973,Hiroshima Toyo Carp,aniya-000soh,Sohachi Aniya,28,5,5,0.5,3.42,40,18,15,2,0,NA,139.2,132,63,53,18,32,3,73,3,0,0,567,1.174,8.5,1.2,2.1,4.7,2.28
1973,Hiroshima Toyo Carp,arita-000tet,Tetsuzo Arita?,23,0,0,NA,4.82,7,0,5,0,0,NA,9.1,11,5,5,2,3,0,6,1,0,0,41,1.5,10.6,1.9,2.9,5.8,2
1973,Hiroshima Toyo Carp,fujimo000kaz,Kazuhiro Fujimoto*,25,0,1,0,3.09,25,2,5,0,0,NA,32,25,13,11,3,16,0,20,0,0,0,138,1.281,7,0.8,4.5,5.6,1.25
1973,Hiroshima Toyo Carp,kanesh000mot,Motoyasu Kaneshiro,20,10,6,0.625,2.54,40,15,12,3,2,NA,131.1,99,42,37,12,35,1,106,7,0,1,525,1.02,6.8,0.8,2.4,7.3,3.03
1973,Hiroshima Toyo Carp,kihara000yos,Yoshitaka Kihara,30,0,0,NA,13.5,1,0,0,0,0,NA,2,6,3,3,2,0,0,3,0,0,0,11,3,27,9,0,13.5,NA
1973,Hiroshima Toyo Carp,matsub000shi,Shigeru Matsubayashi,25,0,1,0,5.73,13,2,6,0,0,NA,22,26,15,14,2,12,2,19,1,2,0,102,1.727,10.6,0.8,4.9,7.8,1.58
1973,Hiroshima Toyo Carp,miyamo000yoj,Yojiro Miyamoto,31,1,1,0.5,4.56,12,0,1,0,0,NA,23.2,30,13,12,4,6,1,15,0,0,0,98,1.521,11.4,1.5,2.3,5.7,2.5
1973,Hiroshima Toyo Carp,nagai-000tam,Tamotsu Nagai*,19,0,0,NA,5.4,20,2,2,0,0,NA,16.2,28,11,10,5,5,0,15,0,0,0,81,1.98,15.1,2.7,2.7,8.1,3
1973,Hiroshima Toyo Carp,nagamo000hir,Hiroaki Nagamoto,20,0,2,0,3.67,18,2,9,0,0,NA,34.1,26,16,14,1,7,1,11,0,0,1,132,0.961,6.8,0.3,1.8,2.9,1.57
1973,Hiroshima Toyo Carp,nagash000yos,Yoshikuni Nagashima,24,0,0,NA,2.45,7,1,2,0,0,NA,7.1,7,3,2,0,2,0,3,1,0,0,31,1.227,8.6,0,2.5,3.7,1.5
1973,Hiroshima Toyo Carp,oishi-000yat,Yataro Oishi,29,5,8,0.385,3.59,35,7,16,0,0,NA,102.2,103,47,41,12,22,2,49,4,0,0,424,1.218,9,1.1,1.9,4.3,2.23
1973,Hiroshima Toyo Carp,saeki-000kaz,Kazushi Saeki,21,19,16,0.543,2.3,45,35,9,13,6,NA,277.2,210,74,71,24,89,5,166,8,0,4,1112,1.077,6.8,0.8,2.9,5.4,1.87
1973,Hiroshima Toyo Carp,shirai000shi,Shizuo Shiraishi*,29,8,7,0.533,3.71,26,15,4,3,1,NA,94.2,99,42,39,11,32,1,46,4,0,1,409,1.384,9.4,1,3,4.4,1.44
1973,Hiroshima Toyo Carp,sotoko000yos,Yoshiro Sotokoba,28,12,19,0.387,2.64,44,31,10,10,3,NA,249,199,81,73,23,74,4,160,5,1,0,998,1.096,7.2,0.8,2.7,5.8,2.16
1973,Hiroshima Toyo Carp,yokoya000koj,Kojiro Yokoyama,30,0,1,0,3.71,10,0,3,0,0,NA,17,16,8,7,3,6,1,8,1,0,0,70,1.294,8.5,1.6,3.2,4.2,1.33
