Year,Team,PlayerID,Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W
1957,Taiyo Whales,akiyam000nob,Noboru Akiyama,23,24,27,0.471,2.5,65,40,20,27,3,NA,406,319,138,113,21,116,13,312,9,1,2,1631,1.071,7.1,0.5,2.6,6.9,2.69
1957,Taiyo Whales,eda---000tak,Takashi Eda,34,0,1,0,5.14,4,2,2,0,0,NA,7,10,5,4,1,1,0,1,0,0,0,33,1.571,12.9,1.3,1.3,1.3,1
1957,Taiyo Whales,gondo-000mas,Masatoshi Gondo*,23,12,17,0.414,2.74,40,32,7,10,5,NA,217,157,93,66,14,103,2,184,9,1,3,901,1.198,6.5,0.6,4.3,7.6,1.79
1957,Taiyo Whales,hattor000shi,Shigetsugu Hattori,22,0,0,NA,3.86,3,0,2,0,0,NA,2.1,1,1,1,0,3,0,1,0,0,0,11,1.714,3.9,0,11.6,3.9,0.33
1957,Taiyo Whales,kanda-000mas,Masao Kanda,23,0,0,NA,3,10,0,6,0,0,NA,27,30,10,9,3,2,0,9,0,0,0,110,1.185,10,1,0.7,3,4.5
1957,Taiyo Whales,kobaya000tsu,Tsuneo Kobayashi*,31,0,7,0,4.71,24,12,6,0,0,NA,70.2,75,46,37,6,21,0,18,1,0,2,300,1.358,9.6,0.8,2.7,2.3,0.86
1957,Taiyo Whales,matsui001tak,Takeo Matsui,20,4,9,0.308,3.63,37,13,15,1,1,NA,134,138,62,54,8,28,3,53,2,0,0,560,1.239,9.3,0.5,1.9,3.6,1.89
1957,Taiyo Whales,oishi-001mas,Masahiko Oishi,21,12,11,0.522,2.65,40,29,7,10,2,NA,234.2,196,79,69,21,41,1,121,3,0,0,921,1.01,7.5,0.8,1.6,4.6,2.95
1957,Taiyo Whales,sekigu000ich,Ichiro Sekiguchi*,22,0,1,0,7.16,15,1,8,0,0,NA,27.2,38,26,22,6,13,0,13,0,0,1,134,1.843,12.4,2,4.2,4.2,1
1957,Taiyo Whales,sekigu000mas,Masami Sekiguchi,21,0,0,NA,0,1,0,1,0,0,NA,1,0,0,0,0,1,0,1,0,0,0,4,1,0,0,9,9,1
1957,Taiyo Whales,suzuki000shi,Shigeru Suzuki*,20,0,0,NA,12.27,3,0,1,0,0,NA,3.2,6,5,5,0,3,0,2,1,0,0,21,2.455,14.7,0,7.4,4.9,0.67
1957,Taiyo Whales,toyoda000min,Minoru Toyoda,19,0,1,0,6.07,13,1,7,0,0,NA,29.2,39,21,20,4,8,0,11,0,0,0,129,1.584,11.8,1.2,2.4,3.3,1.38
