Year,Team,PlayerID,Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W
2013,Chiba Lotte Marines,abe---000kaz,Kazunari Abe,24,2,0,1,4.22,5,4,1,0,0,0,21.1,25,10,10,1,10,0,7,1,0,0,91,1.641,10.5,0.4,4.2,3,0.7
2013,Chiba Lotte Marines,fujiok000tak,Takahiro Fujioka*,23,6,10,0.375,3.95,39,11,8,0,0,0,118.1,116,54,52,9,46,1,76,6,0,1,509,1.369,8.8,0.7,3.5,5.8,1.65
2013,Chiba Lotte Marines,furuya001tak,Takuya Furuya*,31,9,1,0.9,2.73,15,15,0,1,1,0,89,67,28,27,5,29,0,76,6,0,3,359,1.079,6.8,0.5,2.9,7.7,2.62
2013,Chiba Lotte Marines,gonzal001dic,Dicky Gonzalez,34,0,2,0,8.1,4,4,0,0,0,0,13.1,28,12,12,1,2,0,8,2,0,1,70,2.25,18.9,0.7,1.4,5.4,4
2013,Chiba Lotte Marines,greisi001set,Seth Greisinger,37,5,4,0.556,4.54,13,13,0,0,0,0,71.1,75,39,36,8,15,0,52,3,1,1,303,1.262,9.5,1,1.9,6.6,3.47
2013,Chiba Lotte Marines,hattor001yas,Yasutaka Hattori*,30,2,1,0.667,3.38,51,0,6,0,0,0,32,31,12,12,1,10,0,21,3,1,1,139,1.281,8.7,0.3,2.8,5.9,2.1
2013,Chiba Lotte Marines,ito---001yos,Yoshihiro Ito,31,1,3,0.25,10.61,17,0,7,0,0,0,18.2,32,23,22,1,9,0,14,0,0,0,95,2.196,15.4,0.5,4.3,6.8,1.56
2013,Chiba Lotte Marines,karaka001yuk,Yuki Karakawa,23,9,11,0.45,4.18,27,27,0,0,0,0,168,185,85,78,12,46,2,80,3,0,2,728,1.375,9.9,0.6,2.5,4.3,1.74
2013,Chiba Lotte Marines,katsuk002ryo,Ryoji Katsuki,29,1,0,1,3.72,7,0,3,0,0,0,9.2,13,5,4,1,2,1,1,0,0,0,43,1.552,12.1,0.9,1.9,0.9,0.5
2013,Chiba Lotte Marines,kurosa000sho,Shota Kurosawa,24,0,0,NA,0,1,0,1,0,0,0,2,4,0,0,0,0,0,1,0,0,0,9,2,18,0,0,4.5,NA
