Year,Team,PlayerID,Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W
1950,Nishitetsu Clippers,kawagu000kei,Keijiro Kawaguchi*,31,0,3,0,7.52,11,7,2,0,0,NA,32.1,38,30,27,3,22,NA,10,2,2,0,161,1.856,10.6,0.8,6.1,2.8,0.45
1950,Nishitetsu Clippers,kawamu000aki,Akira Kawamura?,30,3,7,0.3,3.85,25,13,9,4,0,NA,119.1,142,68,51,11,31,NA,32,1,0,1,521,1.45,10.7,0.8,2.3,2.4,1.03
1950,Nishitetsu Clippers,kawasa000tok,Tokuji Kawasaki,29,12,15,0.444,3.43,40,22,16,16,1,NA,231,206,116,88,25,74,NA,115,3,0,1,961,1.212,8,1,2.9,4.5,1.55
1950,Nishitetsu Clippers,kinosh000isa,Isamu Kinoshita,30,11,12,0.478,4.15,32,24,5,8,3,NA,177.2,199,118,82,16,56,NA,63,3,0,0,789,1.435,10.1,0.8,2.8,3.2,1.13
1950,Nishitetsu Clippers,kitaga000kei,Keitaro Kitagawa,25,1,3,0.25,8.1,6,4,1,0,0,NA,23.1,31,22,21,3,8,NA,6,0,0,0,107,1.671,12,1.2,3.1,2.3,0.75
1950,Nishitetsu Clippers,kogure000eij,Eiji Kogure,23,0,0,NA,4.5,2,0,2,0,0,NA,8,10,4,4,0,3,NA,3,0,0,0,36,1.625,11.3,0,3.4,3.4,1
1950,Nishitetsu Clippers,noguch000mas,Masaaki Noguchi,26,10,13,0.435,3.44,38,27,6,12,1,NA,222.2,211,99,85,25,53,NA,65,7,1,0,920,1.186,8.5,1,2.1,2.6,1.23
1950,Nishitetsu Clippers,osaki-000ken,Kenichi Osaki,29,2,7,0.222,5.33,16,8,5,1,0,NA,50.2,66,36,30,3,15,NA,20,2,1,1,235,1.599,11.7,0.5,2.7,3.6,1.33
1950,Nishitetsu Clippers,takesu000shi,Shisho Takesue,27,12,6,0.667,3.1,29,14,14,11,1,NA,165.1,133,62,57,7,54,NA,77,2,0,1,665,1.131,7.2,0.4,2.9,4.2,1.43
1950,Nishitetsu Clippers,uchida000soy,Soya Uchida,22,0,1,0,2.84,10,1,6,0,0,NA,38,37,22,12,7,21,NA,13,2,0,0,170,1.526,8.8,1.7,5,3.1,0.62
1950,Nishitetsu Clippers,yamagu000mik,Mikio Yamaguchi*,19,0,0,NA,6.75,3,0,2,0,0,NA,8,9,6,6,0,2,NA,3,0,1,1,36,1.375,10.1,0,2.3,3.4,1.5
