Year,Team,PlayerID,Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W
1953,Chunichi Dragons,fujino000mit,Mitsuhisa Fujino,28,0,1,0,7.71,11,1,6,0,0,NA,18.2,24,17,16,0,7,NA,9,0,0,1,89,1.661,11.6,0,3.4,4.3,1.29
1953,Chunichi Dragons,hattor000tsu,Tsuguhiro Hattori,33,0,3,0,4.06,8,6,1,0,0,NA,31,31,19,14,1,10,NA,6,1,0,0,134,1.323,9,0.3,2.9,1.7,0.6
1953,Chunichi Dragons,ina---000tsu,Tsutomu Ina*,18,1,4,0.2,3.64,12,7,3,1,0,NA,47,34,24,19,3,33,NA,16,1,0,2,208,1.426,6.5,0.6,6.3,3.1,0.48
1953,Chunichi Dragons,ishiba000kat,Katsumi Ishibachi,21,0,0,NA,4.5,1,0,0,0,0,NA,2,1,1,1,0,3,NA,3,0,0,0,10,2,4.5,0,13.5,13.5,1
1953,Chunichi Dragons,ishika000kat,Katsuhiko Ishikawa,19,18,4,0.818,2.31,38,24,11,12,2,NA,198.1,169,65,51,5,59,NA,88,5,0,3,807,1.15,7.7,0.2,2.7,4,1.49
1953,Chunichi Dragons,itoh--001shi,Shiro Ito,20,1,1,0.5,2.76,7,1,3,0,0,NA,16.1,13,6,5,3,6,NA,5,0,0,1,63,1.163,7.2,1.7,3.3,2.8,0.83
1953,Chunichi Dragons,kondo-000sad,Sadao Kondo,27,0,2,0,4.23,15,3,6,0,0,NA,44.2,48,23,21,3,16,NA,11,1,0,0,189,1.433,9.7,0.6,3.2,2.2,0.69
1953,Chunichi Dragons,mitomi000tsu,Tsuneo Mitomi*,32,0,3,0,5.61,13,5,6,0,0,NA,25.2,28,18,16,2,14,NA,8,1,0,0,113,1.636,9.8,0.7,4.9,2.8,0.57
1953,Chunichi Dragons,miyash000nob,Nobuaki Miyashita,28,0,1,0,5.27,8,3,2,0,0,NA,13.2,15,12,8,4,10,NA,2,1,0,0,66,1.829,9.9,2.6,6.6,1.3,0.2
1953,Chunichi Dragons,nakani000yos,Yoshiyuki Nakanishi*,21,6,9,0.4,3.47,31,21,6,6,4,NA,135,114,66,52,5,75,NA,62,4,2,1,590,1.4,7.6,0.3,5,4.1,0.83
1953,Chunichi Dragons,oshima000nob,Nobuo Oshima*,31,12,9,0.571,3.84,37,15,12,4,1,NA,159.1,174,78,68,8,44,NA,48,2,1,1,686,1.368,9.8,0.5,2.5,2.7,1.09
1953,Chunichi Dragons,sugish000shi,Shigeru Sugishita,27,23,9,0.719,2.84,45,27,15,13,1,NA,266.2,230,98,84,16,91,NA,156,9,0,4,1114,1.204,7.8,0.5,3.1,5.3,1.71
1953,Chunichi Dragons,tokuna000kik,Kikuo Tokunaga,21,9,10,0.474,2.62,48,17,16,5,2,NA,189,166,74,55,8,45,NA,36,7,0,0,775,1.116,7.9,0.4,2.1,1.7,0.8
1953,Chunichi Dragons,ukisu-000shi,Shigeki Ukisu,19,0,0,NA,6.23,3,0,1,0,0,NA,4.1,5,3,3,0,1,NA,2,0,0,1,19,1.385,10.4,0,2.1,4.2,2
1953,Chunichi Dragons,wada--002tak,Takehiko Wada,20,0,1,0,7.2,3,0,1,0,0,NA,5,5,4,4,0,1,NA,3,0,0,0,20,1.2,9,0,1.8,5.4,3
