Year,Team,PlayerID,Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W
1990,Orix Braves,furumi000kat,Katsuyuki Furumizo*,26,1,0,1,7.54,12,2,1,1,0,0,22.2,32,20,19,7,17,0,11,0,0,0,112,2.162,12.7,2.8,6.8,4.4,0.65
1990,Orix Braves,hoffma002guy,Guy Hoffman*,33,8,9,0.471,4.13,24,24,0,1,0,0,152.2,164,87,70,17,65,0,111,6,1,8,679,1.5,9.7,1,3.8,6.5,1.71
1990,Orix Braves,hoshin001nob,Nobuyuki Hoshino*,24,14,9,0.609,4.02,27,27,0,10,1,0,190.1,188,100,85,33,60,0,163,1,0,4,810,1.303,8.9,1.6,2.8,7.7,2.72
1990,Orix Braves,imai--000yut,Yutaro Imai,40,0,1,0,7.07,22,0,5,0,0,0,35.2,52,29,28,6,4,0,14,6,1,0,161,1.57,13.1,1.5,1,3.5,3.5
1990,Orix Braves,itoh--001ats,Atsunori Ito,27,7,7,0.5,4.71,31,14,4,4,0,1,116.2,127,67,61,12,39,1,50,9,0,2,521,1.423,9.8,0.9,3,3.9,1.28
1990,Orix Braves,itoh--002tak,Takahide Ito,26,1,3,0.25,4.72,48,3,26,0,0,6,82,95,46,43,9,32,2,78,2,0,8,370,1.549,10.4,1,3.5,8.6,2.44
1990,Orix Braves,kiyoha000yui,Yuichi Kiyohara*,21,0,1,0,5.4,5,0,2,0,0,0,8.1,11,5,5,1,1,0,4,0,0,0,36,1.44,11.9,1.1,1.1,4.3,4
1990,Orix Braves,kohama000yui,Yuichi Kohama,22,0,0,NA,7.5,4,0,1,0,0,1,6,9,5,5,1,3,0,3,0,0,0,28,2,13.5,1.5,4.5,4.5,1
1990,Orix Braves,mori--001koj,Koji Mori*,28,0,0,NA,9,2,0,2,0,0,0,2,4,2,2,2,0,0,1,0,0,1,9,2,18,9,0,4.5,NA
1990,Orix Braves,sakai-000tsu,Tsutomu Sakai,27,6,5,0.545,4.1,31,10,17,2,1,5,105.1,87,50,48,20,34,1,80,8,0,4,440,1.149,7.4,1.7,2.9,6.8,2.35
1990,Orix Braves,sato--003yos,Yoshinori Sato,35,7,7,0.5,4.8,17,17,0,7,0,0,108.2,111,63,58,18,41,1,83,2,1,7,473,1.399,9.2,1.5,3.4,6.9,2.02
1990,Orix Braves,schulz001don,Don Schulze,27,6,4,0.6,2.58,20,7,10,2,0,3,69.2,65,24,20,3,17,1,32,5,2,1,286,1.177,8.4,0.4,2.2,4.1,1.88
1990,Orix Braves,sekigu000tom,Tomoyuki Sekiguchi,29,0,0,NA,3.86,6,0,2,0,0,0,7,8,3,3,0,4,0,5,0,0,1,32,1.714,10.3,0,5.1,6.4,1.25
1990,Orix Braves,takagi001koj,Koji Takagi*,22,6,2,0.75,2.95,42,1,21,0,0,2,64,54,25,21,5,31,0,52,2,0,4,273,1.328,7.6,0.7,4.4,7.3,1.68
1990,Orix Braves,yamaok000yuk,Yukihiko Yamaoki,30,13,8,0.619,3.74,25,24,1,9,3,0,182.2,167,83,76,20,48,1,123,2,0,4,751,1.177,8.2,1,2.4,6.1,2.56
1990,Orix Braves,yamauc000yos,Yoshihiro Yamauchi,24,0,0,NA,11.81,4,0,2,0,0,0,5.1,11,7,7,2,4,0,3,0,0,1,30,2.813,18.6,3.4,6.8,5.1,0.75
1990,Orix Braves,yoshid000nao,Naoki Yoshida,23,0,1,0,27,1,1,0,0,0,0,1,4,3,3,1,1,0,1,0,0,0,8,5,36,9,9,9,1
