Year,Team,PlayerID,Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W
1950,Nishinippon Pirates,hayash001shi,Shigeru Hayashi,26,2,8,0.2,7.88,22,16,6,1,0,NA,80,98,82,70,13,57,NA,25,3,1,1,394,1.938,11,1.5,6.4,2.8,0.44
1950,Nishinippon Pirates,inaba-000iku,Ikuzo Inaba,21,0,0,NA,7.45,3,0,2,0,0,NA,9.2,16,9,8,1,8,NA,3,0,0,0,51,2.483,14.9,0.9,7.4,2.8,0.38
1950,Nishinippon Pirates,kyuki-000isa,Isao Kyuki,24,4,6,0.4,4.8,28,12,9,5,0,NA,133,138,86,71,15,66,NA,31,4,0,1,601,1.534,9.3,1,4.5,2.1,0.47
1950,Nishinippon Pirates,mori--000kot,Hirotaro Mori,35,5,11,0.313,3.67,28,19,9,9,0,NA,154.2,183,84,63,9,39,NA,33,0,0,0,688,1.435,10.6,0.5,2.3,1.9,0.85
1950,Nishinippon Pirates,nomoto000kii,Kiichiro Nomoto,28,11,19,0.367,4.39,48,28,16,14,1,NA,262.1,294,159,128,29,72,NA,84,6,3,0,1149,1.395,10.1,1,2.5,2.9,1.17
1950,Nishinippon Pirates,ogata-001tos,Toshiaki Ogata,28,20,13,0.606,2.98,47,22,22,18,1,NA,295.2,276,129,98,19,79,NA,101,3,0,1,1236,1.201,8.4,0.6,2.4,3.1,1.28
1950,Nishinippon Pirates,shigem000mic,Michio Shigematsu,33,7,16,0.304,6.3,34,25,8,6,0,NA,155.2,194,130,109,19,58,NA,26,4,1,1,725,1.619,11.2,1.1,3.4,1.5,0.45
1950,Nishinippon Pirates,shimo-000kat,Katsuma Shimoo*,31,1,8,0.111,5.76,15,11,2,4,0,NA,75,80,56,48,12,51,NA,16,1,0,0,344,1.747,9.6,1.4,6.1,1.9,0.31
1950,Nishinippon Pirates,tamaga000kao,Kaoru Tamagawa,19,0,1,0,47.25,3,1,1,0,0,NA,1.1,8,8,7,0,0,NA,0,0,0,0,13,6,54,0,0,0,NA
1950,Nishinippon Pirates,yabuta000mas,Masanori Yabuta*,26,0,1,0,5.48,6,2,4,0,0,NA,21.1,32,16,13,3,8,NA,7,0,0,0,103,1.875,13.5,1.3,3.4,3,0.88
