Year,Team,PlayerID,Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W
1954,Osaka Tigers,fujimu000tak,Takao Fujimura,33,11,12,0.478,2.06,37,19,15,8,1,NA,187.2,151,51,43,10,38,NA,53,4,0,1,735,1.007,7.2,0.5,1.8,2.5,1.39
1954,Osaka Tigers,hirose000mas,Masahiko Hirose,20,1,0,1,1.72,5,1,3,0,0,NA,15.2,13,6,3,0,2,NA,7,0,0,0,63,0.957,7.5,0,1.1,4,3.5
1954,Osaka Tigers,kajiok000tad,Tadayoshi Kajioka,33,8,11,0.421,3.02,31,27,4,5,1,NA,172.2,171,74,58,7,41,NA,43,1,0,3,705,1.228,8.9,0.4,2.1,2.2,1.05
1954,Osaka Tigers,komada000kei,Keiji Komada,28,8,3,0.727,1.51,28,8,12,3,1,NA,113,92,22,19,5,22,NA,30,1,0,0,435,1.009,7.3,0.4,1.8,2.4,1.36
1954,Osaka Tigers,koyama000mas,Masaaki Koyama,19,11,7,0.611,3.04,40,23,6,5,1,NA,166,148,62,56,15,44,NA,75,1,0,1,667,1.157,8,0.8,2.4,4.1,1.7
1954,Osaka Tigers,mifune000mas,Masatoshi Mifune,22,1,1,0.5,3.5,10,2,4,0,0,NA,18,19,10,7,3,7,NA,7,0,0,0,77,1.444,9.5,1.5,3.5,3.5,1
1954,Osaka Tigers,nagao-000mas,Masaru Nagao,19,0,1,0,40.5,1,1,0,0,0,NA,0.2,3,3,3,0,1,NA,0,0,0,0,6,6,40.5,0,13.5,0,0
1954,Osaka Tigers,nishio000shi,Shigetaka Nishio*,20,0,0,NA,3.86,2,0,0,0,0,NA,2.1,2,2,1,0,0,NA,1,0,0,0,11,0.857,7.7,0,0,3.9,NA
1954,Osaka Tigers,one---000aki,Akira One,18,0,0,NA,4.5,3,1,1,0,0,NA,4,3,2,2,1,2,NA,2,1,0,0,15,1.25,6.8,2.3,4.5,4.5,1
1954,Osaka Tigers,osaki-000mit,Mitsuo Osaki,22,2,1,0.667,1.93,11,4,5,1,1,NA,37.1,31,10,8,3,7,NA,7,0,0,0,146,1.018,7.5,0.7,1.7,1.7,1
1954,Osaka Tigers,sakaey000ets,Etsuo Sakaeya*,24,7,5,0.583,4.34,27,19,1,4,1,NA,101.2,112,55,49,6,45,NA,51,2,0,2,447,1.544,9.9,0.5,4,4.5,1.13
1954,Osaka Tigers,sanada000juz,Juzo Sanada,31,7,2,0.778,3.46,21,7,12,2,0,NA,93.2,91,39,36,9,29,NA,26,1,0,1,389,1.281,8.7,0.9,2.8,2.5,0.9
1954,Osaka Tigers,uchiya000kiy,Kiyoshi Uchiyama,27,0,0,NA,1.93,2,0,0,0,0,NA,4.2,4,1,1,0,0,NA,0,0,0,0,20,0.857,7.7,0,0,0,NA
1954,Osaka Tigers,watana000sho,Shozo Watanabe,21,10,13,0.435,2.5,51,10,29,1,0,NA,169,154,56,47,12,28,NA,38,3,0,1,682,1.077,8.2,0.6,1.5,2,1.36
1954,Osaka Tigers,yamana000mas,Masahiro Yamanaka*,17,5,0,1,3.12,26,8,9,0,0,NA,83.2,102,32,29,5,19,NA,30,0,1,1,362,1.446,11,0.5,2,3.2,1.58
