Year,Team,PlayerID,Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W
2022,Hiroshima Carp,anders012and,Drew Anderson,28,3,4,0.429,3.6,13,NA,NA,0,0,0,70,61,32,28,9,23,0,59,3,0,0,293,1.2,7.8,1.2,3,7.6,2.57
2022,Hiroshima Carp,cornie000rob,Robert Corniel,27,0,0,NA,3.52,12,NA,NA,0,0,0,15.1,15,6,6,2,4,0,19,1,0,0,66,1.239,8.8,1.2,2.3,11.2,4.75
2022,Hiroshima Carp,endo--000ats,Atsushi Endoh,23,4,7,0.364,3.59,20,NA,NA,0,0,0,105.1,104,47,42,17,18,1,78,3,0,0,434,1.158,8.9,1.5,1.5,6.7,4.33
2022,Hiroshima Carp,franzu000ger,Geronimo Franzua*,28,0,0,NA,8.1,3,NA,NA,0,0,0,3.1,2,3,3,0,5,0,4,1,0,1,18,2.1,5.4,0,13.5,10.8,0.8
2022,Hiroshima Carp,fujii-000rei,Reira Fujii,22,0,1,0,3.86,12,NA,NA,0,0,0,14,10,6,6,1,9,1,15,1,0,1,62,1.357,6.4,0.6,5.8,9.6,1.67
2022,Hiroshima Carp,horie-000ats,Atsuya Horie*,25,3,2,0.6,3.12,26,NA,NA,0,0,0,17.1,13,6,6,1,8,1,8,1,0,5,73,1.212,6.8,0.5,4.2,4.2,1
2022,Hiroshima Carp,ichiok000ryu,Ryuji Ichioka,31,1,0,1,2.08,10,NA,NA,0,0,0,8.2,15,2,2,0,1,0,7,0,0,0,41,1.846,15.6,0,1,7.3,7
2022,Hiroshima Carp,kemna-000mak,Makoto Kemna,27,4,0,1,3.2,43,NA,NA,0,0,0,39.1,37,21,14,1,18,1,37,3,0,1,172,1.398,8.5,0.2,4.1,8.5,2.06
2022,Hiroshima Carp,kikuch001yas,Yasunori Kikuchi,32,0,0,NA,5.63,8,NA,NA,0,0,0,8,10,5,5,2,4,1,6,1,0,0,39,1.75,11.3,2.3,4.5,6.8,1.5
2022,Hiroshima Carp,kobaya000tat,Tatsuto Kobayashi,19,0,0,NA,9,1,NA,NA,0,0,0,1,2,1,1,0,1,0,0,0,0,0,5,3,18,0,9,0,0
2022,Hiroshima Carp,kuri--000are,Aren Kuri,30,6,9,0.4,3.33,26,NA,NA,0,0,0,140.1,147,55,52,13,53,3,121,8,0,1,609,1.425,9.4,0.8,3.4,7.8,2.28
2022,Hiroshima Carp,kuriba000ryo,Ryoji Kuribayashi,25,0,2,0,1.49,48,NA,NA,0,0,31,48.1,22,8,8,0,15,2,59,2,0,1,185,0.766,4.1,0,2.8,11,3.93
