Year,Team,PlayerID,Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W
1992,Hanshin Tigers,furusa001yas,Yasutaka Furusato,21,0,0,NA,9,3,0,0,0,0,0,3,6,5,3,1,3,1,3,0,0,0,19,3,18,3,9,9,1
1992,Hanshin Tigers,hattor000hir,Hiroaki Hattori*,24,0,1,0,14.54,3,0,1,0,0,0,4.1,8,7,7,0,7,0,4,1,0,0,29,3.462,16.6,0,14.5,8.3,0.57
1992,Hanshin Tigers,inomat000tak,Takashi Inomata*,28,5,5,0.5,5,14,13,1,1,1,0,75.2,87,46,42,8,50,1,57,4,0,1,364,1.811,10.3,1,5.9,6.8,1.14
1992,Hanshin Tigers,kasai-001min,Minoru Kasai,25,6,8,0.429,3.83,21,17,2,1,1,0,105.2,116,52,45,16,35,3,61,5,0,1,460,1.429,9.9,1.4,3,5.2,1.74
1992,Hanshin Tigers,kubo--002yas,Yasuo Kubo,34,1,0,1,5.14,11,0,4,0,0,1,14,12,8,8,3,10,1,16,0,0,1,63,1.571,7.7,1.9,6.4,10.3,1.6
1992,Hanshin Tigers,mikosh000sus,Susumu Mikoshiba,28,1,2,0.333,1.53,29,1,4,0,0,0,59,48,16,10,2,11,5,19,2,0,0,228,1,7.3,0.3,1.7,2.9,1.73
1992,Hanshin Tigers,nakada000koj,Koji Nakada*,28,14,12,0.538,2.53,35,30,4,13,2,1,217.1,194,69,61,16,67,2,194,3,0,10,899,1.201,8,0.7,2.8,8,2.9
1992,Hanshin Tigers,nakada000yos,Yoshihiro Nakada,33,0,0,NA,4.5,1,0,1,0,0,0,2,3,2,1,0,1,0,0,0,0,0,10,2,13.5,0,4.5,0,0
1992,Hanshin Tigers,nakago001shi,Shin Nakagomi,22,9,8,0.529,2.42,28,27,0,7,1,0,200.2,147,61,54,18,77,6,111,1,0,5,811,1.116,6.6,0.8,3.5,5,1.44
1992,Hanshin Tigers,nakani000kiy,Kiyooki Nakanishi,30,2,5,0.286,4.76,31,1,15,0,0,3,39.2,46,24,21,5,18,6,32,4,0,1,188,1.613,10.4,1.1,4.1,7.3,1.78
1992,Hanshin Tigers,noda--001koj,Koji Noda,24,8,9,0.471,2.98,26,17,5,7,3,1,123.2,115,45,41,14,34,4,102,3,0,4,512,1.205,8.4,1,2.5,7.4,3
1992,Hanshin Tigers,ota---000tak,Takashi Ota,26,0,1,0,6.05,14,0,5,0,0,0,19.1,19,13,13,3,11,4,12,0,0,1,85,1.552,8.8,1.4,5.1,5.6,1.09
1992,Hanshin Tigers,shimao000yas,Yasuhito Shimao,24,1,2,0.333,2.39,25,4,8,0,0,1,52.2,49,18,14,1,25,5,38,2,0,2,231,1.405,8.4,0.2,4.3,6.5,1.52
1992,Hanshin Tigers,tamura001tsu,Tsutomu Tamura*,26,5,1,0.833,1.1,24,0,20,0,0,14,41,26,8,5,2,11,1,53,3,0,2,162,0.902,5.7,0.4,2.4,11.6,4.82
1992,Hanshin Tigers,watana000nob,Nobuhiko Watanabe,26,0,0,NA,2.31,11,0,4,0,0,0,11.2,6,5,3,1,12,2,12,0,0,0,53,1.543,4.6,0.8,9.3,9.3,1
1992,Hanshin Tigers,yufune001tos,Toshiro Yufune*,25,11,8,0.579,2.82,27,22,1,7,4,0,146.2,113,51,46,14,65,4,136,0,1,3,603,1.214,6.9,0.9,4,8.3,2.09
1992,Hanshin Tigers,yumina001tat,Tatsuhiro Yuminaga*,24,4,1,0.8,1.35,51,0,21,0,0,4,80,56,15,12,4,35,3,55,3,0,1,324,1.138,6.3,0.5,3.9,6.2,1.57
