Year,Team,PlayerID,Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W
1952,Nagoya Dragons,fujino000mit,Mitsuhisa Fujino,27,4,3,0.571,2.82,20,7,7,3,1,NA,73.1,59,28,23,5,24,NA,15,2,0,0,297,1.132,7.2,0.6,2.9,1.8,0.63
1952,Nagoya Dragons,hattor000tsu,Tsuguhiro Hattori,32,13,1,0.929,2.58,23,22,1,8,1,NA,139.2,145,46,40,4,26,NA,37,0,1,3,575,1.224,9.3,0.3,1.7,2.4,1.42
1952,Nagoya Dragons,hoshid000jir,Jiro Hoshida,32,3,4,0.429,2.82,15,13,2,2,0,NA,60.2,57,27,19,1,25,NA,24,5,0,0,267,1.352,8.5,0.1,3.7,3.6,0.96
1952,Nagoya Dragons,ishika000kat,Katsuhiko Ishikawa,18,0,2,0,6.75,8,3,3,0,0,NA,17.1,17,13,13,1,13,NA,11,2,0,2,83,1.731,8.8,0.5,6.8,5.7,0.85
1952,Nagoya Dragons,itoh--001shi,Shiro Ito,19,0,0,NA,0,1,0,1,0,0,NA,1,1,0,0,0,1,NA,0,0,0,0,4,2,9,0,9,0,0
1952,Nagoya Dragons,kimura001hir,Hiroshi Kimura*,19,0,0,NA,27,1,0,0,0,0,NA,1.1,2,4,4,0,4,NA,1,0,0,0,10,4.5,13.5,0,27,6.8,0.25
1952,Nagoya Dragons,kondo-000sad,Sadao Kondo,26,0,1,0,12,2,2,0,0,0,NA,3,8,4,4,1,2,NA,0,0,0,0,18,3.333,24,3,6,0,0
1952,Nagoya Dragons,mitomi000tsu,Tsuneo Mitomi*,31,5,3,0.625,3.14,24,14,3,4,1,NA,106,110,44,37,5,30,NA,26,3,1,0,444,1.321,9.3,0.4,2.5,2.2,0.87
1952,Nagoya Dragons,miyash000nob,Nobuaki Miyashita,27,5,4,0.556,2.77,37,5,10,0,0,NA,113.2,96,47,35,5,45,NA,34,2,1,2,477,1.24,7.6,0.4,3.6,2.7,0.76
1952,Nagoya Dragons,nakani000yos,Yoshiyuki Nakanishi*,20,0,0,NA,5.4,3,0,0,0,0,NA,1.2,2,2,1,0,4,NA,0,0,0,0,11,3.6,10.8,0,21.6,0,0
1952,Nagoya Dragons,oshima000nob,Nobuo Oshima*,30,12,11,0.522,2.82,35,21,10,8,4,NA,194.2,171,78,61,8,61,NA,57,3,0,3,798,1.192,7.9,0.4,2.8,2.6,0.93
1952,Nagoya Dragons,sugish000shi,Shigeru Sugishita,26,32,14,0.696,2.33,61,30,27,25,6,NA,355.2,316,118,92,13,96,NA,160,3,0,5,1448,1.158,8,0.3,2.4,4,1.67
1952,Nagoya Dragons,tokuna000kik,Kikuo Tokunaga,20,0,0,NA,5.79,10,2,5,0,0,NA,18.2,20,15,12,4,7,NA,8,1,0,0,86,1.446,9.6,1.9,3.4,3.9,1.14
1952,Nagoya Dragons,ukisu-000shi,Shigeki Ukisu,18,1,0,1,2.19,2,1,0,1,1,NA,12.1,8,4,3,0,10,NA,0,0,0,1,54,1.459,5.8,0,7.3,0,0
