Year,Team,PlayerID,Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W
1954,Takahashi Unions,aizawa000sus,Susumu Aizawa,24,3,5,0.375,3.05,28,2,15,1,0,NA,79.2,86,38,27,3,26,NA,28,1,0,0,348,1.406,9.7,0.3,2.9,3.2,1.08
1954,Takahashi Unions,doole-000jim,Jim Doole?,28,3,3,0.5,2.45,10,7,2,3,2,NA,55,44,19,15,4,17,NA,16,2,0,0,224,1.109,7.2,0.7,2.8,2.6,0.94
1954,Takahashi Unions,etoh--000har,Haruyasu Eto,32,1,8,0.111,5.49,21,10,7,1,0,NA,82,103,60,50,6,23,NA,31,0,0,0,371,1.537,11.3,0.7,2.5,3.4,1.35
1954,Takahashi Unions,fujii-000sei,Seiichiro Fujii*,22,1,2,0.333,1.38,5,2,3,0,0,NA,13,14,3,2,0,1,NA,5,0,0,0,53,1.154,9.7,0,0.7,3.5,5
1954,Takahashi Unions,hattor000tak,Takeo Hattori,21,0,2,0,7.14,11,5,5,0,0,NA,29,36,27,23,2,32,NA,17,1,0,1,152,2.345,11.2,0.6,9.9,5.3,0.53
1954,Takahashi Unions,kyuki-000isa,Isao Kyuki,28,0,1,0,4.02,15,0,10,0,0,NA,40.1,42,25,18,2,13,NA,10,1,0,0,175,1.364,9.4,0.4,2.9,2.2,0.77
1954,Takahashi Unions,murata000hir,Hirohide Murata,22,0,0,NA,27,2,0,0,0,0,NA,2,6,7,6,0,4,NA,0,0,0,0,16,5,27,0,18,0,0
1954,Takahashi Unions,nakano002tak,Takao Nakano,22,1,1,0.5,4.82,8,1,2,0,0,NA,18.2,21,10,10,1,15,NA,6,0,0,1,88,1.929,10.1,0.5,7.2,2.9,0.4
1954,Takahashi Unions,nomura002tak,Takeshi Nomura,35,15,23,0.395,3.24,45,36,8,19,1,NA,288.2,314,143,104,12,44,NA,104,3,1,0,1205,1.24,9.8,0.4,1.4,3.2,2.36
1954,Takahashi Unions,starfi000vic,Victor Starffin,38,8,13,0.381,3.73,29,25,3,11,1,NA,178.1,191,85,74,12,45,NA,52,3,0,2,756,1.323,9.6,0.6,2.3,2.6,1.16
1954,Takahashi Unions,takesu000shi,Shisho Takesue,31,3,4,0.429,2.95,28,19,6,0,0,NA,125,104,47,41,12,56,NA,78,6,0,0,526,1.28,7.5,0.9,4,5.6,1.39
1954,Takahashi Unions,taki--000yos,Yoshihiko Taki,25,16,19,0.457,2.2,55,27,22,14,2,NA,286,209,85,70,14,92,NA,159,8,0,2,1145,1.052,6.6,0.4,2.9,5,1.73
1954,Takahashi Unions,tamura000mit,Mitsuru Tamura*,19,0,0,NA,37.8,2,0,0,0,0,NA,1.2,2,7,7,0,8,NA,0,0,0,0,15,6,10.8,0,43.2,0,0
1954,Takahashi Unions,yoshio000shi,Shiro Yoshioka*,18,2,3,0.4,5.02,25,6,8,0,0,NA,61,67,38,34,9,27,NA,22,3,0,1,282,1.541,9.9,1.3,4,3.2,0.81
