Year,Team,PlayerID,Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W
1955,Kintetsu Pearls,hamagu000tak,Takeshi Hamaguchi*,20,0,1,0,5,3,1,2,0,0,NA,9,11,5,5,1,5,0,5,0,0,1,42,1.778,11,1,5,5,1
1955,Kintetsu Pearls,kuro--000shi,Shigeaki Kuroo,28,0,4,0,10.72,12,4,5,0,0,NA,22.2,41,30,27,7,5,0,8,0,0,0,115,2.029,16.3,2.8,2,3.2,1.6
1955,Kintetsu Pearls,nagai-000yas,Yasuo Nagai,23,9,11,0.45,3.14,51,20,18,3,0,NA,203.2,179,83,71,12,74,0,127,2,3,2,848,1.242,7.9,0.5,3.3,5.6,1.72
1955,Kintetsu Pearls,okamot000kyo,Kyohei Okamoto,20,0,0,NA,0,1,0,1,0,0,NA,2,1,1,0,0,0,0,2,0,0,0,8,0.5,4.5,0,0,9,NA
1955,Kintetsu Pearls,sato--000ryo,Ryoichi Sato,21,4,5,0.444,4.01,26,7,15,2,2,NA,92,97,46,41,6,35,0,62,0,1,1,399,1.435,9.5,0.6,3.4,6.1,1.77
1955,Kintetsu Pearls,sawafu000mit,Mitsuro Sawafuji,35,2,9,0.182,3.07,30,16,10,2,0,NA,102.2,115,50,35,6,22,0,37,3,0,0,437,1.334,10.1,0.5,1.9,3.2,1.68
1955,Kintetsu Pearls,sekine000jun,Junzo Sekine*,28,14,16,0.467,3.54,40,28,10,14,3,NA,226,228,105,89,17,54,2,106,10,0,3,944,1.248,9.1,0.7,2.2,4.2,1.96
1955,Kintetsu Pearls,shigem000tak,Takeo Shigemura,20,0,0,NA,24,2,0,2,0,0,NA,3,7,8,8,1,4,0,2,0,0,1,20,3.667,21,3,12,6,0.5
1955,Kintetsu Pearls,takech000fum,Fumio Takechi,28,10,16,0.385,2.56,40,30,3,10,5,NA,210.2,190,82,60,13,23,1,76,2,0,0,837,1.011,8.1,0.6,1,3.2,3.3
1955,Kintetsu Pearls,tsujin000sad,Sadatoshi Tsujinaka,19,4,3,0.571,4.67,33,5,10,2,0,NA,90.2,111,60,47,7,29,0,32,0,0,2,409,1.544,11,0.7,2.9,3.2,1.1
1955,Kintetsu Pearls,wakasu000ter,Teruaki Wakasugi*,21,0,0,NA,0,2,0,2,0,0,NA,4,0,0,0,0,0,0,2,0,0,0,12,0,0,0,0,4.5,NA
1955,Kintetsu Pearls,yamash000nob,Noboru Yamashita,20,17,15,0.531,3.07,55,31,17,14,3,NA,293.1,242,114,100,18,86,1,175,7,0,0,1190,1.118,7.4,0.6,2.6,5.4,2.03
