Year,Team,PlayerID,Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W
1983,Nankai Hawks,fujita000man,Manabu Fujita,28,2,6,0.25,6.26,12,12,0,0,0,0,54.2,71,42,38,14,6,0,14,1,1,0,238,1.409,11.7,2.3,1,2.3,2.33
1983,Nankai Hawks,hataya001hit,Hitoshi Hatayama,19,0,3,0,6.07,7,5,2,1,0,0,29.2,32,20,20,4,14,1,11,1,0,3,130,1.551,9.7,1.2,4.2,3.3,0.79
1983,Nankai Hawks,inoue-000yuj,Yuji Inoue,20,6,10,0.375,5.21,35,15,8,5,1,3,160.2,182,102,93,25,65,0,61,2,0,4,715,1.537,10.2,1.4,3.6,3.4,0.94
1983,Nankai Hawks,kanesh000mot,Motoyasu Kaneshiro,30,4,4,0.5,3.67,40,0,38,0,0,15,54,46,22,22,11,18,2,28,1,0,1,217,1.185,7.7,1.8,3,4.7,1.56
1983,Nankai Hawks,kawamo000kaz,Kazuhiro Kawamoto*,19,0,0,NA,9,1,0,1,0,0,0,1,2,1,1,0,1,0,0,0,0,0,6,3,18,0,9,0,0
1983,Nankai Hawks,morigu000mas,Masumitsu Moriguchi,29,1,2,0.333,5.66,16,3,4,1,0,0,41.1,43,27,26,6,18,0,21,3,0,2,180,1.476,9.4,1.3,3.9,4.6,1.17
1983,Nankai Hawks,okubo-000man,Manabu Okubo,18,2,1,0.667,4.76,17,2,7,0,0,0,34,41,20,18,3,14,0,15,1,1,0,152,1.618,10.9,0.8,3.7,4,1.07
1983,Nankai Hawks,otsubo000yuk,Yukio Otsubo,21,0,0,NA,4.95,9,0,6,0,0,0,20,25,15,11,1,7,0,7,3,1,0,93,1.6,11.3,0.5,3.2,3.2,1
1983,Nankai Hawks,takegu000aki,Akinori Takeguchi*,24,2,3,0.4,5.08,27,9,4,0,0,1,62,61,41,35,10,36,1,24,1,1,0,278,1.565,8.9,1.5,5.2,3.5,0.67
1983,Nankai Hawks,yamaka000shu,Shuichi Yamakawa,19,0,1,0,6.55,7,2,4,0,0,0,11,10,8,8,3,10,0,6,2,0,0,53,1.818,8.2,2.5,8.2,4.9,0.6
1983,Nankai Hawks,yamauc000kaz,Kazuhiro Yamauchi,25,18,10,0.643,3.93,35,33,2,16,2,0,249.2,242,118,109,24,99,4,110,6,0,4,1077,1.366,8.7,0.9,3.6,4,1.11
1983,Nankai Hawks,yamauc000shi,Shinichi Yamauchi,35,2,9,0.182,8.55,13,13,0,1,0,0,53.2,85,54,51,7,24,1,11,2,0,2,262,2.031,14.3,1.2,4,1.8,0.46
1983,Nankai Hawks,yamauc000tak,Takanori Yamauchi,26,10,14,0.417,4.09,31,31,0,16,2,0,242,264,120,110,30,35,3,88,11,0,1,1002,1.236,9.8,1.1,1.3,3.3,2.51
1983,Nankai Hawks,yano--000min,Minoru Yano,24,5,6,0.455,4.34,37,5,13,1,0,1,118.1,117,69,57,14,43,0,54,5,0,2,509,1.352,8.9,1.1,3.3,4.1,1.26
