Year,Team,position,PlayerID,Name,G,Inn,PO,A,E,DP,Fld%,RF/G,PB,SB,CS,CS%
1971,Yakult Atoms,C,oya---001aki,Akihiko Oya,126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1971,Yakult Atoms,C,okumiy000tan,Taneo Okumiya,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1971,Yakult Atoms,C,kushir000yos,Yoshiaki Kushiro,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1971,Yakult Atoms,C,yaegas000yuk,Yukio Yaegashi,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
